Merge ID	DB_NoveV12	Ishihama2008_fin	Masuda2009_fin	PengTable_fin	Taniguchi2010_fin_mmol	OurStudy	# Studies	DB_NoveV12 Duplicates	Ishihama2008_fin Duplicates	Masuda2009_fin Duplicates	PengTable_fin Duplicates	Taniguchi2010_fin_mmol Duplicates	OurStudy Duplicates	Subcellular Location(this study)	emPAI-derived copy no/cell (see Figure 2)	Copy number per cell	APEX	mMol	P00350	
Q6BF86	1						1	1						B					
P45804	1		1	1			3	1		1	1			B		0.97			
P45807	1			1			2	1			1			A					
P45955	1	1	1	1	1	1	6	1	1	1	1	1	1	G	3.44E+03	54.08	228.42	0.0001076	P45955
P46068	1			1			2	1			1			A					
P46119	1			1			2	1			1			B					
P46121	1			1			2	1			1			A					
P46122	1		1	1		1	4	1		1	1		1	I		-			P46122
P46125	1		1	1			3	1		1	1			B		1.37			
P46133	1			1			2	1			1			B					
P46144	1			1	1		3	1			1	1		B				0.00041508	
P46187	1			1			2	1			1			B					
P46474	1	1	1			1	4	1	1	1			1	H	6.47E+01	1.46			P46474
P46481	1			1			2	1			1			B					
P46846	1			1			2	1			1			A					
P46849	1						1	1						A					
P46854	1			1			2	1			1			A					
P46855	1			1			2	1			1			A					
P46857	1			1			2	1			1			A					
P46887	1			1			2	1			1			A					
P46923	1			1			2	1			1			G					
P50457	1			1			2	1			1			A					
P51020	1			1	1	1	4	1			1	1	1	A				0.00074673	P51020
P52006	1			1	1		3	1			1	1		A				0.0019277	
P52037	1		1	1			3	1		1	1			A		32.03			
P52043	1			1	1		3	1			1	1		A				0.00015836	
P52045	1			1			2	1			1			A					
P52060	1			1			2	1			1			A					
P52067	1			1		1	3	1			1		1	B					P52067
P52073	1						1	1						A					
P52074	1			1	1		3	1			1	1		A				0.00057786	
P52094	1			1		1	3	1			1		1	B					P52094
P52096	1			1	1		3	1			1	1		A				0.022093	
P52097	1			1			2	1			1			A					
P52101	1		1	1		1	4	1		1	1		1	B		1.13			P52101
P52106	1			1	1		3	1			1	1		A				0.0098981	
P52119	1		1	1			3	1		1	1			A		37.12			
P52598	1			1		1	3	1			1		1	A					P52598
P52600	1			1			2	1			1			B					
P52612	1			1			2	1			1			A					
P52613	1			1			2	1			1			F1					
P52614	1			1			2	1			1			A					
P52644	1		1	1	1	1	5	1		1	1	1	1	I		-		0.00194	P52644
P54745	1			1			2	1			1			B					
P54746	1			1			2	1			1			A					
P55140	1			1		1	3	1			1		1	B					P55140
P55734	1		1	1	1	1	5	1		1	1	1	1	B		2.14		0.043509	P55734
P55799	1			1			2	1			1			A					
P55914	1						1	1						B					
P56100	1						1	1						B					
P56257	1			1			2	1			1			A					
P56258	1			1		1	3	1			1		1	F1					P56258
P56579	1		1	1			3	1		1	1			B		1.37			
P56580	1		1	1			3	1		1	1			B		1.74			
P56976	1						1	1						B					
P58034	1						1	1						B					
P58035	1						1	1						F1					
P58036	1						1	1						A					
P58037	1						1	1						A					
P58094	1						1	1						A					
P60240	1	1	1	1	1	1	6	1	1	2	1	1	1	A	4.21E+02	88.89	99.13	0.010385	P60240
P60632	1			1		1	3	1			1		1	B					P60632
P60844	1			1			2	1			1			B					
P60872	1		1	1			3	1		1	1			B		1.43			
P62399	1	1	1	1		1	5	1	1	2	1		1	A_trl	3.32E+04	16.173	17624.22		P62399
P62617	1		1	1	1		4	1		1	1	1		A		99.64		0.023023	
P62723	1			1		1	3	1			1		1	B					P62723
P63235	1		1	1			3	1		1	1			B		1.27			
P64429	1		1	1		1	4	1		1	1		1	B		1.58			P64429
P64432	1					1	2	1					1	B					P64432
P64442	1			1			2	1			1			B					
P64448	1		1	1		1	4	1		1	1		1	I		-			P64448
P64451	1		1	1		1	4	1		2	1		1	I		34.35			P64451
P64453	1			1			2	1			1			B					
P64455	1	1	1	1			4	1	1	1	1			A	1.04E+03	54.08			
P64459	1			1			2	1			1			G					
P64461	1			1			2	1			1			A					
P64463	1	1		1			3	1	1		1			A	3.19E+03				
P64467	1			1	1		3	1			1	1		A				0.05209	
P64471	1			1			2	1			1			B					
P64474	1			1	1		3	1			1	1		A				0.020913	
P64483	1		1	1		1	4	1		1	1		1	A		129.48			P64483
P64488	1			1			2	1			1			A					
P64493	1		1	1			3	1		1	1			I		-			
P64496	1			1			2	1			1			A					
P64499	1		1	1		1	4	1		2	1		1	B		136.13			P64499
P64503	1						1	1						A					
P64506	1	1		1			3	1	1		1			G	1.04E+03				
P64508	1			1			2	1			1			A					
P64512	1			1			2	1			1			G					
P64517	1			1			2	1			1			A					
P64519	1			1			2	1			1			A					
P64536	1			1			2	1			1			B					
P64542	1			1			2	1			1			G					
P64545	1			1			2	1			1			B					
P64564	1		1	1		1	4	1		1	1		1	B		99.64			P64564
P64572	1			1			2	1			1			B					
P64578	1			1			2	1			1			A					
P64581	1	1	1	1	1	1	6	1	1	2	1	1	1	B	1.49E+03	563.11		0.40617	P64581
P64585	1		1	1		1	4	1		1	1		1	B		1.37			P64585
P64592	1			1			2	1			1			B					
P64596	1	1	1	1		1	5	1	1	2	1		1	I	5.71E+02	165.27			P64596
P64602	1	1	1	1	1		5	1	1	2	1	1		F1	7.04E+02	136.13		0.023668	
P64614	1			1			2	1			1			G					
P64619	1			1			2	1			1			B					
P64622	1			1			2	1			1			I					
P64627	1		1	1			3	1		1	1			I		-			
P64631	1			1			2	1			1			B					
P64634	1			1		1	3	1			1		1	B					P64634
P64638	1			1			2	1			1			A					
P64646	1						1	1						B					
P65290	1			1			2	1			1			I					
P65292	1		1	1		1	4	1		1	1		1	I		1.75			P65292
P65294	1			1			2	1			1			I					
P65367	1		1	1			3	1		1	1			A		54.08			
P67127	1			1			2	1			1			B					
P67143	1			1			2	1			1			B					
P67338	1			1			2	1			1			A					
P67603	1	1		1			3	1	1		1			A	7.63E+02				
P67624	1			1			2	1			1			A					
P67697	1			1			2	1			1			A					
P67699	1			1			2	1			1			A					
P67701	1			1			2	1			1			A					
P67729	1			1			2	1			1			B					
P68191	1	1		1	1		4	1	1		1	1		A	4.18E+03			6.487	
P68206	1	1		1	1		4	1	1		1	1		A	1.04E+03			0.19132	
P68646	1			1			2	1			1			A					
P68679	1	1	1	1		1	5	1	1	2	1		1	A_trl	8.85E+05	80476.72	9386.08		P68679
P68699	1	1	1	1		1	5	1	1	2	1		1	B	4.18E+03	398			P68699
P68919	1	1	1	1		1	5	1	1	2	1		1	A_trl	3.12E+04	5385.32	21500.5		P68919
P69210	1			1			2	1			1			B					
P69212	1			1			2	1			1			B					
P69222	1	1	1	1	1	1	6	1	1	2	1	1	1	A_trl	1.60E+04	2308.02		0.81815	P69222
P69330	1			1			2	1			1			A					
P69367	1			1			2	1			1			B					
P69405	1			1			2	1			1			A					
P69411	1	1	1	1		1	5	1	1	2	1		1	I	4.53E+02	208.24			P69411
P69428	1	1	1	1	1	1	6	1	1	2	1	1	1	B	5.46E+02	398		0.32593	P69428
P69432	1			1			2	1			1			B					
P69434	1			1	1		3	1			1	1		H			58.55	0.00053636	
P69488	1			1			2	1			1			A					
P69681	1			1			2	1			1			B					
P69741	1		1	1		1	4	1		2	1		1	F2		54.08			P69741
P69776	1	1	1	1		1	5	1	1	2	1		1	I	1.02E+04	398			P69776
P69795	1			1			2	1			1			F1					
P69797	1	1	1	1	1	1	6	1	1	2	1	1	1	F1	6.40E+02	554.63		0.024573	P69797
P69808	1			1			2	1			1			G					
P69811	1		1	1		1	4	1		2	1		1	F1		29.71			P69811
P69816	1			1	1		3	1			1	1		F1				0.0052567	
P69820	1			1			2	1			1			F1					
P69822	1			1			2	1			1			A					
P69824	1	1		1			3	1	1		1			F1	1.86E+02				
P69826	1			1			2	1			1			B					
P69828	1	1	1	1	1	1	6	1	1	4	1	1	1	F1	1.28E+03	645.93	16057.25	0.024126	P69828
P69831	1	1	1	1		1	5	1	1	2	1		1	B	2.29E+02	118.82			P69831
P69856	1		1	1			3	1		1	1			G		-			
P69913	1	1	1	1	1	1	6	1	1	2	1	1	1	A	3.12E+04	70.42		0.73164	P69913
P69937	1			1			2	1			1			B					
P71229	1			1			2	1			1			A					
P71238	1			1			2	1			1			B					
P71301	1			1			2	1			1			A					
P75617	1			1			2	1			1			A					
P75620	1			1			2	1			1			F1					
P75685	1			1			2	1			1			B					
P75687	1			1			2	1			1			G					
P75691	1		1	1		1	4	1		1	1		1	B		140.56			P75691
P75692	1			1			2	1			1			A					
P75693	1			1			2	1			1			B					
P75694	1			1			2	1			1			G					
P75712	1			1			2	1			1			B					
P75715	1			1			2	1			1			G					
P75737	1			1			2	1			1			I					
P75746	1			1		1	3	1			1		1	A					P75746
P75747	1			1			2	1			1			B					
P75748	1			1			2	1			1			G					
P75749	1			1			2	1			1			G					
P75750	1		1	1			3	1		1	1			H		7.99			
P75757	1			1			2	1			1			B					
P75767	1			1			2	1			1			A					
P75769	1			1			2	1			1			B					
P75770	1			1			2	1			1			B					
P75777	1		1	1		1	4	1		1	1		1	B		1.93			P75777
P75782	1		1	1	1	1	5	1		2	1	1	1	A_trl		17.54		0.008455	P75782
P75783	1	1		1		1	4	1	1		1		1	B	1.12E+02				P75783
P75788	1			1			2	1			1			B					
P75791	1			1			2	1			1			A					
P75798	1			1		1	3	1			1		1	B					P75798
P75810	1			1			2	1			1			B					
P75818	1		1	1	1	1	5	1		2	1	1	1	I		85.75		0.00051379	P75818
P75821	1			1		1	3	1			1		1	A					P75821
P75826	1			1		1	3	1			1		1	B					P75826
P75831	1		1	1		1	4	1		1	1		1	B		0.93			P75831
P75835	1			1			2	1			1			B					
P75836	1			1			2	1			1			A					
P75843	1			1			2	1			1			A					
P75851	1			1			2	1			1			B					
P75855	1			1			2	1			1			G					
P75856	1			1			2	1			1			G					
P75857	1			1			2	1			1			H					
P75858	1			1			2	1			1			G					
P75859	1			1			2	1			1			G					
P75860	1			1			2	1			1			G					
P75882	1			1			2	1			1			G					
P75883	1			1			2	1			1			G					
P75884	1			1			2	1			1			I					
P75885	1			1			2	1			1			B					
P75892	1			1			2	1			1			B					
P75895	1			1			2	1			1			A					
P75905	1			1			2	1			1			B					
P75906	1			1			2	1			1			I					
P75908	1			1			2	1			1			B					
P75913	1	1	1	1	1	1	6	1	1	2	1	1	1	A	1.60E+02	54.08		0.0053477	P75913
P75917	1			1			2	1			1			G					
P75925	1			1			2	1			1			B					
P75931	1			1	1		3	1			1	1		A				0.0074731	
P75933	1			1			2	1			1			G					
P75937	1			1			2	1			1			F4					
P75955	1			1			2	1			1			B					
P75958	1	1	1	1		1	5	1	1	2	1		1	B	1.98E+02	16.12			P75958
P75961	1			1			2	1			1			B					
P75962	1			1			2	1			1			B					
P75987	1			1			2	1			1			A					
P75988	1			1			2	1			1			A					
P75989	1			1	1	1	4	1			1	1	1	A				0.0044439	P75989
P75990	1			1	1		3	1			1	1		A				0.0035902	
P75991	1			1			2	1			1			A					
P75992	1			1			2	1			1			A					
P75993	1			1			2	1			1			A					
P75994	1			1			2	1			1			A					
P75995	1			1			2	1			1			A					
P76002	1	1		1		1	4	1	1		1		1	G	1.32E+03				P76002
P76007	1		1	1		1	4	1		1	1		1	B		1.27			P76007
P76011	1			1			2	1			1			B					
P76012	1			1			2	1			1			A					
P76014	1	1	1	1		1	5	1	1	2	1		1	A	2.50E+02	44.02			P76014
P76015	1	1	1	1	1		5	1	1	1	1	1		A	1.67E+02	73.59		0.028259	
P76016	1			1		1	3	1			1		1	A					P76016
P76017	1	1		1	1		4	1	1		1	1		H	1.24E+02			0.00015252	
P76035	1			1			2	1			1			A					
P76037	1			1			2	1			1			B					
P76038	1			1			2	1			1			A					
P76041	1			1			2	1			1			A					
P76042	1			1			2	1			1			I					
P76043	1			1			2	1			1			B					
P76044	1			1			2	1			1			A					
P76045	1			1			2	1			1			H					
P76049	1			1	1		3	1			1	1		A				0.0035781	
P76052	1			1	1		3	1			1	1		A				7.312e-005	
P76076	1			1			2	1			1			G					
P76082	1			1	1		3	1			1	1		A				0.00030077	
P76090	1			1			2	1			1			B					
P76091	1			1			2	1			1			B					
P76092	1			1	1		3	1			1	1		A				4.5757e-005	
P76093	1			1			2	1			1			B					
P76096	1			1			2	1			1			A					
P76097	1			1	1		3	1			1	1		B				0.0015582	
P76100	1			1			2	1			1			A					
P76103	1			1			2	1			1			B					
P76104	1		1	1	1	1	5	1		2	1	1	1	A		15.65		0.0045814	P76104
P76106	1						1	1						A					
P76108	1			1			2	1			1			G					
P76111	1			1			2	1			1			B					
P76112	1			1			2	1			1			A					
P76113	1			1	1		3	1			1	1		A				0.022259	
P76114	1			1			2	1			1			A					
P76115	1		1	1		1	4	1		1	1		1	H		-			P76115
P76116	1	1	1	1		1	5	1	1	1	1		1	G	8.19E+03	18.01			P76116
P76117	1			1			2	1			1			A					
P76118	1			1			2	1			1			B					
P76128	1			1	1		3	1			1	1		G				0.0058402	
P76129	1			1			2	1			1			A					
P76136	1			1			2	1			1			B					
P76142	1			1			2	1			1			G					
P76143	1			1			2	1			1			A					
P76145	1			1			2	1			1			A					
P76146	1	1		1			3	1	1		1			B	1.76E+02				
P76148	1			1			2	1			1			A					
P76150	1			1			2	1			1			A					
P76170	1		1	1		1	4	1		2	1		1	F3		54.08			P76170
P76172	1			1			2	1			1			G					
P76173	1			1			2	1			1			B					
P76175	1			1			2	1			1			B					
P76177	1	1	1	1		1	5	1	1	2	1		1	G	1.23E+03	172.75	649.83		P76177
P76180	1			1			2	1			1			B					
P76185	1		1	1		1	4	1		1	1		1	B		1.61			P76185
P76186	1			1			2	1			1			B					
P76190	1			1			2	1			1			G					
P76192	1			1	1		3	1			1	1		A				0.0003977	
P76194	1			1			2	1			1			F1					
P76196	1			1			2	1			1			A					
P76210	1			1			2	1			1			A					
P76217	1			1			2	1			1			A					
P76219	1			1			2	1			1			B					
P76220	1		1	1			3	1		1	1			E		-			
P76223	1			1		1	3	1			1		1	G					P76223
P76224	1			1			2	1			1			B					
P76226	1			1			2	1			1			B					
P76227	1			1			2	1			1			G					
P76228	1			1			2	1			1			B					
P76230	1			1			2	1			1			B					
P76231	1			1			2	1			1			A					
P76237	1		1	1		1	4	1		1	1		1	B		1.31			P76237
P76241	1			1			2	1			1			A					
P76242	1			1			2	1			1			B					
P76250	1			1		1	3	1			1		1	B					P76250
P76251	1			1	1	1	4	1			1	1	1	A				0.00096414	P76251
P76254	1			1			2	1			1			A					
P76270	1	1	1				3	1	1	1				A	4.53E+02	37.12			
P76296	1			1			2	1			1			G					
P76298	1			1		1	3	1			1		1	B					P76298
P76299	1			1			2	1			1			B					
P76308	1			1			2	1			1			I					
P76316	1	1	1	1	1		5	1	1	1	1	1		A	1.86E+02	20.84		0.0084246	
P76318	1			1			2	1			1			A					
P76319	1			1			2	1			1			A					
P76329	1			1			2	1			1			A					
P76330	1		1	1			3	1		1	1			B		0.93			
P76334	1			1			2	1			1			B					
P76342	1			1			2	1			1			F2					
P76345	1			1		1	3	1			1		1	B					P76345
P76347	1			1			2	1			1			H					
P76352	1			1			2	1			1			B					
P76372	1	1	1	1		1	5	1	1	2	1		1	B	9.32E+02	626.95			P76372
P76395	1			1			2	1			1			A					
P76396	1			1	1		3	1			1	1		A				8.3903e-005	
P76399	1		1	1		1	4	1		1	1		1	B		1.07			P76399
P76407	1			1			2	1			1			A					
P76417	1			1			2	1			1			B					
P76419	1			1			2	1			1			A					
P76423	1	1		1			3	1	1		1			B	2.78E+02				
P76458	1			1			2	1			1			A					
P76459	1			1			2	1			1			A					
P76460	1			1			2	1			1			B					
P76461	1			1			2	1			1			A					
P76464	1						1	1						G					
P76469	1			1			2	1			1			B					
P76470	1			1			2	1			1			B					
P76471	1		1	1		1	4	1		1	1		1	H		-			P76471
P76474	1			1			2	1			1			B					
P76498	1			1			2	1			1			G					
P76499	1			1			2	1			1			G					
P76500	1			1			2	1			1			G					
P76501	1			1			2	1			1			G					
P76520	1			1			2	1			1			G					
P76521	1			1			2	1			1			B					
P76536	1	1	1	1		1	5	1	1	1	1		1	A	3.68E+02	65.44			P76536
P76538	1			1			2	1			1			B					
P76540	1			1			2	1			1			A					
P76551	1			1			2	1			1			B					
P76562	1			1	1		3	1			1	1		B				0.0010795	
P76569	1	1	1	1			4	1	1	1	1			A	6.13E+02	188.99			
P76573	1			1			2	1			1			G					
P76575	1		1	1			3	1		1	1			A		99.64			
P76621	1		1	1			3	1		1	1			A		50.43			
P76655	1			1			2	1			1			H					
P76656	1			1			2	1			1			G					
P76657	1			1			2	1			1			B					
P76773	1			1			2	1			1			H					
P76909	1			1		1	3	1			1		1	F1					P76909
P77031	1			1			2	1			1			B					
P77044	1			1			2	1			1			A					
P77091	1						1	1						B					
P77129	1			1			2	1			1			A					
P77148	1			1	1		3	1			1	1		A				0.0074133	
P77154	1			1			2	1			1			A					
P77156	1			1			2	1			1			B					
P77161	1			1			2	1			1			A					
P77165	1			1			2	1			1			G					
P77171	1		1		1	1	4	1		2		1	1	A		22.71		0.0007399	P77171
P77172	1			1			2	1			1			B			89.65		
P77179	1			1		1	3	1			1		1	B					P77179
P77180	1			1			2	1			1			B					
P77182	1		1	1			3	1		2	1			A		8.47			
P77183	1			1			2	1			1			A					
P77187	1			1			2	1			1			A					
P77188	1			1			2	1			1			G					
P77196	1			1			2	1			1			G					
P77211	1			1			2	1			1			I					
P77212	1			1			2	1			1			A					
P77215	1			1			2	1			1			A					
P77219	1			1			2	1			1			B					
P77221	1			1			2	1			1			A					
P77231	1			1	1		3	1			1	1		B				0.00019368	
P77234	1			1			2	1			1			A					
P77243	1			1			2	1			1			A					
P77245	1			1			2	1			1			B					
P77249	1			1			2	1			1			G					
P77252	1	1	1	1			4	1	1	2	1			A	1.86E+02	17.54			
P77256	1			1			2	1			1			G					
P77263	1			1			2	1			1			G					
P77268	1			1			2	1			1			F1					
P77272	1			1		1	3	1			1		1	B					P77272
P77288	1			1			2	1			1			G					
P77294	1			1			2	1			1			G					
P77295	1			1	1		3	1			1	1		A				0.020139	
P77297	1			1			2	1			1			A					
P77301	1			1	1	1	4	1			1	1	1	A				0.0032945	P77301
P77302	1			1	1	1	4	1			1	1	1	A				0.011731	P77302
P77306	1			1			2	1			1			B					
P77307	1		1	1		1	4	1		1	1		1	B		1.54			P77307
P77308	1			1			2	1			1			B					
P77309	1			1			2	1			1			B					
P77315	1			1			2	1			1			B					
P77316	1			1			2	1			1			B					
P77318	1		1	1		1	4	1		1	1		1	G		35.73			P77318
P77319	1			1	1		3	1			1	1		A				0.0001258	
P77324	1			1			2	1			1			G					
P77329	1			1			2	1			1			B					
P77333	1			1		1	3	1			1		1	B					P77333
P77339	1			1			2	1			1			I					
P77348	1	1		1		1	4	1	1		1		1	G	3.68E+02				P77348
P77357	1			1			2	1			1			A					
P77364	1			1	1		3	1			1	1		A				0.0018657	
P77366	1			1			2	1			1			A					
P77374	1			1			2	1			1			F2					
P77375	1			1			2	1			1			G					
P77379	1			1			2	1			1			B					
P77389	1			1			2	1			1			B					
P77390	1			1			2	1			1			A					
P77393	1			1			2	1			1			A					
P77395	1	1	1	1	1	1	6	1	1	1	1	1	1	A	2.11E+03	398		0.051985	P77395
P77397	1			1			2	1			1			B					
P77400	1			1			2	1			1			B					
P77409	1			1			2	1			1			B					
P77416	1			1			2	1			1			B					
P77423	1			1			2	1			1			A					
P77425	1			1	1		3	1			1	1		A				0.00042886	
P77432	1			1			2	1			1			A					
P77433	1		1	1		1	4	1		1	1		1	A		-			P77433
P77437	1			1			2	1			1			B					
P77439	1			1			2	1			1			F1					
P77445	1			1			2	1			1			A					
P77453	1			1			2	1			1			A					
P77454	1			1	1		3	1			1	1		A				0.0094244	
P77463	1			1			2	1			1			B					
P77468	1			1			2	1			1			H					
P77485	1		1	1	1	1	5	1		1	1	1	1	B		1.43		0.00086893	P77485
P77489	1			1			2	1			1			G					
P77495	1			1			2	1			1			A					
P77503	1			1			2	1			1			A					
P77504	1			1		1	3	1			1		1	B					P77504
P77506	1			1			2	1			1			B					
P77519	1			1			2	1			1			G					
P77529	1		1	1		1	4	1		1	1		1	B		1.63			P77529
P77536	1		1	1			3	1		1	1			A		-			
P77541	1			1			2	1			1			B					
P77549	1			1		1	3	1			1		1	B					P77549
P77554	1			1			2	1			1			G					
P77562	1	1	1	1		1	5	1	1	1	1		1	I	1.67E+02	-			P77562
P77564	1			1	1		3	1			1	1		A				0.00018765	
P77569	1			1		1	3	1			1		1	A					P77569
P77580	1			1	1		3	1			1	1		A				0.0080691	
P77588	1			1			2	1			1			G					
P77589	1			1			2	1			1			B					
P77599	1			1			2	1			1			G					
P77608	1			1			2	1			1			A					
P77610	1			1			2	1			1			B					
P77611	1		1	1	1	1	5	1		1	1	1	1	F1		-	117.13	0.0035848	P77611
P77615	1			1			2	1			1			A					
P77616	1			1			2	1			1			H					
P77622	1			1			2	1			1			F1					
P77624	1	1		1			3	1	1		1			A	1.47E+02				
P77626	1			1	1		3	1			1	1		A				0.0023787	
P77627	1			1			2	1			1			A					
P77646	1			1			2	1			1			A					
P77649	1			1		1	3	1			1		1	A					P77649
P77650	1			1			2	1			1			A					
P77668	1			1			2	1			1			A					
P77674	1	1		1			3	1	1		1			A	1.37E+02				
P77690	1			1		1	3	1			1		1	A					P77690
P77694	1			1			2	1			1			H					
P77700	1			1			2	1			1			A					
P77704	1			1	1		3	1			1	1		A				0.00064599	
P77712	1			1			2	1			1			A					
P77716	1			1			2	1			1			B					
P77717	1		1	1		1	4	1		2	1		1	I		238.33			P77717
P77718	1	1	1	1		1	5	1	1	2	1		1	A_trl	4.53E+02	121.49	458.23		P77718
P77730	1			1		1	3	1			1		1	A					P77730
P77731	1			1			2	1			1			A					
P77732	1			1	1		3	1			1	1		A				0.0001865	
P77733	1			1			2	1			1			B					
P77736	1			1		1	3	1			1		1	A					P77736
P77743	1			1			2	1			1			A					
P77744	1			1			2	1			1			A					
P77747	1			1			2	1			1			H					
P77754	1			1	1		3	1			1	1		G				6.5538e-005	
P77783	1			1		1	3	1			1		1	F2					P77783
P77789	1			1			2	1			1			F4					
P77790	1			1			2	1			1			A					
P77791	1		1	1	1		4	1		1	1	1		A		118.82		0.0033648	
P77795	1			1			2	1			1			F1					
P77802	1			1			2	1			1			G					
P77806	1			1			2	1			1			A					
P78061	1			1		1	3	1			1		1	A					P78061
P78271	1			1		1	3	1			1		1	A					P78271
P80668	1			1			2	1			1			A					
Q06065	1		1	1			3	1		1	1			A		7.51			
Q06067	1			1			2	1			1			B					
Q2EEQ2	1						1	1						A_trl					
Q2EES1	1						1	1						B					
Q2EES6	1						1	1						B					
Q2EET2	1						1	1						B					
Q2EEU2	1						1	1						A					
Q2M5U1	1						1	1						B					
Q2M7M3	1						1	1						I					
Q2M7R5	1						1	1						A					
Q2M7X4	1						1	1						G					
Q2MB16	1		1			1	3	1		1			1	B		1.93			Q2MB16
Q46798	1		1	1	1	1	5	1		1	1	1	1	I		-		0.00013829	Q46798
Q46801	1			1			2	1			1			A					
Q46807	1			1	1		3	1			1	1		A				0.0018828	
Q46811	1			1		1	3	1			1		1	A					Q46811
Q46814	1	1		1			3	1	1		1			A	9.79E+01				
Q46819	1			1			2	1			1			A					
Q46831	1			1			2	1			1			B					
Q46832	1			1			2	1			1			B					
Q46834	1			1			2	1			1			G					
Q46835	1			1	1	1	4	1			1	1	1	I				0.00070262	Q46835
Q46836	1			1			2	1			1			B					
Q46837	1	1	1			1	4	1	1	1			1	E	8.80E+01	-			Q46837
Q46839	1			1			2	1			1			B					
Q46841	1	1		1			3	1	1		1			B	1.86E+02				
Q46843	1			1			2	1			1			B					
Q46844	1			1			2	1			1			B					
Q46851	1		1	1			3	1		1	1			A		34.81			
Q46861	1					1	2	1					1	A					Q46861
Q46863	1	1	1	1			4	1	1	2	1			G	1.67E+02	8.47			
Q46864	1			1			2	1			1			A					
Q46865	1			1			2	1			1			A					
Q46867	1			1			2	1			1			B					
Q46868	1	1	1	1		1	5	1	1	2	1		1	A	2.12E+02	521.98			Q46868
Q46877	1			1			2	1			1			A					
Q46888	1			1			2	1			1			B					
Q46889	1			1			2	1			1			A					
Q46890	1			1			2	1			1			A					
Q46891	1			1			2	1			1			A					
Q46892	1			1			2	1			1			B					
Q46904	1			1			2	1			1			A					
Q46905	1			1			2	1			1			A					
Q46906	1			1			2	1			1			A					
Q46908	1			1			2	1			1			A					
Q46909	1			1			2	1			1			B					
Q46915	1			1			2	1			1			A					
Q46919	1			1			2	1			1			A					
Q46941	1			1			2	1			1			A					
Q47013	1			1			2	1			1			A					
Q47129	1			1		1	3	1			1		1	A					Q47129
Q47138	1			1			2	1			1			A					
Q47140	1			1			2	1			1			A					
Q47141	1			1		1	3	1			1		1	A					Q47141
Q47149	1			1			2	1			1			A					
Q47150	1			1	1		3	1			1	1		A				0.021744	
Q47156	1			1			2	1			1			A					
Q47157	1			1	1		3	1			1	1		A				0.0014107	
Q47158	1			1			2	1			1			A					
Q47377	1						1	1						B					
Q47534	1			1			2	1			1			G					
Q47537	1			1			2	1			1			G					
Q47538	1			1		1	3	1			1		1	F1			157.94		Q47538
Q47539	1			1			2	1			1			B					
Q47706	1			1			2	1			1			H					
Q59385	1		1	1		1	4	1		1	1		1	B		1.57			Q59385
Q6BEX0	1			1			2	1			2			F1					
Q6BEX5	1					1	2	1					1	G					Q6BEX5
Q6BF16	1			1		1	3	1			1		1	A					Q6BF16
Q6BF17	1						1	1						A					
Q6BF25	1						1	1						B					
Q6BF87	1						1	1						B					
Q7DFV3	1			1			2	1			1			B					
P37052	1			1	1		3	1			1	1		A				0.0075764	
P56614	1						1	1						A					
P77667	1			1			2	1			1			F1					
P0A9E5	1	1	1	1		1	5	1	1	2	1		1	A	4.53E+02	70.42			P0A9E5
P0A6T3	1	1	1	1			4	1	1	2	1			A	7.04E+02	165.27			
P0A9C3	1	1	1	1	1		5	1	1	1	1	1		A	3.82E+02	109.47	852.94	0.019997	
P76141	1	1		1			3	1	1		1			A	1.67E+02				
P0A9G8	1	1	1	1			4	1	1	1	1			A	2.89E+02	70.42			
P04982	1	1	1	1			4	1	1	1	1			A	5.18E+02	99.64			
P64530	1			1			2	1			1			A					
P37749	1	1	1	1			4	1	1	2	1			A	4.24E+02	92.03			
A5A621	1						1	1						A					
P64567	1			1			2	1			1			A					
P27242	1		1	1			3	1		1	1			F1		8.47			
C1P611	1						1	1						B					
P39308	1			1			2	1			1			A					
C1P603	1						1	1						B					
P52697	1	1	1	1			4	1	1	1	1			A	1.54E+03	125.04			
P23325	1			1	1		3	1			1	1		A				0.00094115	
P33647	1			1			2	1			1			A					
P08365	1			1			2	1			1			A					
P10805	1			1			2	1			1			A					
P0AB87	1			1			2	1			1			A					
P09148	1	1	1	1			4	1	1	1	1			A	2.12E+02	22.71			
P09147	1	1	1	1			4	1	1	1	1			A	3.92E+02	121.49			
P25666	1		1	1	1		4	1		1	1	1		A		-		0.0044309	
C1P607	1						1	1						A					
C1P608	1						1	1						A					
C1P615	1						1	1						A					
C1P617	1						1	1						A					
C1P619	1						1	1						A					
P0AD72	1			1			2	1			1			A					
P0AD74	1			1			2	1			1			A					
A8DYP9	1						1	1						A					
P60995	1			1			2	1			1			A					
P62522	1			1			2	1			1			A					
P03061	1			1			2	1			1			A					
P0AD83	1			1			2	1			1			A					
P0AD86	1			1			2	1			1			A					
P0AD92	1			1			2	1			1			A					
P06993	1		1	1			3	1		2	1			F1		16.12			
P75959	1			1	1		3	1			1	1		A				0.0040458	
P76077	1			1	1		3	1			1	1		A				0.00088099	
P76078	1			1			2	1			1			A					
P76079	1			1			2	1			1			A					
P76080	1			1	1		3	1			1	1		A				0.00028127	
P76081	1			1			2	1			1			A					
P77467	1		1	1			3	1		1	1			A		16.12			
P76084	1			1	1		3	1			1	1		A				0.00012115	
P0C7L2	1			1			2	1			1			A					
