Merge ID	TableS3_K12_ProteomeV13	Ishihama2008_fin	Masuda2009_fin	Taniguchi2010_fin_mmol	PengTable_fin	Thein_MergeMethods	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13 Duplicates	Ishihama2008_fin Duplicates	Masuda2009_fin Duplicates	Taniguchi2010_fin_mmol Duplicates	PengTable_fin Duplicates	Thein_MergeMethods Duplicates	OurStudy_Feb2011_Common Duplicates	Subcellular Location(this study)	Entry name (Uniprot)	PAI lysate	emPAI	emPAI-derived copy no/cell (see Figure 2)	CAI	emPAI Value	Normalized And Descr Itensity	Copy number per cell	mMol	molecules/cell (1molec/cell=10nM)	APEX	2D mol/cell	Mean emPAI value	MTH1/1	MTH1/2	MTH1/3	MTH2/1	MTH2/2	MTH2/3	MTH3/1	MTH3/2	MTH3/3	MTH4/1	MTH4/2	MTH4/3	MTH5/1	MTH5/2	Localization	
P76194	1				1			2	1				1			F1	SUFE_ECOLI																											
P76196	1				1			2	1				1			A	YDIL_ECOLI																											
P76210	1				1			2	1				1			A	YDJO_ECOLI																											
P76217	1				1		1	3	1				1		1	A	ASTD_ECOLI																											A
P76219	1				1			2	1				1			B	YDJX_ECOLI																											
P76220	1		1		1			3	1		1		1			E	YDJY_ECOLI					4.62	1																					
P76223	1				1		1	3	1				1		1	G	YNJB_ECOLI																											G
P76224	1				1			2	1				1			B	YNJC_ECOLI																											
P76226	1				1			2	1				1			B	YNJF_ECOLI																											
P76227	1				1			2	1				1			G	YNJH_ECOLI																											
P76228	1				1			2	1				1			B	YNJI_ECOLI																											
P76230	1				1			2	1				1			B	YDJK_ECOLI																											
P76231	1				1			2	1				1			A	YEAC_ECOLI																											
P76237	1		1		1	1	1	5	1		1		1	1	1	B	YEAJ_ECOLI					0.93	1	1.31					0.06	 	  	0.06												B
P76241	1				1			2	1				1			A	YEAM_ECOLI																											
P76242	1				1			2	1				1			B	YEAN_ECOLI																											
P76250	1				1		1	3	1				1		1	B	YEAT_ECOLI																											B
P76251	1			1	1		1	4	1			1	1		1	A	TTUC_ECOLI								0.00096414	96.414																		A
P76254	1				1			2	1				1			A	YEAX_ECOLI																											
P76270	1	1	1				1	4	1	1	1				1	A	YEBR_ECOLI	0.5	2.16E+00	4.53E+02		0.78	1	37.12																				A
P76296	1				1			2	1				1			G	YECT_ECOLI																											
P76298	1				1		1	3	1				1		1	B	FLHA_ECOLI																											B
P76299	1				1		1	3	1				1		1	B	FLHB_ECOLI																											B
P76308	1				1			2	1				1			I	YECR_ECOLI																											
P76316	1	1	1	1	1			5	1	1	1	1	1			A	DCYD_ECOLI	0.17	4.68E-01	1.86E+02		0.43		20.84	0.0084246	842.46																		
P76318	1				1			2	1				1			A	YEDK_ECOLI																											
P76319	1				1			2	1				1			A	YEDL_ECOLI																											
P76329	1				1			2	1				1			A	MPGP_ECOLI																											
P76330	1		1		1		1	4	1		1		1		1	B	YEDQ_ECOLI					0.23		0.93																				B
P76334	1				1			2	1				1			B	YEDR_ECOLI																											
P76342	1				1			2	1				1			F2	YEDY_ECOLI																											
P76345	1				1		1	3	1				1		1	B	C56H_ECOLI																											B
P76347	1				1			2	1				1			H	YEEJ_ECOLI																											
P76352	1				1			2	1				1			B	YEEO_ECOLI																											
P76372	1	1	1		1	1	1	6	1	1	2		1	1	1	B	WZZB_ECOLI	0.93	7.48E+00	9.32E+02		14	1	626.95					0.14	 	0.19	 	 	  	0.09									B
P76395	1				1			2	1				1			A	YEGK_ECOLI																											
P76396	1			1	1			3	1			1	1			A	YEGL_ECOLI								8.39E-05	8.3903																		
P76399	1		1		1	1	1	5	1		1		1	1	1	B	MDTC_ECOLI					0.38	1	1.07					0.03	 	  	0.03												B
P76407	1				1		1	3	1				1		1	A	YEGS_ECOLI																											A
P76417	1				1			2	1				1			B	YEGT_ECOLI																											
P76419	1				1			2	1				1			A	YEGV_ECOLI																											
P76423	1	1			1	1		4	1	1			1	1		B	THIM_ECOLI	0.29	9.31E-01	2.78E+02									0.09	  	   	0.12	 	0.02	 	 	0.12	 						
P76458	1				1			2	1				1			A	ATOD_ECOLI																											
P76459	1				1			2	1				1			A	ATOA_ECOLI																											
P76460	1				1			2	1				1			B	ATOE_ECOLI																											
P76461	1				1			2	1				1			A	ATOB_ECOLI																											
P76464	1							1	1							G	YFAS_ECOLI																											
P76469	1				1		1	3	1				1		1	B	KDRA_ECOLI																											B
P76470	1				1			2	1				1			B	YFAV_ECOLI																											
P76471	1		1		1	1	1	5	1		1		1	1	1	H	YFAZ_ECOLI					13.68							0.18	 	0.18	 												H
P76474	1				1			2	1				1			B	ARNF_ECOLI																											
P76498	1				1			2	1				1			G	YFCO_ECOLI																											
P76499	1				1			2	1				1			G	YFCP_ECOLI																											
P76500	1				1			2	1				1			G	YFCQ_ECOLI																											
P76501	1				1			2	1				1			G	YFCR_ECOLI																											
P76520	1				1			2	1				1			G	YFDX_ECOLI																											
P76521	1				1			2	1				1			B	YFDY_ECOLI																											
P76536	1	1	1		1		1	5	1	1	1		1		1	A	YFEX_ECOLI	0.4	1.51E+00	3.68E+02		1		65.44																				A
P76538	1				1		1	3	1				1		1	B	YFEZ_ECOLI																											B
P76540	1				1			2	1				1			A	EUTK_ECOLI																											
P76551	1				1		1	3	1				1		1	B	EUTA_ECOLI																											B
P76562	1			1	1			3	1			1	1			B	YPFI_ECOLI								0.0010795	107.95																		
P76569	1	1	1		1		1	5	1	1	1		1		1	A	YFGD_ECOLI	0.67	3.64E+00	6.13E+02		4.18	1	188.99																				A
P76573	1				1			2	1				1			G	YFGI_ECOLI																											
P76575	1		1		1			3	1		1		1			A	YFGJ_ECOLI					2.16		99.64																				
P76621	1		1		1		1	4	1		1		1		1	A	CSID_ECOLI					1.07		50.43																				A
P76655	1				1			2	1				1			H	YQIG_ECOLI																											
P76656	1				1			2	1				1			G	YQII_ECOLI																											
P76657	1				1			2	1				1			B	YQIJ_ECOLI																											
P76773	1				1			2	1				1			H	OMPL_ECOLI																											
P76909	1				1		1	3	1				1		1	F1	YNJD_ECOLI																											F1
P77031	1				1			2	1				1			B	YQCE_ECOLI																											
P77044	1				1		1	3	1				1		1	A	MHPC_ECOLI																											A
P77091	1							1	1							B	HOKE_ECOLI																											
P77129	1				1			2	1				1			A	YLBE_ECOLI																											
P77148	1			1	1			3	1			1	1			A	YDHS_ECOLI								0.0074133	741.33																		
P77154	1				1			2	1				1			A	YCJT_ECOLI																											
P77156	1				1			2	1				1			B	YDCU_ECOLI																											
P77161	1				1			2	1				1			A	GLXR_ECOLI																											
P77165	1				1			2	1				1			G	YAGT_ECOLI																											
P77171	1		1	1			1	4	1		2	1			1	A	YDCI_ECOLI					0.47		22.71	0.0007399	73.99																		A
P77172	1				1			2	1				1			B	YFGF_ECOLI										89.65																	
P77179	1				1		1	3	1				1		1	B	RNFE_ECOLI																											B
P77180	1				1			2	1				1			B	YKGH_ECOLI																											
P77182	1		1		1		1	4	1		2		1		1	A	MNMC_ECOLI					0.17	1	8.47																				A
P77183	1				1			2	1				1			A	YAGQ_ECOLI																											
P77187	1				1		1	3	1				1		1	A	YAHF_ECOLI																											A
P77188	1				1			2	1				1			G	MATC_ECOLI																											
P77196	1				1			2	1				1			G	YFCU_ECOLI																											
P77211	1				1	1		3	1				1	1		I	CUSC_ECOLI												0.7	  	0.07	  	0.55	1.98	1.39	 	0.07	0.14						
P77212	1				1		1	3	1				1		1	A	YKGC_ECOLI																											A
P77215	1				1			2	1				1			A	RHAMD_ECOLI																											
P77219	1				1			2	1				1			B	YAHC_ECOLI																											
P77221	1				1			2	1				1			A	YAHG_ECOLI																											
P77231	1			1	1			3	1			1	1			B	CITG_ECOLI								0.00019368	19.368																		
P77234	1				1			2	1				1			A	YBEQ_ECOLI																											
P77243	1				1			2	1				1			A	PRPD_ECOLI																											
P77245	1				1		1	3	1				1		1	B	MURR_ECOLI																											B
P77249	1				1			2	1				1			G	SFMC_ECOLI																											
P77252	1	1	1		1			4	1	1	2		1			A	YKGE_ECOLI	0.17	4.68E-01	1.86E+02	0.27	0.36	1	17.54																				
P77256	1				1			2	1				1			G	YDJG_ECOLI																											
P77263	1				1			2	1				1			G	YAGV_ECOLI																											
P77268	1				1			2	1				1			F1	DDPD_ECOLI																											
P77272	1				1		1	3	1				1		1	B	PTYBC_ECOLI																											B
P77288	1				1			2	1				1			G	YFCV_ECOLI																											
P77294	1				1			2	1				1			G	YDER_ECOLI																											
P77295	1			1	1		1	4	1			1	1		1	A	YGAV_ECOLI								0.020139	2013.9																		A
P77297	1				1			2	1				1			A	YAHE_ECOLI																											
P77301	1			1	1		1	4	1			1	1		1	A	YBAP_ECOLI								0.0032945	329.45																		A
P77302	1			1	1		1	4	1			1	1		1	A	YDAM_ECOLI								0.011731	1173.1																		A
P77306	1				1			2	1				1			B	YQIK_ECOLI																											
P77307	1		1		1		1	4	1		1		1		1	B	YBBM_ECOLI					2.16	1	1.54																				B
P77308	1				1			2	1				1			B	DDPB_ECOLI																											
P77309	1				1		1	3	1				1		1	B	YNEJ_ECOLI																											B
P77315	1				1			2	1				1			B	YPHD_ECOLI																											
P77316	1				1			2	1				1			B	YBDR_ECOLI																											
P77318	1		1		1		1	4	1		1		1		1	G	YDEN_ECOLI					0.75	1	35.73																				G
P77319	1			1	1			3	1			1	1			A	HSCC_ECOLI								0.0001258	12.58																		
P77324	1				1			2	1				1			G	YAGS_ECOLI																											
P77329	1				1			2	1				1			B	HYFG_ECOLI																											
P77333	1				1		1	3	1				1		1	B	YCJZ_ECOLI																											B
P77339	1				1			2	1				1			I	YAFT_ECOLI																											
P77348	1	1			1		1	4	1	1			1		1	G	MPPA_ECOLI	0.4	1.51E+00	3.68E+02																								G
P77357	1				1		1	3	1				1		1	A	ABGA_ECOLI																											A
P77364	1			1	1			3	1			1	1			A	GLXK1_ECOLI								0.0018657	186.57																		
P77366	1				1			2	1				1			A	PGMB_ECOLI																											
P77374	1				1		1	3	1				1		1	F2	YNFE_ECOLI																											F2
P77375	1				1			2	1				1			G	YDHX_ECOLI																											
P77379	1				1			2	1				1			B	YKGD_ECOLI																											
P77389	1				1			2	1				1			B	YDHP_ECOLI																											
P77390	1				1			2	1				1			A	CITC_ECOLI																											
P77393	1				1			2	1				1			A	YAHL_ECOLI																											
P77395	1	1	1	1	1		1	6	1	1	1	1	1		1	A	YBBN_ECOLI	1.5	3.06E+01	2.11E+03		9	1	398	0.051985	5198.5		4474.6																A
P77397	1				1			2	1				1			B	MHPA_ECOLI																											
P77400	1				1			2	1				1			B	YBAT_ECOLI																											
P77409	1				1			2	1				1			B	PHSC_ECOLI																											
P77416	1				1			2	1				1			B	HYFD_ECOLI																											
P77423	1				1			2	1				1			A	HYFH_ECOLI																											
P77425	1			1	1		1	4	1			1	1		1	A	ALLC_ECOLI								0.00042886	42.886																		A
P77432	1				1			2	1				1			A	LSRK_ECOLI																											
P77433	1		1		1		1	4	1		1		1		1	A	YKGG_ECOLI					0.31						799.04																A
P77437	1				1			2	1				1			B	HYFF_ECOLI																											
P77439	1				1		1	3	1				1		1	F1	PTFX1_ECOLI																											F1
P77445	1				1			2	1				1			A	EUTE_ECOLI																											
P77453	1				1			2	1				1			A	HYFJ_ECOLI																											
P77454	1			1	1			3	1			1	1			A	GLSA1_ECOLI								0.0094244	942.44																		
P77463	1				1			2	1				1			B	DDPC_ECOLI																											
P77468	1				1			2	1				1			H	SFMD_ECOLI																											
P77485	1		1	1	1		1	5	1		1	1	1		1	B	CUSS_ECOLI					1.42		1.43	0.00086893	86.893																		B
P77489	1				1			2	1				1			G	YAGR_ECOLI																											
P77495	1				1			2	1				1			A	PRPE_ECOLI																											
P77503	1				1			2	1				1			A	YCJS_ECOLI																											
P77504	1				1		1	3	1				1		1	B	YBBP_ECOLI																											B
P77506	1				1			2	1				1			B	YBDJ_ECOLI																											
P77519	1				1			2	1				1			G	YDDL_ECOLI																											
P77529	1		1		1	1	1	5	1		1		1	1	1	B	YDJN_ECOLI					2.98	1	1.63					0.05	 	0.03	0.07												B
P77536	1		1		1		1	4	1		1		1		1	A	YKGF_ECOLI					0.35	1																					A
P77541	1				1		1	3	1				1		1	B	PRPB_ECOLI																											B
P77549	1				1		1	3	1				1		1	B	YFCJ_ECOLI																											B
P77554	1				1			2	1				1			G	YAHJ_ECOLI																											
P77562	1	1	1		1	1	1	6	1	1	1		1	1	1	I	YAIW_ECOLI	0.14	3.89E-01	1.67E+02		2.16	1						0.49	  	0.08	0.08	 	1.97	1.07	 	0.08	0.08	 	0.08	 			I
P77564	1			1	1			3	1			1	1			A	YDHW_ECOLI								0.00018765	18.765																		
P77569	1				1		1	3	1				1		1	A	MHPR_ECOLI																											A
P77580	1			1	1			3	1			1	1			A	ACDH_ECOLI								0.0080691	806.91																		
P77588	1				1			2	1				1			G	YDEQ_ECOLI																											
P77589	1				1			2	1				1			B	MHPT_ECOLI																											
P77599	1				1			2	1				1			G	YFCS_ECOLI																											
P77608	1				1		1	3	1				1		1	A	MHPD_ECOLI																											A
P77610	1				1			2	1				1			B	ANSP_ECOLI																											
P77611	1		1	1	1	1	1	6	1		1	1	1	1	1	F1	RNFC_ECOLI					0.11	1		0.0035848	358.48	117.13		0.74	  	   	0.04	 	1.78	1.78	 	0.04	 	 	0.08	 			F1
P77615	1				1			2	1				1			A	YCJW_ECOLI																											
P77616	1				1			2	1				1			H	YQIH_ECOLI																											
P77622	1				1			2	1				1			F1	DDPF_ECOLI																											
P77624	1	1			1		1	4	1	1			1		1	A	ARCM_ECOLI	0.12	3.11E-01	1.47E+02																								A
P77626	1			1	1			3	1			1	1			A	YDCN_ECOLI								0.0023787	237.87																		
P77627	1				1			2	1				1			A	YBER_ECOLI																											
P77646	1				1			2	1				1			A	HCAB_ECOLI																											
P77649	1				1		1	3	1				1		1	A	YDIU_ECOLI																											A
P77650	1				1			2	1				1			A	HCAD_ECOLI																											
P77668	1				1		1	3	1				1		1	A	HYFI_ECOLI																											A
P77674	1	1			1		1	4	1	1			1		1	A	ABDH_ECOLI	0.11	2.74E-01	1.37E+02																								A
P77690	1				1		1	3	1				1		1	A	ARNB_ECOLI																											A
P77694	1				1			2	1				1			H	YAGW_ECOLI																											
P77700	1				1		1	3	1				1		1	A	YAHB_ECOLI																											A
P77704	1			1	1			3	1			1	1			A	YDJI_ECOLI								0.00064599	64.599																		
P77712	1				1		1	3	1				1		1	A	TESC_ECOLI																											A
P77716	1				1			2	1				1			B	YCJP_ECOLI																											
P77717	1		1		1		1	4	1		2		1		1	I	YBAY_ECOLI					5.31	1	238.33																				I
P77718	1	1	1		1	1	1	6	1	1	2		1	1	1	A	THII_ECOLI	0.5	2.16E+00	4.53E+02		2.65	1	121.49			458.23		0.33	  	0.59	0.34	 	0.06	 									A
P77730	1				1		1	3	1				1		1	A	YDCR_ECOLI																											A
P77731	1				1			2	1				1			A	ALLA_ECOLI																											
P77732	1			1	1			3	1			1	1			A	YFAX_ECOLI								0.0001865	18.65																		
P77733	1				1			2	1				1			B	FOCB_ECOLI																											
P77736	1				1		1	3	1				1		1	A	YAHD_ECOLI																											A
P77743	1				1			2	1				1			A	PRPR_ECOLI																											
P77744	1				1		1	3	1				1		1	A	ABGR_ECOLI																											A
P77747	1				1	1		3	1				1	1		H	OMPN_ECOLI												0.17	 	  	0.17												
P77754	1			1	1		1	4	1			1	1		1	G	SPY_ECOLI								6.55E-05	6.5538																		G
P77783	1				1		1	3	1				1		1	F2	YNFF_ECOLI																											F2
P77789	1				1			2	1				1			F4	YDES_ECOLI																											
P77790	1				1			2	1				1			A	DDPX_ECOLI																											
P77791	1		1	1	1			4	1		1	1	1			A	MAA_ECOLI					2.59		118.82	0.0033648	336.48																		
P77795	1				1			2	1				1			F1	YDCT_ECOLI																											
P77802	1				1			2	1				1			G	YAGX_ECOLI																											
P77806	1				1			2	1				1			A	YBDL_ECOLI																											
P78061	1				1		1	3	1				1		1	A	PUUA_ECOLI																											A
P78271	1				1			2	1				1			A	YFES_ECOLI																											
P80668	1				1		1	3	1				1		1	A	FEAB_ECOLI																											A
Q06065	1		1		1	1		4	1		1		1	1		A	ATOC_ECOLI					0.15		7.51					0.13	 	0.13	 												
Q06067	1				1			2	1				1			B	ATOS_ECOLI																											
Q2EEQ2	1							1	1							A	RL362_ECOLI																											
Q2EES1	1							1	1							B	YNID_ECOLI																											
Q2EES6	1							1	1							B	YOHO_ECOLI																											
Q2EET2	1							1	1							B	YPFN_ECOLI																											
Q2EEU2	1							1	1							A	YJHX_ECOLI																											
Q2M5U1	1							1	1							B	YTJA_ECOLI																											
Q2M7M3	1							1	1							I	YSAB_ECOLI																											
Q2M7R5	1							1	1							A	YIBT_ECOLI																											
Q2M7X4	1							1	1							G	YICS_ECOLI																											
Q2MB16	1		1				1	3	1		1				1	B	YOBH_ECOLI					9	1	1.93																				B
Q46798	1		1	1	1	1	1	6	1		1	1	1	1	1	I	YGER_ECOLI					0.83	1		0.00013829	13.829			0.54	0.86	1.53	0.86	0.26	0.26	0.26	 	0.42	0.12	 	  	0.26			I
Q46801	1				1			2	1				1			A	XDHC_ECOLI																											
Q46807	1			1	1			3	1			1	1			A	ARCL_ECOLI								0.0018828	188.28																		
Q46811	1				1			2	1				1			A	YGFK_ECOLI																											
Q46814	1	1			1			3	1	1			1			A	XDHD_ECOLI	0.06	1.55E-01	9.79E+01																								
Q46819	1				1			2	1				1			A	YGFS_ECOLI																											
Q46831	1				1			2	1				1			B	YQGA_ECOLI																											
Q46832	1				1		1	3	1				1		1	B	YGHD_ECOLI																											B
Q46834	1				1			2	1				1			G	YGHF_ECOLI																											
Q46835	1			1	1		1	4	1			1	1		1	I	YGHG_ECOLI								0.00070262	70.262																		I
Q46836	1				1			2	1				1			B	PPPA_ECOLI																											
Q46837	1	1	1				1	4	1	1	1				1	E	ACFD_ECOLI	0.05	1.29E-01	8.80E+01		0.52																						E
Q46839	1				1			2	1				1			B	GLCA_ECOLI																											
Q46841	1	1			1			3	1	1			1			B	YGHQ_ECOLI	0.17	4.68E-01	1.86E+02																								
Q46843	1				1			2	1				1			B	YGHS_ECOLI																											
Q46844	1				1			2	1				1			B	YGHT_ECOLI																											
Q46851	1		1		1			3	1		1		1			A	YGHZ_ECOLI					0.73	1	34.81																				
Q46861	1					1	1	3	1					1	1	A	YGIQ_ECOLI												0.12	  	   	0.16	 	0.08	 									A
Q46863	1	1	1		1			4	1	1	2		1			G	YGIS_ECOLI	0.14	3.89E-01	1.67E+02		0.17	1	8.47																				
Q46864	1				1			2	1				1			A	YGIT_ECOLI																											
Q46865	1				1			2	1				1			A	MQSR_ECOLI																											
Q46867	1				1			2	1				1			B	YGIZ_ECOLI																											
Q46868	1	1	1		1		1	5	1	1	2		1		1	A	YQIC_ECOLI	0.2	5.85E-01	2.12E+02		11.92		521.98																				A
Q46877	1				1			2	1				1			A	NORV_ECOLI																											
Q46888	1				1			2	1				1			B	YGBJ_ECOLI																											
Q46889	1				1		1	3	1				1		1	A	YGBK_ECOLI																											A
Q46890	1				1			2	1				1			A	YGBL_ECOLI																											
Q46891	1				1		1	3	1				1		1	A	YGBM_ECOLI																											A
Q46892	1				1			2	1				1			B	YGBN_ECOLI																											
Q46904	1				1			2	1				1			A	YGCN_ECOLI																											
Q46905	1				1			2	1				1			A	YGCO_ECOLI																											
Q46906	1				1			2	1				1			A	YGCP_ECOLI																											
Q46908	1				1			2	1				1			A	YGCR_ECOLI																											
Q46909	1				1			2	1				1			B	YGCS_ECOLI																											
Q46915	1				1			2	1				1			A	GUDX_ECOLI																											
Q46919	1				1			2	1				1			A	YQCC_ECOLI																											
Q46941	1				1			2	1				1			A	YQEH_ECOLI																											
Q47013	1				1			2	1				1			A	ELAD_ECOLI																											
Q47129	1				1		1	3	1				1		1	A	FEAR_ECOLI																											A
Q47138	1				1			2	1				1			A	YDFE_ECOLI																											
Q47140	1				1		1	3	1				1		1	A	HCAF_ECOLI																											A
Q47141	1				1		1	3	1				1		1	A	HCAR_ECOLI																											A
Q47149	1				1		1	3	1				1		1	A	YAFQ_ECOLI																											A
Q47150	1			1	1		1	4	1			1	1		1	A	DINJ_ECOLI								0.021744	2174.4																		A
Q47156	1				1			2	1				1			A	YAFN_ECOLI																											
Q47157	1			1	1			3	1			1	1			A	YAFO_ECOLI								0.0014107	141.07																		
Q47158	1				1			2	1				1			A	YAFP_ECOLI																											
Q47377	1							1	1							B	ARNE_ECOLI																											
Q47534	1				1			2	1				1			G	YAIO_ECOLI																											
Q47537	1				1			2	1				1			G	TAUA_ECOLI																											
Q47538	1				1		1	3	1				1		1	F1	TAUB_ECOLI										157.94																	F1
Q47539	1				1			2	1				1			B	TAUC_ECOLI																											
Q47706	1				1			2	1				1			H	UIDC_ECOLI																											
Q59385	1		1		1		1	4	1		1		1		1	B	COPA_ECOLI					2	1	1.57																				B
Q6BEX0	1				1			2	1				2			F1	YTFR_ECOLI																											
Q6BEX5	1						1	2	1						1	G	YJDP_ECOLI																											G
Q6BF16	1				1		1	3	1				1		1	A	DGOA_ECOLI																											A
Q6BF17	1							1	1							A	DGOD_ECOLI																											
Q6BF25	1							1	1							B	LDRD_ECOLI																											
Q6BF87	1							1	1							B	LDRB_ECOLI																											
Q7DFV3	1				1			2	1				1			B	YMGG_ECOLI																											
P37052	1			1	1			3	1			1	1			A	YCHJ_ECOLI								0.0075764	757.64																		
P56614	1							1	1							A	YMDF_ECOLI																											
P77667	1				1			2	1				1			F1	SUFA_ECOLI																											
P0A9E5	1	1	1		1			4	1	1	2		1			A	FNR_ECOLI	0.5	2.16E+00	4.53E+02	0.44	1.51		70.42																				
P0A6T3	1	1	1		1			4	1	1	2		1			A	GAL1_ECOLI	0.75	4.62E+00	7.04E+02		3.64	1	165.27																				
P0A9C3	1	1	1	1	1			5	1	1	1	1	1			A	GALM_ECOLI	0.42	1.61E+00	3.82E+02	0.38	2.38	1	109.47	0.019997	1999.7	852.94	11090.62																
P76141	1	1			1			3	1	1			1			A	LSRR_ECOLI	0.14	3.89E-01	1.67E+02																								
P0A9G8	1	1	1		1			4	1	1	1		1			A	MODE_ECOLI	0.3	9.95E-01	2.89E+02	0.3	1.51	1	70.42																				
P04982	1	1	1		1			4	1	1	1		1			A	RBSD_ECOLI	0.57	2.73E+00	5.18E+02	0.31	2.16	1	99.64																				
P64530	1				1			2	1				1			A	RCNR_ECOLI																											
P37749	1	1	1		1			4	1	1	2		1			A	YEFG_ECOLI	0.47	1.93E+00	4.24E+02	0.19	1.99	1	92.03																				
A5A621	1							1	1							A	YPFM_ECOLI																											
P64567	1				1			2	1				1			A	YQGB_ECOLI																											
P27242	1		1		1			3	1		1		1			F1	WAAU_ECOLI					0.17	1	8.47																				
C1P611	1							1	1							B	SHOB_ECOLI																											
P39308	1				1			2	1				1			A	YJFZ_ECOLI																											
C1P603	1							1	1							B	YOAJ_ECOLI																											
P52697	1	1	1		1			4	1	1	1		1			A	6PGL_ECOLI	1.27	1.77E+01	1.54E+03		2.73	1	125.04																				
P23325	1			1	1			3	1			1	1			A	ARPA_ECOLI								0.00094115	94.115																		
P33647	1				1			2	1				1			A	CHPB_ECOLI																											
P08365	1				1			2	1				1			A	CHPS_ECOLI																											
P10805	1				1			2	1				1			A	ENVY_ECOLI																											
P0AB87	1				1			2	1				1			A	FUCA_ECOLI																											
P09148	1	1	1		1			4	1	1	1		1			A	GAL7_ECOLI	0.2	5.85E-01	2.12E+02	0.37	0.47	1	22.71																				
P09147	1	1	1		1			4	1	1	1		1			A	GALE_ECOLI	0.43	1.68E+00	3.92E+02	0.43	2.65	1	121.49				1885.73																
P25666	1		1	1	1			4	1		1	1	1			A	HTRL_ECOLI					0.26	1		0.0044309	443.09																		
C1P607	1							1	1							A	IBSA_ECOLI																											
C1P608	1							1	1							A	IBSB_ECOLI																											
C1P615	1							1	1							A	IBSC_ECOLI																											
C1P617	1							1	1							A	IBSE_ECOLI																											
C1P619	1							1	1							A	ILVX_ECOLI																											
P0AD72	1				1			2	1				1			A	LPF_ECOLI																											
P0AD74	1				1			2	1				1			A	LPF2_ECOLI																											
A8DYP9	1							1	1							A	LPFUR_ECOLI																											
P60995	1				1			2	1				1			A	LPHI_ECOLI																											
P62522	1				1			2	1				1			A	LPID_ECOLI																											
P03061	1				1			2	1				1			A	LPIV_ECOLI																											
P0AD83	1				1			2	1				1			A	LPPY_ECOLI																											
P0AD86	1				1			2	1				1			A	LPT_ECOLI																											
P0AD92	1				1			2	1				1			A	LPW_ECOLI																											
P06993	1		1		1			3	1		2		1			F1	MALT_ECOLI					0.33	1	16.12																				
P75959	1			1	1			3	1			1	1			A	NAGK_ECOLI								0.0040458	404.58																		
P76077	1			1	1			3	1			1	1			A	PAAA_ECOLI								0.00088099	88.099																		
P76078	1				1			2	1				1			A	PAAB_ECOLI																											
P76079	1				1			2	1				1			A	PAAC_ECOLI																											
P76080	1			1	1			3	1			1	1			A	PAAD_ECOLI								0.00028127	28.127																		
P76081	1				1			2	1				1			A	PAAE_ECOLI																											
P77467	1		1		1			3	1		1		1			A	PAAG_ECOLI					0.33	1	16.12																				
P76084	1			1	1			3	1			1	1			A	PAAI_ECOLI								0.00012115	12.115																		
P0C7L2	1				1			2	1				1			A	PAAJ_ECOLI																											
P76085	1			1	1			3	1			1	1			A	PAAK_ECOLI								2.05E-05	2.0492																		
P76086	1			1	1			3	1			1	1			A	PAAX_ECOLI								0.0025506	255.06																		
P77181	1				1			2	1				1			A	PAAY_ECOLI																											
P02338	1				1			2	1				1			A	PRTL_ECOLI																											
P69407	1	1	1	1	1			5	1	1	2	1	1			A	RCSB_ECOLI	1.25	1.68E+01	1.49E+03	0.39	13.68		596.53	0.16483	16483	1834																	
P27127	1				1			2	1				1			A	RFAB_ECOLI																											
P27126	1				1			2	1				1			A	RFAS_ECOLI																											
P27241	1				1			2	1				1			A	RFAZ_ECOLI																											
P05719	1		1	1	1			4	1		2	1	1			A	T1SK_ECOLI					0.35	1	17.07	0.00087277	87.277																		
P36667	1							1	1							A	WBBL_ECOLI																											
P45563	1				1			2	1				1			A	XAPA_ECOLI																											
P23841	1				1			2	1				1			A	XAPR_ECOLI																											
P75688	1				1			2	1				1			A	Y309_ECOLI																											
P08339	1				1			2	1				1			A	Y4223_ECOLI																											
Q47152	1			1	1			3	1			1	1			A	YAFM_ECOLI								6.69E-05	6.692																		
P71311	1				1			2	1				1			A	YAIS_ECOLI																											
P0AAS9	1				1			2	1				1			A	YBDD_ECOLI																											
P77216	1			1	1			3	1			1	1			A	YBDN_ECOLI								0.00077266	77.266																		
P77746	1				1			2	1				1			A	YBDO_ECOLI																											
P77427	1				1			2	1				1			A	YBEU_ECOLI																											
P21829	1	1			1			3	1	1			1			A	YBHA_ECOLI	0.43	1.68E+00	3.92E+02	0.36																							
P52696	1				1			2	1				1			B	YBHD_ECOLI																											
P0AAV8	1				1			2	1				1			A	YBHH_ECOLI																											
P75764	1				1			2	1				1			A	YBHJ_ECOLI																											
P62066	1				1			2	1				1			A	YCEQ_ECOLI																											
P76023	1			1	1			3	1			1	1			A	YCHS_ECOLI								0.00073807	73.807																		
A5A613	1							1	1							A	YCIY_ECOLI																											
P25906	1		1	1	1			4	1		2	1	1			A	YDBC_ECOLI					0.39	1	18.96	0.0028035	280.35		1086.69																
P37757	1				1			2	1				1			A	YDDE_ECOLI																											
P76122	1				1			2	1				1			A	YDDJ_ECOLI																											
P76123	1				1			2	1				1			A	YDDK_ECOLI																											
P76204	1				1			2	1				1			A	YDIV_ECOLI																											
P0ACY3	1		1		1			3	1		2		1			A	YEAG_ECOLI					0.58	1	27.85																				
P76322	1				1			2	1				1			A	YEDM_ECOLI																											
P69346	1				1			2	1				1			A	YEFM_ECOLI																											
P76484	1				1			2	1				1			A	YFBN_ECOLI																											
