Merge ID	Molloy1999	Molloy2000	Gevaert2002	Yan2002	Fountoulakis2003	Corbin2003	Taoka2004	Butland2005	Lopez2005	Spelbrink2005	Stenberg2005	Wagner2005	Arifuzzaman2006	Baars2006	Huang2006	Ji2006	Lasserre2006	Marani2006	Cirulli2007	Wagner2007	Zhang2007	Jarchow2008	Wagner2008	Xia2008	Qian2008	Iwasaki2009	Masuda2009	Vertommen2009	Hemm2010	Iwasaki2010	Peng2010	Price2010	Wickstrom2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13 Duplicates	Entry name (Uniprot)	P0A786	P0AE06	P76316	P36683	P24182	Q9S4X5	P00350	P31119	P60560	P0AG44	P0A9P0	P08660	P17583	P00363	P0A6F5	P0A6H8	P0AC47	P0ADE4	P06129	P0ADT8	P45763	P02925	P00363	P00634	P0A910	C1P619	P0ACV0	Q46798	A5A615	P00561	P0AFG8	P25714	P00350	Accession
P0AEU7	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	13	G	SKP_ECOLI			P0AEU7			P0AEU7	P0AEU7	P0AEU7					P0AEU7				P0AEU7						P0AEU7	P0AEU7		P0AEU7	P0AEU7			P0AEU7			P0AEU7	P0AEU7
P0AEW1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	B	HYFE_ECOLI								P0AEW1					P0AEW1																					
P0AEX7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	LIVH_ECOLI						P0AEX7																												
P0AF16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	4	B	MVIN_ECOLI													P0AF16													P0AF16				P0AF16				P0AF16
P0AF32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	3	B	NARV_ECOLI																										P0AF32	P0AF32			P0AF32				
P0AF36	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	8	F1	ZAPB_ECOLI						P0AF36	P0AF36		P0AF36				P0AF36													P0AF36	P0AF36			P0AF36				P0AF36
P0AF43	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	6	B	YJBB_ECOLI			P0AF43													P0AF43										P0AF43	P0AF43			P0AF43				P0AF43
P0AF45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YJBE_ECOLI																																		
P0AF52	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	8	B	YJCD_ECOLI						P0AF52		P0AF52								P0AF52					P0AF52					P0AF52	P0AF52			P0AF52				P0AF52
P0AF54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	5	B	YJCH_ECOLI																							P0AF54			P0AF54	P0AF54			P0AF54				P0AF54
P0AF73	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	B	YJET_ECOLI													P0AF73																					P0AF73
P0AF86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YJFY_ECOLI																																		
P0AF98	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	8	B	LPTF_ECOLI							P0AF98									P0AF98					P0AF98					P0AF98	P0AF98			P0AF98		P0AF98		P0AF98
P0AFA7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	7	B	NHAB_ECOLI							P0AFA7									P0AFA7					P0AFA7					P0AFA7	P0AFA7			P0AFA7				P0AFA7
P0AFA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	NIKC_ECOLI																																		
P0AFE0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	5	B	NUOJ_ECOLI																					P0AFE0					P0AFE0	P0AFE0			P0AFE0				P0AFE0
P0AFE4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	6	B	NUOK_ECOLI													P0AFE4								P0AFE4					P0AFE4	P0AFE4			P0AFE4				P0AFE4
P0AFH2	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	12	B	OPPB_ECOLI			P0AFH2			P0AFH2						P0AFH2		P0AFH2		P0AFH2				P0AFH2	P0AFH2		P0AFH2			P0AFH2	P0AFH2			P0AFH2				P0AFH2
P0AFH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	6	B	OPPC_ECOLI																					P0AFH6		P0AFH6			P0AFH6	P0AFH6			P0AFH6				P0AFH6
P0AFI9	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	6	B	PERM_ECOLI			P0AFI9										P0AFI9			P0AFI9										P0AFI9				P0AFI9				P0AFI9
P0AFL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	POTI_ECOLI																																		
P0AFL3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	6	G	PPIA_ECOLI						P0AFL3	P0AFL3																	P0AFL3	P0AFL3					P0AFL3				P0AFL3
P0AFM4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	G	PSIF_ECOLI													P0AFM4																	P0AFM4				
P0AFN6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	YADH_ECOLI																																		P0AFN6
P0AFP0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YADS_ECOLI																																		
P0AFR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	4	B	YCHM_ECOLI																										P0AFR2	P0AFR2			P0AFR2				P0AFR2
P0AFR7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YCJO_ECOLI																																		
P0AFR9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YDCV_ECOLI																																		
P0AFS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	TQSA_ECOLI																																		P0AFS5
P0AFS7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	6	B	YDIK_ECOLI							P0AFS7									P0AFS7					P0AFS7					P0AFS7				P0AFS7				P0AFS7
P0AFT2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	6	B	YECS_ECOLI													P0AFT2								P0AFT2					P0AFT2	P0AFT2			P0AFT2		P0AFT2		
P0AFU2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	5	B	YFBS_ECOLI								P0AFU2					P0AFU2													P0AFU2	P0AFU2			P0AFU2				
P0AFX7	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	8	B	RSEA_ECOLI			P0AFX7				P0AFX7						P0AFX7			P0AFX7										P0AFX7	P0AFX7			P0AFX7				P0AFX7
P0AG14	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	12	B	SOHB_ECOLI						P0AG14	P0AG14		P0AG14				P0AG14			P0AG14	P0AG14				P0AG14					P0AG14	P0AG14			P0AG14		P0AG14		P0AG14
P0AG34	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	B	RHTB_ECOLI							P0AG34						P0AG34																					P0AG34
P0AG38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	RHTC_ECOLI																																		P0AG38
P0AG96	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	6	B	SECE_ECOLI						P0AG96															P0AG96					P0AG96	P0AG96			P0AG96				P0AG96
P0AGC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	F3	MLTF_ECOLI																											P0AGC5							
P0AGE4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	B	SSTT_ECOLI						P0AGE4																										P0AGE4		P0AGE4
P0AGF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	XYLE_ECOLI																																		
P0AGH1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	4	B	YHHJ_ECOLI						P0AGH1																				P0AGH1	P0AGH1							P0AGH1
P0AGH8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	PSTC_ECOLI																																		P0AGH8
P0AGI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	5	B	RBSC_ECOLI																							P0AGI1			P0AGI1	P0AGI1			P0AGI1				P0AGI1
P0AGI4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	XYLH_ECOLI																																		
P0AGI8	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	10	F1	TRKA_ECOLI			P0AGI8				P0AGI8						P0AGI8			P0AGI8			P0AGI8		P0AGI8					P0AGI8	P0AGI8			P0AGI8				P0AGI8
P0AGK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	4	B	UBIA_ECOLI																										P0AGK1	P0AGK1			P0AGK1				P0AGK1
P0AGM2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YICG_ECOLI													P0AGM2																					
P0C0S1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	18	B	MSCS_ECOLI						P0C0S1	P0C0S1	P0C0S1	P0C0S1	P0C0S1	P0C0S1	P0C0S1		P0C0S1		P0C0S1	P0C0S1			P0C0S1	P0C0S1		P0C0S1			P0C0S1	P0C0S1			P0C0S1		P0C0S1		P0C0S1
P0C0T5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	G	MEPA_ECOLI													P0C0T5													P0C0T5								P0C0T5
P0C0V0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	15	G	DEGP_ECOLI			P0C0V0		P0C0V0	P0C0V0	P0C0V0	P0C0V0	P0C0V0			P0C0V0	P0C0V0	P0C0V0						P0C0V0				P0C0V0		P0C0V0	P0C0V0			P0C0V0				P0C0V0
P0CE44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	UIDB_ECOLI																			P0CE44															
P0CE47	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	1	22	F1	EFTU1_ECOLI			P0CE47	P0CE47	P0CE47	P0CE47	P0CE47	P0CE47	P0CE47			P0CE47		P0CE47	P0CE47	P0CE47	P0CE47		P0CE47	P0CE47	P0CE47		P0CE47			P0CE47	P0CE47			P0CE47	P0CE47		P0CE47	P0CE47
P0CE48	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	16	F1	EFTU2_ECOLI			P0CE48	P0CE48	P0CE48	P0CE48	P0CE48	P0CE48				P0CE48		P0CE48	P0CE48	P0CE48	P0CE48		P0CE48		P0CE48		P0CE48										P0CE48	P0CE48
P10100	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	9	I	RLPA_ECOLI						P10100	P10100		P10100																	P10100	P10100	P10100		P10100		P10100		P10100
P10384	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	15	H	FADL_ECOLI		P10384			P10384	P10384	P10384		P10384		P10384				P10384	P10384			P10384			P10384				P10384	P10384	P10384		P10384				P10384
P10903	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	5	B	NARK_ECOLI							P10903														P10903					P10903	P10903			P10903				
P11286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIAB_ECOLI																																		
P11557	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	10	B	DAMX_ECOLI						P11557	P11557	P11557								P11557	P11557				P11557					P11557	P11557			P11557				P11557
P11667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	ARGO_ECOLI																																		
P13035	0	0	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	17	F1	GLPD_ECOLI			P13035		P13035	P13035	P13035	P13035	P13035	P13035			P13035		P13035	P13035	P13035				P13035					P13035	P13035			P13035	P13035			P13035
P13036	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	1	14	H	FECA_ECOLI					P13036		P13036		P13036				P13036		P13036	P13036						P13036	P13036	P13036		P13036	P13036	P13036					P13036	P13036
P13458	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	6	B	SBCC_ECOLI							P13458	P13458					P13458													P13458				P13458				P13458
P13482	0	0	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	14	G	TREA_ECOLI			P13482		P13482	P13482	P13482		P13482			P13482	P13482	P13482								P13482	P13482			P13482	P13482			P13482				P13482
P13656	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	G	CHIA_ECOLI								P13656					P13656										P13656											
P13738	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	B	NHAA_ECOLI			P13738																											P13738				P13738
P14175	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	F1	PROV_ECOLI						P14175	P14175	P14175			P14175	P14175	P14175	P14175						P14175													P14175	P14175
P14176	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	B	PROW_ECOLI						P14176										P14176																		P14176
P14377	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	7	B	ZRAS_ECOLI			P14377					P14377								P14377										P14377	P14377			P14377				P14377
P15028	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	6	G	FECB_ECOLI							P15028	P15028																		P15028	P15028			P15028				P15028
P15029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	FECD_ECOLI																																		P15029
P15030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	FECC_ECOLI																																		
P15031	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	4	F1	FECE_ECOLI													P15031														P15031			P15031				P15031
P15070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F1	FLIN_ECOLI																																		
P15286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	4	B	FLK_ECOLI																										P15286	P15286			P15286				P15286
P16256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	B	PANF_ECOLI																										P16256								
P16429	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	HYCC_ECOLI								P16429																										
P16683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	B	PHNE_ECOLI																														P16683				
P16692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	G	PHNP_ECOLI																														P16692				
P16701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	CYST_ECOLI																																		
P16869	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	7	H	FHUE_ECOLI		P16869	P16869													P16869			P16869							P16869	P16869							P16869
P16926	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	9	B	MREC_ECOLI						P16926	P16926	P16926					P16926								P16926					P16926	P16926			P16926				P16926
P17315	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	13	H	CIRA_ECOLI		P17315		P17315	P17315	P17315			P17315				P17315			P17315						P17315				P17315	P17315	P17315		P17315				P17315
P17444	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	F1	BETA_ECOLI							P17444						P17444																	P17444				P17444
P17583	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	B	CYNX_ECOLI													P17583																	P17583				
P17994	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	G	YFAA_ECOLI							P17994						P17994								P17994													
P18775	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	10	F2	DMSA_ECOLI			P18775		P18775		P18775						P18775			P18775					P18775					P18775	P18775			P18775				P18775
P18777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	3	B	DMSC_ECOLI																					P18777									P18777				P18777
P19642	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	4	B	PTOCB_ECOLI								P19642																		P19642	P19642			P19642				
P19926	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	14	G	AGP_ECOLI			P19926		P19926	P19926	P19926		P19926			P19926		P19926						P19926			P19926	P19926		P19926	P19926			P19926				P19926
P19934	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	7	B	TOLA_ECOLI							P19934			P19934						P19934										P19934	P19934			P19934				P19934
P20966	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	10	B	PTFBC_ECOLI			P20966			P20966	P20966						P20966			P20966					P20966					P20966	P20966			P20966				P20966
P21365	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	7	B	YCIC_ECOLI						P21365										P21365					P21365					P21365	P21365			P21365				P21365
P21367	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	11	B	YCAC_ECOLI						P21367	P21367					P21367		P21367		P21367	P21367									P21367	P21367			P21367			P21367	P21367
P21513	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	13	F1	RNE_ECOLI			P21513		P21513	P21513	P21513	P21513	P21513				P21513			P21513					P21513					P21513	P21513			P21513				P21513
P21865	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	8	B	KDPD_ECOLI							P21865						P21865			P21865					P21865					P21865	P21865			P21865				P21865
P22255	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	10	F1	CYSQ_ECOLI			P22255			P22255	P22255	P22255	P22255			P22255	P22255	P22255																P22255				P22255
P22586	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	B	FLIO_ECOLI													P22586														P22586			P22586				
P22729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	LIVM_ECOLI																																		
P23173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	B	TNAB_ECOLI																										P23173				P23173				
P23200	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	B	MGLC_ECOLI						P23200										P23200			P23200											P23200				P23200
P23482	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	B	HYFB_ECOLI								P23482																		P23482				P23482				
P23485	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	B	FECR_ECOLI													P23485													P23485								
P23827	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	9	G	ECOT_ECOLI						P23827			P23827			P23827	P23827	P23827										P23827			P23827			P23827				P23827
P23842	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	6	B	YFEA_ECOLI								P23842					P23842													P23842	P23842			P23842				P23842
P23876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	FEPD_ECOLI																																		P23876
P23877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	FEPG_ECOLI																																		
P23890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	B	CADC_ECOLI																										P23890								P23890
P23910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	ARAJ_ECOLI																																		
P24077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	ENTS_ECOLI																			P24077															
P24180	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	E	ACRE_ECOLI													P24180																					
P24181	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	B	ACRF_ECOLI						P24181		P24181																						P24181				
P24183	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	9	F2	FDNG_ECOLI					P24183		P24183	P24183					P24183				P24183									P24183	P24183			P24183	P24183			
P24207	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	7	B	PHEP_ECOLI							P24207	P24207					P24207								P24207					P24207						P24207		P24207
P24216	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	F4	FLID_ECOLI									P24216																		P24216							
P24241	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	PTIBC_ECOLI													P24241																					
P24244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YCCB_ECOLI																													P24244					
