Merge ID	Molloy1999	Molloy2000	Gevaert2002	Yan2002	Corbin2003	Fountoulakis2003	Taoka2004	Butland2005	Lopez_Campistrous2005	Spelbrink2005	Stenberg2005	Arifuzzaman2006	Baars2006	Huang2006	Ji2006	Lasserre2006	Marani2006	Cirulli2007	Wagner2007	Zhang2007	Jarchow2008	Qian2008	Wagner2008	Xia2008	Iwasaki2009	Masuda2009	Vertommen2009	Hemm2010	Iwasaki2010	Muller2010	Pan2010	Price2010	Thein2010	Wickstrom2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_conBL21 Duplicates	Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	P0A786	P0AE06	P76316	P36683	Q9S4X5	P24182	P00350	P31119	P60560	P0AG44	P0A9P0	P17583	P00363	P0A6F5	P0A6H8	P0AC47	P0ADE4	P06129	P0ADT8	P45763	P02925	P0A910	P00363	P00634	C1P619	P0ACV0	Q46798	A5A615	P00350	P00448	P0AFG8	P25714	P0A910	P00350	Accession
P0AFP9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	5	B	YBHR_ECOLI	C6EIZ0_ECOBD												P0AFP9													P0AFP9	P0AFP9			P0AFP9						P0AFP9
P0AFQ2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	4	B	YBHS_ECOLI	C6EIY9_ECOBD												P0AFQ2													P0AFQ2	P0AFQ2									P0AFQ2
P0AFQ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	RUTC_ECOLI	C6EHJ7_ECOBD																																			
P0AFS9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	B	YEBA_ECOLI	C6EBX1_ECOBD												P0AFS9														P0AFS9									P0AFS9
P0AFU0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	YEJB_ECOLI	C6EA19_ECOBD																										P0AFU0									
P0AFV0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIBH_ECOLI	C6EDJ5_ECOBD																																			
P0AFV2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	B	YHID_ECOLI	C6EEH7_ECOBD												P0AFV2													P0AFV2				P0AFV2						
P0AFV4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	4	I	SPR_ECOLI	C6EA22_ECOBD															P0AFV4										P0AFV4	P0AFV4									P0AFV4
P0AFX9	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	9	G	RSEB_ECOLI	C6EK16_ECOBD			P0AFX9		P0AFX9	P0AFX9			P0AFX9			P0AFX9													P0AFX9	P0AFX9			P0AFX9						P0AFX9
P0AFY2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	7	B	SANA_ECOLI	C6EAG8_ECOBD												P0AFY2			P0AFY2										P0AFY2	P0AFY2			P0AFY2				P0AFY2		P0AFY2
P0AFY6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	5	B	SBMA_ECOLI	C6ELL0_ECOBD							P0AFY6																		P0AFY6	P0AFY6			P0AFY6						P0AFY6
P0AFY8	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	8	F1	SEQA_ECOLI	C6EJP7_ECOBD					P0AFY8		P0AFY8	P0AFY8																		P0AFY8			P0AFY8	P0AFY8			P0AFY8		P0AFY8
P0AFZ7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	B	TRKH_ECOLI	C6EF49_ECOBD								P0AFZ7																	P0AFZ7										P0AFZ7
P0AG00	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	15	B	WZZE_ECOLI	C6EG27_ECOBD			P0AG00		P0AG00		P0AG00		P0AG00			P0AG00	P0AG00		P0AG00				P0AG00	P0AG00			P0AG00		P0AG00	P0AG00			P0AG00				P0AG00		P0AG00
P0AG27	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	11	B	YIBN_ECOLI	C6EDH8_ECOBD					P0AG27		P0AG27			P0AG27		P0AG27			P0AG27					P0AG27					P0AG27	P0AG27			P0AG27				P0AG27		P0AG27
P0AG71	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	B	RMUC_ECOLI	C6EF64_ECOBD							P0AG71					P0AG71			P0AG71										P0AG71	P0AG71			P0AG71						P0AG71
P0AG78	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	G	SUBI_ECOLI	C6EEY1_ECOBD												P0AG78			P0AG78																				
P0AG80	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	10	G	UGPB_ECOLI	C6EFC1_ECOBD			P0AG80		P0AG80			P0AG80	P0AG80			P0AG80	P0AG80										P0AG80	P0AG80					P0AG80						P0AG80
P0AG82	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	6	G	PSTS_ECOLI	C6EG75_ECOBD								P0AG82	P0AG82						P0AG82									P0AG82					P0AG82						P0AG82
P0AG86	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	9	F1	SECB_ECOLI	C6EDI0_ECOBD					P0AG86		P0AG86	P0AG86				P0AG86													P0AG86	P0AG86			P0AG86	P0AG86					P0AG86
P0AG90	0	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	17	B	SECD_ECOLI	C6ELH6_ECOBD			P0AG90		P0AG90		P0AG90	P0AG90		P0AG90	P0AG90	P0AG90	P0AG90	P0AG90	P0AG90	P0AG90				P0AG90					P0AG90	P0AG90			P0AG90				P0AG90		P0AG90
P0AG93	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	9	B	SECF_ECOLI	C6ELH5_ECOBD							P0AG93								P0AG93	P0AG93				P0AG93					P0AG93	P0AG93			P0AG93				P0AG93		P0AG93
P0AG99	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	9	B	SECG_ECOLI	C6EH52_ECOBD					P0AG99		P0AG99			P0AG99										P0AG99					P0AG99	P0AG99			P0AG99				P0AG99		P0AG99
P0AGA2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	10	B	SECY_ECOLI	C6EGG6_ECOBD					P0AGA2		P0AGA2						P0AGA2		P0AGA2					P0AGA2					P0AGA2	P0AGA2			P0AGA2				P0AGA2		P0AGA2
P0AGB0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	6	B	SERB_ECOLI	C6EBI3_ECOBD					P0AGB0		P0AGB0					P0AGB0														P0AGB0			P0AGB0						P0AGB0
P0AGB6	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	10	F1	RPOE_ECOLI	C6EK14_ECOBD			P0AGB6			P0AGB6	P0AGB6		P0AGB6						P0AGB6					P0AGB6						P0AGB6			P0AGB6	P0AGB6					P0AGB6
P0AGC0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	UHPT_ECOLI	C6EDA3_ECOBD																		P0AGC0																	
P0AGC3	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	10	G	SLT_ECOLI	C6EBH9_ECOBD			P0AGC3		P0AGC3	P0AGC3	P0AGC3		P0AGC3			P0AGC3													P0AGC3	P0AGC3			P0AGC3						P0AGC3
P0AGD1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	4	G	SODC_ECOLI	C6EDJ9_ECOBD									P0AGD1																				P0AGD1	P0AGD1					P0AGD1
P0AGD7	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	11	F1	SRP54_ECOLI	C6EJY2_ECOBD			P0AGD7		P0AGD7		P0AGD7	P0AGD7				P0AGD7			P0AGD7										P0AGD7	P0AGD7			P0AGD7				P0AGD7		P0AGD7
P0AGF6	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	B	THD2_ECOLI	C6EHA7_ECOBD			P0AGF6			P0AGF6	P0AGF6					P0AGF6													P0AGF6	P0AGF6									
P0AGH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	4	B	SAPB_ECOLI	C6EFT9_ECOBD																									P0AGH3	P0AGH3			P0AGH3						P0AGH3
P0AGH5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	5	B	SAPC_ECOLI	C6EFU0_ECOBD								P0AGH5																	P0AGH5	P0AGH5			P0AGH5						P0AGH5
P0AGM0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	B	YHHT_ECOLI	C6EFA0_ECOBD																									P0AGM0										
P0AGM5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	B	SIRB1_ECOLI	C6EGQ2_ECOBD								P0AGM5							P0AGM5																				P0AGM5
P0AGM7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	5	B	URAA_ECOLI	C6EKL4_ECOBD								P0AGM7							P0AGM7										P0AGM7	P0AGM7			P0AGM7						
P0AGM9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	XANP_ECOLI	C6EDD5_ECOBD																																			
P0C066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	7	I	MLTC_ECOLI	C6EIE7_ECOBD															P0C066										P0C066	P0C066	P0C066		P0C066				P0C066		P0C066
P0C0L7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	8	B	PROP_ECOLI	C6ED13_ECOBD							P0C0L7													P0C0L7					P0C0L7	P0C0L7			P0C0L7			P0C0L7	P0C0L7		P0C0L7
P0C960	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	I	EMTA_ECOLI	C6EGS4_ECOBD							P0C960					P0C960													P0C960	P0C960			P0C960						P0C960
P0CB39	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	12	B	CPTA_ECOLI	C6EE54_ECOBD					P0CB39						P0CB39	P0CB39	P0CB39		P0CB39					P0CB39			P0CB39		P0CB39	P0CB39			P0CB39				P0CB39		P0CB39
P10121	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	10	F1	FTSY_ECOLI	C6EFB0_ECOBD			P10121		P10121		P10121	P10121				P10121													P10121	P10121			P10121				P10121		P10121
P10346	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	15	F1	GLNQ_ECOLI	C6EIX3_ECOBD			P10346		P10346	P10346	P10346		P10346		P10346		P10346		P10346					P10346			P10346		P10346	P10346			P10346				P10346		P10346
P10378	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	F1	ENTE_ECOLI	C6EKA0_ECOBD					P10378			P10378				P10378																	P10378						P10378
P10408	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	15	F1	SECA_ECOLI	C6EAV7_ECOBD			P10408		P10408	P10408	P10408	P10408		P10408		P10408			P10408	P10408									P10408	P10408			P10408			P10408	P10408		P10408
P10423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	F2	IAP_ECOLI	C6EJB4_ECOBD																													P10423						
P10441	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	9	F1	LPXB_ECOLI	C6EAA3_ECOBD			P10441				P10441	P10441				P10441								P10441					P10441	P10441			P10441						P10441
P10905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	UGPA_ECOLI	C6EFC2_ECOBD																																			P10905
P10906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	UGPE_ECOLI	C6EFC3_ECOBD																																			P10906
P10907	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	4	F1	UGPC_ECOLI	C6EFC4_ECOBD					P10907																					P10907			P10907						P10907
P11289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	I	YFIL_ECOLI	C6EJZ0_ECOBD																													P11289						P11289
P11349	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	13	F1	NARH_ECOLI	C6EGN8_ECOBD			P11349			P11349	P11349	P11349	P11349			P11349				P11349				P11349					P11349	P11349			P11349		P11349				P11349
P11350	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	7	B	NARI_ECOLI	C6EGN6_ECOBD								P11350												P11350					P11350	P11350			P11350		P11350				P11350
P11454	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	7	F1	ENTF_ECOLI	C6EKA9_ECOBD					P11454			P11454				P11454													P11454				P11454				P11454		P11454
P12008	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	B	AROC_ECOLI	C6ELC4_ECOBD					P12008		P12008		P12008																P12008	P12008			P12008						P12008
P12996	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	B	BIOB_ECOLI	C6EJ07_ECOBD								P12996	P12996																										
P13033	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	10	F1	GLPB_ECOLI	C6E9V9_ECOBD			P13033		P13033	P13033	P13033	P13033	P13033																P13033	P13033			P13033			P13033			
P13518	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	5	B	CSRD_ECOLI	C6EGK8_ECOBD								P13518																	P13518	P13518			P13518						P13518
P14376	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	9	B	RCSC_ECOLI	C6E9Y2_ECOBD			P14376					P14376							P14376					P14376					P14376	P14376			P14376				P14376		P14376
P15877	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	15	B	DHG_ECOLI	C6EAT3_ECOBD					P15877		P15877	P15877	P15877		P15877	P15877	P15877		P15877					P15877			P15877		P15877	P15877			P15877				P15877		P15877
P15993	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	4	B	AROP_ECOLI	C6EAU5_ECOBD							P15993																			P15993						P15993			P15993
P16095	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	9	B	SDHL_ECOLI	C6EC17_ECOBD			P16095				P16095					P16095											P16095		P16095	P16095			P16095				P16095		P16095
P16430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	HYCD_ECOLI	C6EJE6_ECOBD																																			
P16431	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	B	HYCE_ECOLI	C6EJE7_ECOBD			P16431			P16431		P16431				P16431													P16431	P16431									
P16676	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	7	F1	CYSA_ECOLI	C6EL55_ECOBD					P16676			P16676							P16676											P16676			P16676				P16676		P16676
P16677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	F1	PHNC_ECOLI	C6ED18_ECOBD																									P16677										
P16678	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	F1	PHNK_ECOLI	C6ED26_ECOBD												P16678																							
P16679	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	F1	PHNL_ECOLI	C6ED27_ECOBD												P16679																							
P16682	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	G	PHND_ECOLI	C6ED19_ECOBD												P16682																	P16682						
P16700	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	7	G	CYSP_ECOLI	C6EL52_ECOBD					P16700			P16700				P16700										P16700		P16700					P16700						P16700
P17334	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	PTQC_ECOLI	C6ECM1_ECOBD								P17334																											
P17443	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	11	F1	MURG_ECOLI	C6EAW5_ECOBD					P17443		P17443	P17443	P17443						P17443					P17443					P17443	P17443			P17443				P17443		P17443
P18200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	PGPA_ECOLI	C6ELG6_ECOBD																																			
P18390	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	4	G	YJJA_ECOLI	C6EBL0_ECOBD							P18390																			P18390			P18390	P18390					
P18392	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	B	RSTB_ECOLI	C6EDN9_ECOBD					P18392							P18392			P18392										P18392	P18392			P18392						P18392
P18776	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	6	F2	DMSB_ECOLI	C6EI87_ECOBD						P18776	P18776																			P18776			P18776	P18776					P18776
P18956	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	G	GGT_ECOLI	C6EFC7_ECOBD					P18956			P18956																					P18956						
P19318	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	F1	NARY_ECOLI	C6EEP8_ECOBD							P19318	P19318				P19318													P19318	P19318			P19318						P19318
P19319	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	11	F1	NARZ_ECOLI	C6EEP7_ECOBD			P19319					P19319				P19319	P19319			P19319			P19319	P19319					P19319	P19319			P19319						P19319
P21338	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	G	RNI_ECOLI	C6EK83_ECOBD								P21338				P21338													P21338	P21338			P21338						P21338
P21345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	B	GLTP_ECOLI	C6ED48_ECOBD																										P21345									P21345
P21503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YCAD_ECOLI	C6EI84_ECOBD																																			
P21889	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	11	F1	SYD_ECOLI	C6EBW1_ECOBD			P21889		P21889	P21889	P21889	P21889				P21889				P21889									P21889	P21889			P21889						P21889
P21893	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	6	B	RECJ_ECOLI	C6EIL6_ECOBD								P21893				P21893			P21893											P21893			P21893						P21893
P22525	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	B	YCBB_ECOLI	C6EI57_ECOBD								P22525				P22525													P22525	P22525			P22525						P22525
P22731	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	6	F1	LIVF_ECOLI	C6EFC0_ECOBD					P22731							P22731			P22731										P22731							P22731			P22731
P23256	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	B	MALY_ECOLI	C6EDM5_ECOBD			P23256																										P23256						
P23524	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	B	GLXK2_ECOLI	C6EHA2_ECOBD								P23524				P23524																	P23524						
P23830	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	11	F1	PSS_ECOLI	C6EK01_ECOBD					P23830	P23830	P23830	P23830				P23830			P23830										P23830	P23830			P23830				P23830		P23830
P23837	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	7	B	PHOQ_ECOLI	C6EGW2_ECOBD												P23837			P23837										P23837	P23837			P23837			P23837			P23837
P23843	0	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1	17	G	OPPA_ECOLI	C6EGM4_ECOBD		P23843	P23843	P23843	P23843	P23843	P23843		P23843				P23843						P23843	P23843	P23843		P23843	P23843	P23843	P23843			P23843						P23843
P23847	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	16	G	DPPA_ECOLI	C6EED6_ECOBD		P23847	P23847		P23847		P23847	P23847	P23847			P23847	P23847								P23847		P23847	P23847	P23847	P23847			P23847			P23847			P23847
P23865	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	12	F2	PRC_ECOLI	C6EBZ9_ECOBD			P23865		P23865	P23865	P23865	P23865	P23865						P23865			P23865							P23865	P23865			P23865						P23865
P23878	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	F1	FEPC_ECOLI	C6EKA7_ECOBD												P23878																							P23878
P23886	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	11	B	CYDC_ECOLI	C6EI96_ECOBD							P23886					P23886	P23886		P23886					P23886					P23886	P23886			P23886			P23886	P23886		P23886
P23894	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	9	B	HTPX_ECOLI	C6EC00_ECOBD					P23894		P23894								P23894					P23894					P23894	P23894			P23894				P23894		P23894
P23898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	I	NLPC_ECOLI	C6ECP9_ECOBD																										P23898	P23898								
P23909	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	9	B	MUTS_ECOLI	C6EJD4_ECOBD			P23909				P23909	P23909				P23909													P23909	P23909			P23909				P23909		P23909
P23917	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	B	MAK_ECOLI	C6ELJ0_ECOBD					P23917		P23917																		P23917	P23917			P23917						P23917
