Merge ID	Gevaert2002	Taoka2004	Arifuzzaman2006	Ji2006	Iwasaki2009	Masuda2009	Iwasaki2010	Thein2010	# Studies	Gevaert2002 Duplicates	Taoka2004 Duplicates	Arifuzzaman2006 Duplicates	Ji2006 Duplicates	Iwasaki2009 Duplicates	Masuda2009 Duplicates	Iwasaki2010 Duplicates	Thein2010 Duplicates	
P37349		1		1		1	1		4		1		1		1	1		
P37613		1	1				1		3		1	1				1		
P37626		1	1	1	1	1	1		6		1	1	1	1	1	1		
P37631		1					1		2		1					1		
P37636		1	1		1	1	1		5		1	1		1	1	1		
P37647		1			1	1	1		4		1			1	1	1		
P37661		1	1	1			1		4		1	1	1			1		
P37665		1			1	1	1	1	5		1			1	1	1	1	
P37671		1	1		1	1	1		5		1	1		1	1	1		
P37680		1							1		1							
P37685		1	1		1	1	1		5		1	1		1	1	1		
P37692		1			1	1	1		4		1			1	1	1		
P37745		1			1	1	1		4		1			1	1	1		
P37757		1					1		2		1					1		
P37759		1			1	1	1		4		1			1	1	1		
P37765		1	1	1	1	1	1	1	7		1	1	1	1	1	1	1	
P37773		1	1		1	1	1		5		1	1		1	1	1		
P37903		1			1	1	1		4		1			1	1	1		
P38038		1		1		1	1		4		1		1		1	1		
P38051		1	1		1	1	1		5		1	1		1	1	1		
P38054		1	1	1			1	1	5		1	1	1			1	1	
P38135		1	1		1		1		4		1	1		1		1		
P38521		1				1	1		3		1				1	1		
P39099		1	1		1	1	1		5		1	1		1	1	1		
P39173		1				1	1		3		1				1	1		
P39285		1		1	1	1	1	1	6		1		1	1	1	1	1	
P39286		1				1	1		3		1				1	1		
P39310		1	1	1	1	1	1		6		1	1	1	1	1	1		
P39353		1	1			1	1		4		1	1			1	1		
P39357		1					1		2		1					1		
P39359		1					1		2		1					1		
P39367		1	1						2		1	1						
P39377		1			1	1			3		1			1	1			
P39386		1							1		1							
P39407		1	1		1	1	1		5		1	1		1	1	1		
P39411		1					1		2		1					1		
P39830		1		1	1	1	1	1	6		1		1	1	1	1	1	
P40120		1	1			1	1		4		1	1			1	1		
P40874		1	1	1		1	1		5		1	1	1		1	1		
P41407		1				1	1		3		1				1	1		
P42596		1	1			1	1		4		1	1			1	1		
P42616		1	1				1		3		1	1				1		
P42914		1	1		1				3		1	1		1				
P45394		1							1		1							
P45464		1		1	1	1	1	1	6		1		1	1	1	1	1	
P45470		1					1		2		1					1		
P45523		1	1		1	1	1		5		1	1		1	1	1		
P45532		1					1		2		1					1		
P45541		1	1		1				3		1	1		1				
P45568		1	1		1	1	1		5		1	1		1	1	1		
P45748		1				1	1		3		1				1	1		
P45758		1	1		1		1		4		1	1		1		1		
P45771		1					1		2		1					1		
P45799		1	1				1		3		1	1				1		
P45800		1		1	1	1	1	1	6		1		1	1	1	1	1	
P45955		1				1	1		3		1				1	1		
P46118		1			1	1	1	1	5		1			1	1	1	1	
P46130		1		1	1	1	1	1	6		1		1	1	1	1	1	
P46853		1	1		1	1	1		5		1	1		1	1	1		
P46888		1					1		2		1					1		
P46889		1	1		1	1	1	1	6		1	1		1	1	1	1	
P51981		1	1				1		3		1	1				1		
P52007		1				1	1		3		1				1	1		
P52061		1				1	1		3		1				1	1		
P52062		1	1			1	1		4		1	1			1	1		
P52096		1					1		2		1					1		
P52097		1			1	1	1		4		1			1	1	1		
P52108		1	1			1	1		4		1	1			1	1		
P52124		1	1						2		1	1						
P52598		1			1		1		3		1			1		1		
P52647		1	1	1	1	1	1		6		1	1	1	1	1	1		
P60438		1	1	1	1	1	1	1	7		1	1	1	1	1	1	1	
P60546		1				1	1		3		1				1	1		
P60560		1	1		1	1	1		5		1	1		1	1	1		
P60624		1	1		1	1	1	1	6		1	1		1	1	1	1	
P60651		1	1	1	1	1	1		6		1	1	1	1	1	1		
P60720		1	1		1	1	1		5		1	1		1	1	1		
P60955		1			1	1	1		4		1			1	1	1		
P61714		1		1	1		1		4		2		1	1		1		
P61949		1				1	1		3		1				1	1		
P62617		1				1	1		3		1				1	1		
P62623		1		1		1	1		4		1		1		1	1		
P62707		1	1	1	1	1	1	1	7		2	1	1	1	1	1	1	
P62768		1			1	1	1	1	5		1			1	1	1	1	
P63020		1				1	1		3		1				1	1		
P63228		1	1			1	1		4		1	1			1	1		
P63389		1	1		1	1	1	1	6		1	1		1	1	1	1	
P63417		1				1	1		3		1				1	1		
P63883		1	1			1	1	1	5		1	1			1	1	1	
P64429		1			1	1	1		4		1			1	1	1		
P64455		1				1	1		3		1				1	1		
P64461		1	1				1		3		1	1				1		
P64463		1	1				1		3		1	1				1		
P64483		1				1	1		3		1				1	1		
P64499		1			1	1		1	4		1			1	1		1	
P64503		1					1		2		1					1		
P64519		1	1				1		3		1	1				1		
P64540		1				1	1		3		1				1	1		
P64554		1	1	1	1	1	1		6		1	2	1	1	1	1		
P64559		1					1		2		1					1		
P64574		1	1	1			1		4		1	1	1			1		
P64581		1		1	1	1	1	1	6		1		1	1	1	1	1	
P64588		1	1			1	1		4		1	1			1	1		
P64602		1				1	1		3		1				1	1		
P64604		1		1	1	1	1	1	6		1		1	1	1	1	1	
P64624		1			1	1	1		4		1			1	1	1		
P65294		1			1		1		3		1			1		1		
P65556		1				1	1		3		1				1	1		
P66817		1	1				1		3		1	1				1		
P67080		1	1			1	1		4		1	1			1	1		
P67087		1				1	1	1	4		1				1	1	1	
P67095		1				1	1		3		1				1	1		
P67660		1	1				1		3		1	1				1		
P67826		1	1		1	1	1		5		1	1		1	1	1		
P68191		1					1		2		1					1		
P68567		1					1		2		1					1		
P68679		1	1	1	1	1	1	1	7		1	1	1	1	1	1	1	
P69222		1	1			1	1		4		1	1			1	1		
P69228		1	1				1		3		1	1				1		
P69407		1			1	1	1		4		1			1	1	1		
P69411		1	1	1	1	1	1	1	7		1	1	1	1	1	1	1	
P69425		1	1		1	1	1	1	6		1	1		1	1	1	1	
P69428		1	1	1	1	1	1	1	7		1	1	1	1	1	1	1	
P69490		1			1	1	1		4		1			1	1	1		
P69503		1	1			1	1		4		1	1			1	1		
P69801		1			1		1	1	4		1			1		1	1	
P69805		1		1	1	1	1	1	6		1		1	1	1	1	1	
P69811		1	1			1	1		4		2	1			1	1		
P69826		1	1						2		1	1						
P69828		1		1	1	1	1	1	6		1		1	1	2	1	1	
P69829		1			1	1	1		4		1			1	1	1		
P69874		1		1	1	1	1	1	6		1		1	1	1	1	1	
P69913		1	1			1	1		4		1	1			1	1		
P75728		1			1	1	1		4		1			1	1	1		
P75746		1			1		1		3		1			1		1		
P75777		1		1	1	1	1	1	6		1		1	1	1	1	1	
P75791		1			1		1		3		1			1		1		
P75792		1	1				1		3		1	1				1		
P75818		1		1	1	1	1	1	6		1		1	1	1	1	1	
P75823		1			1	1	1		4		1			1	1	1		
P75838		1	1		1	1	1	1	6		1	1		1	1	1	1	
P75863		1				1	1		3		1				1	1		
P75867		1			1	1	1		4		1			1	1	1		
P75876		1				1	1	1	4		1				1	1	1	
P75910		1			1				2		1			1				
P75913		1			1	1	1		4		1			1	1	1		
P75915		1			1	1	1		4		1			1	1	1		
P75957		1	1		1	1	1	1	6		1	1		1	1	1	1	
P75989		1	1				1		3		1	1				1		
P75990		1		1					2		1		1					
P75992		1	1		1		1		4		1	1		1		1		
P76002		1		1			1	1	4		1		1			1	1	
P76011		1							1		1							
P76034		1	1			1	1		4		1	1			1	1		
P76113		1					1		2		1					1		
P76116		1	1			1	1		4		1	2			1	1		
P76170		1			1	1	1	1	5		1			1	1	1	1	
P76172		1					1		2		1					1		
P76187		1	1	1	1	1	1		6		1	1	1	1	1	1		
P76193		1			1	1	1		4		1			1	1	1		
P76213		1	1						2		1	1						
P76223		1			1		1		3		1			1		1		
P76237		1	1	1	1	1	1	1	7		1	1	1	1	1	1	1	
P76243		1	1				1		3		1	1				1		
P76245		1	1				1		3		1	1				1		
P76268		1	1		1	1	1		5		1	1		1	1	1		
P76270		1				1	1		3		1				1	1		
P76291		1			1	1	1		4		1			1	1	1		
P76299		1							1		1							
P76329		1	1		1	1	1		5		1	1		1	1	1		
P76346		1			1	1	1	1	5		1			1	1	1	1	
P76389		1		1	1	1	1		5		1		1	1	1	1		
P76418		1					1		2		1					1		
P76422		1	1	1			1	1	5		1	1	1			1	1	
P76491		1			1	1	1		4		1			1	1	1		
P76505		1							1		1							
P76506		1		1	1	1	1	1	6		1		1	1	1	1	1	
P76507		1			1	1	1		4		1			1	1	1		
P76524		1		1			1		3		1		1			1		
P76535		1			1	1	1		4		1			1	1	1		
P76536		1	1		1	1	1		5		1	1		1	1	1		
P76539		1	1	1			1		4		1	1	1			1		
P76569		1	1			1	1		4		1	1			1	1		
P76576		1	1	1	1	1	1		6		1	1	1	1	1	1		
P77147		1	1						2		1	1						
P77148		1			1		1		3		1			1		1		
P77150		1				1			2		1				1			
P77173		1		1	1	1	1		5		1		1	1	1	1		
P77181		1					1		2		1					1		
P77258		1				1	1		3		1				1	1		
P77293		1		1	1	1	1		5		1		1	1	1	1		
P77300		1					1		2		1					1		
P77316		1	1				1		3		1	1				1		
P77338		1	1	1	1	1	1	1	7		1	1	1	1	1	1	1	
P77374		1	1		1	1	1		5		1	1		1	1	1		
P77433		1	1		1	1	1		5		1	1		1	1	1		
P77434		1	1				1		3		1	1				1		
P77439		1			1		1		3		1			1		1		
P77445		1	1		1				3		1	1		1				
P77454		1			1	1	1		4		1			1	1	1		
P77475		1		1		1	1		4		1		1		1	1		
P77489		1	1		1		1		4		1	1		1		1		
P77509		1	1				1		3		1	1				1		
P77529		1		1	1	1	1	1	6		1		1	1	1	1	1	
P77569		1	1				1		3		1	1				1		
P77570		1			1		1		3		1			1		1		
P77581		1				1	1	1	4		1				1	1	1	
P77624		1	1						2		1	1						
P77625		1					1		2		1					1		
P77634		1							1		1							
P77649		1	1	1			1		4		1	1	1			1		
P77674		1	1		1	1	1		5		1	1		1	1	1		
P77717		1			1	1	1		4		1			1	1	1		
P77735		1			1	1	1		4		1			1	1	1		
P77739		1			1	1	1		4		1			1	1	1		
P77774		1	1	1	1	1	1	1	7		1	1	1	1	1	1	1	
P77781		1	1			1	1		4		1	1			1	1		
P77806		1							1		1							
P77808		1			1	1	1		4		1			1	1	1		
Q46845		1			1	1	1		4		1			1	1	1		
Q46856		1			1	1	1		4		1			1	1	1		
Q46893		1	1				1		3		1	1				1		
Q46925		1					1		2		1					1		
Q46927		1	1		1		1		4		1	1		1		1		
Q47150		1					1		2		1					1		
Q47156		1	1				1		3		1	1				1		
Q47622		1	1			1	1		4		1	1			1	1		
Q47679		1	1				1		3		1	1				1		
Q57261		1	1		1	1	1		5		1	1		1	1	1		
Q6BEX0		1							1		1							
Q9JMR9		1							1		1							
Q9JMS0		1							1		1							
Q9JMS9		1							1		1							
Q9JMT1		1							1		1							
Q9S4W9		1							1		1							
Q9S4X5		1							1		1							
P17583			1				1		2			1				1		
P75693			1						1			2						
P77169			1						1			1						
P0AAR0			1						1			1						
P75884			1						1			1						
P0A6G5			1						1			2						
P37610			1						1			1						
P77339			1						1			2						
P36645			1						1			2						
P36646			1						1			1						
P0A6A6			1	1			1		3			1	1			1		
P26458			1		1				2			2		1				
P80645			1	1					2			1	1					
P77199			1						1			1						
P77692			1						1			1						
P02932			1	1	1	1		1	5			1	1	1	1		1	
P31126			1						1			2						
P0A8Z0			1			1	1		3			2			1	1		
C1P612			1						1			1						
P0A978			1				1		2			2				1		
P37016			1						1			1						
P0AAV8			1						1			1						
P08400			1	1	1	1	1		5			2	1	1	1	1		
P75678			1		1				2			2		1				
P00547			1				1		2			1				1		
P0ABX2			1			1			2			1			1			
Q46833			1						1			1						
P24180			1						1			1						
P0AA93			1		1		1		3			1		1		1		
P60632			1						1			1						
P67601			1						1			1						
P76228			1						1			1						
P77473			1		1	1	1		4			1		1	1	1		
P0ADD5			1						1			1						
P0AEH8			1						1			1						
P39284			1						1			1						
P39277			1				1		2			1				1		
P32701			1						1			1						
P31448			1						1			1						
P0AGM2			1						1			1						
P37908			1	1	1	1	1	1	6			1	1	1	1	1	1	
P46139			1						1			1						
P0AD30			1						1			1						
P0AFU2			1		1	1	1		4			1		1	1	1		
P76445			1		1	1	1	1	5			1		1	1	1	1	
P76343			1				1		2			1				1		
P76339			1		1	1	1		4			1		1	1	1		
P46125			1	1	1	1	1		5			1	1	1	1	1		
P0AFT2			1		1	1	1		4			1		1	1	1		
P0AD03			1						1			1						
P75870			1	1	1	1	1		5			1	1	1	1	1		
P75835			1						1			1						
P0AFQ2			1		1	1			3			1		1	1			
P0AFP9			1		1	1	1		4			1		1	1	1		
P77307			1		1	1	1		4			1		1	1	1		
P77726			1		1	1	1		4			1		1	1	1		
P76387			1		1	1			3			1		1	1			
P0A6A0			1		1	1	1		4			1		1	1	1		
P02942			1	1		1			3			1	1		1			
P07017			1	1		1			3			1	1		1			
P07018			1			1			2			1			1			
P56579			1		1	1		1	4			1		1	1		1	
Q46755			1						1			1						
P18392			1	1	1	1	1		5			1	1	1	1	1		
P40719			1		1	1			3			1		1	1			
P07654			1		1				2			1		1				
P32696			1						1			1						
P0AFL9			1		1	1			3			1		1	1			
P0AAF1			1						1			1						
P60782			1		1		1		3			1		1		1		
P23837			1	1	1	1	1		5			1	1	1	1	1		
P0ABF8			1		1	1	1	1	5			1		1	1	1	1	
P75905			1				1		2			1				1		
P0AFE4			1		1	1	1		4			1		1	1	1		
P0AFD4			1	1	1	1	1	1	6			1	1	1	1	1	1	
P0AFA5			1		1				2			1		1				
P0AFA2			1		1	1	1		4			1		1	1	1		
P0AF16			1		1		1		3			1		1		1		
P09348			1			1			2			1			1			
P0AF01			1						1			1						
P64606			1		1	1	1		4			1		1	1	1		
P32715			1						1			1						
P69210			1						1			1						
P69367			1						1			1						
P76399			1		1	1	1	1	5			1		1	1	1	1	
P77265			1		1	1	1		4			1		1	1	1		
P75831			1	1	1	1	1		5			1	1	1	1	1		
P75958			1	1	1	1	1		5			1	1	1	1	1		
P0ADC3			1	1	1	1	1	1	6			1	1	1	1	1	1	
P63183			1	1	1	1		1	5			1	1	1	1		1	
P03960			1		1	1	1		4			1		1	1	1		
P77437			1						1			1						
P0AEW1			1						1			1						
P37180			1						1			1						
P0AAM1			1		1		1		3			1		1		1		
P75798			1			1			2			1			1			
P0AER3			1		1	1	1		4			1		1	1	1		
P0A8Q0			1		1	1	1		4			1		1	1	1		
P76298			1			1	1		3			1			1	1		
P26266			1				1		2			1				1		
P0AEL0			1		1	1	1		4			1		1	1	1		
P0AEK7			1				1		2			1				1		
P76552			1						1			1						
P0AEJ4			1	1	1	1	1		5			1	1	1	1	1		
P77304			1			1			2			1			1			
P77463			1						1			1						
P0ABP3			1		1				2			1		1				
P0ABE5			1						1			1						
P77485			1	1	1	1	1		5			1	1	1	1	1		
P08401			1		1	1	1		4			1		1	1	1		
P37002			1						1			1						
P0CB39			1	1	1	1	1	1	6			1	1	1	1	1	1	
P0ABM9			1		1	1	1		4			1		1	1	1		
P37653			1						1			1						
P30847			1	1	1	1	1		5			1	1	1	1	1		
P68699			1		1	1	1	1	5			1		1	1	1	1	
Q06067			1		1				2			1		1				
P24241			1						1			1						
P0AE30			1		1	1			3			1		1	1			
P0AB93			1						1			1						
P77757			1		1	1	1	1	5			1		1	1	1	1	
P77610			1						1			1						
P42911			1				1		2			1				1		
P50466			1		1	1			3			1		1	1			
P46481			1						1			1						
P0AC07			1						1			1						
P25798			1		1	1	1		4			1		1	1	1		
P0A924			1	1	1				3			1	1	1				
P02916			1	1	1	1	1	1	6			1	1	1	1	1	1	
P0A9X1			1			1		1	3			1			1		1	
P45769			1						1			1						
P37751			1	1	1	1	1		5			1	1	1	1	1		
P31548			1			1	1		3			1			1	1		
Q47538			1	1			1		3			1	2			1		
P0AAH8			1		1	1	1		4			1		1	1	1		
P0AAH4			1	1	1	1	1		5			1	1	1	1	1		
P0AAH0			1	1	1	1	1		5			1	1	1	1	1		
P31134			1	1			1		3			1	1			1		
P26647			1	1	1	1	1	1	6			1	1	1	1	1	1	
P07000			1				1		2			1				1		
P33593			1		1	1			3			1		1	1			
P75796			1	1		1	1		4			1	1		1	1		
P07821			1			1	1		3			1			1	1		
P23878			1						1			1						
P15031			1			1	1		3			1			1	1		
P33013			1						1			1						
P52106			1	1			1		3			1	1			1		
P33931			1	1	1	1	1		5			1	1	1	1	1		
P06611			1		1	1	1		4			1		1	1	1		
P27254			1						1			1						
P32721			1	1		1	1		4			1	1		1	1		
P06974			1			1			2			1			1			
P0A8Z3			1				1		2			1				1		
P0ABZ1			1			1	1		3			1			1	1		
P52101			1	1	1	1	1		5			1	1	1	1	1		
P0A843			1	1	1	1		1	5			1	1	1	1		1	
P0AFY2			1	1	1	1	1	1	6			1	1	1	1	1	1	
P0AFN2			1		1	1	1		4			1		1	1	1		
P0ABL5			1			1	1		3			1			1	1		
P0ABX8			1	1					2			1	1					
P0ACV2			1		1				2			1		1				
P46482			1			1			2			1			1			
P52005			1						1			1						
P76577			1				1		2			1				1		
P0AF06			1		1	1			3			1		1	1			
P06136			1	1	1	1	1		5			1	1	1	1	1		
P0AEN4			1	1	1	1	1		5			1	1	1	1	1		
P0A6S5			1	1		1			3			1	1		1			
P31680			1	1	1	1	1	1	6			1	1	1	1	1	1	
Q2M7M3			1		1				2			1		1				
O32528			1						1			1						
P32689			1				1		2			2				1		
Q46798			1		1	1	1	1	5			1		1	1	1	1	
P32051			1						1			1						
P64426			1	1	1	1			4			1	1	1	1			
P77365			1						1			1						
Q47151			1						1			1						
P37056			1				1		2			1				1		
P75882			1				1		2			1				1		
P39297			1		1	1	1	1	5			1		1	1	1	1	
P76147			1						1			1						
P76093			1						1			1						
P75968			1		1				2			1		1				
P39385			1		1	1	1		4			1		1	1	1		
P0AF73			1						1			1						
P37649			1	1	1	1	1		5			1	1	1	1	1		
P0AFV2			1		1		1		3			1		1		1		
P45537			1	1	1	1	1		5			1	1	1	1	1		
P64564			1		1	1	1		4			1		1	1	1		
Q46817			1						1			1						
P76219			1						1			1						
P76186			1				1		2			1				1		
P0AAQ0			1						1			1						
P77221			1						1			1						
P0AGC7			1		1	1		1	4			1		1	1		1	
P52613			1				1		2			1				1		
P69741			1		1	1	1		4			1		1	1	1		
P75801			1		1	1			3			1		1	1			
P39382			1			1			2			1			1			
P0AFS9			1			1			2			1			1			
P46022			1			1			2			1			1			
P22586			1			1	1		3			1			1	1		
Q47706			1	1			1		3			1	1			1		
P76773			1						1			1						
P31600			1		1	1	1		4			1		1	1	1		
P17315			1	1	1	1	1	1	6			1	1	1	1	1	1	
P65298			1						1			1						
P40710			1	1	1	1	1	1	6			1	1	1	1	1	1	
P33369			1		1				2			1		1				
P32714			1				1		2			1				1		
P0A901			1	1	1	1	1	1	6			1	1	1	1	1	1	
P75906			1		1		1		3			2		1		1		
P76655			1	1			1		3			2	1			1		
P77196			1				1		2			1				1		
P33341			1		1		1		3			1		1		1		
P76335			1		1				2			1		1				
P77468			1						1			1						
P0A921			1	1	1	1		1	5			1	1	1	1		1	
P69434			1		1	1			3			1		1	1			
P33129			1						1			1						
P76115			1		1	1		1	4			1		1	1		1	
P33924			1						1			1						
P0ABY2			1						1			1						
P69506			1				1		2			1				1		
P0A8I1			1				1		2			1				1		
P31825			1				1		2			1				1		
P75995			1				1		2			1				1		
P36881			1						1			1						
P27828			1			1	1		3			1			1	1		
P0A8G0			1				1	1	3			1				1	1	
P39300			1						1			1						
P69820			1						1			1						
P69822			1				1		2			1				1		
P07023			1		1		1		3			1		1		1		
P0A873			1				1		2			1				1		
P38684			1				1		2			1				1		
P76145			1				1		2			1				1		
P0A840			1			1	1		3			1			1	1		
P76194			1				1		2			1				1		
P77499			1	1	1	1	1		5			1	1	1	1	1		
P39902			1				1		2			1				1		
P0A7Y4			1				1		2			1				1		
P0A8I8			1					1	2			1					1	
P09377			1						1			1						
P09378			1						1			1						
P32156			1						1			1						
P32169			1						1			1						
P32170			1		1				2			1		1				
P33596			1						1			1						
P0A7H0			1				1	1	3			1				1	1	
P52076			1				1		2			1				1		
P37177			1	1	1	1	1	1	6			1	1	1	1	1	1	
P32670			1		1		1		3			1		1		1		
P27247			1		1	1	1	1	5			1		1	1	1	1	
P32674			1						1			1						
Q46877			1		1				2			1		1				
P10902			1	1					2			1	1					
P06722			1						1			1						
P32173			1			1	1		3			1			1	1		
P0A9F9			1						1			1						
P06721			1				1		2			1				1		
P71301			1		1		1		3			1		1		1		
P21517			1				1		2			1				1		
P03030			1						1			1						
P76141			1				1		2			1				1		
P77432			1		1	1	1		4			1		1	1	1		
P43341			1		1	1			3			1		1	1			
P21866			1				1		2			1				1		
P0A9P9			1				1		2			1				1		
P0C058			1	1					2			1	1					
P0A9A2			1						1			1						
P32669			1						1			1						
P69808			1				1		2			1				1		
P52612			1			1			2			1			1			
P0A8S9			1						1			1						
P13039			1						1			1						
P32177			1				1		2			1				1		
P77399			1		1	1	1		4			1		1	1	1		
P76251			1		1		1		3			1		1		1		
Q47155			1		1				2			1		1				
P21693			1	1	1		1		4			1	1	1		1		
P0A9F3			1	1	1	1	1		5			1	1	1	1	1		
P27111			1						1			1						
P00936			1	1	1	1	1		5			1	1	1	1	1		
P0ACZ8			1		1	1	1		4			1		1	1	1		
P0A9G4			1				1		2			1				1		
P0A986			1						1			1						
P0A982			1						1			1						
P0A968			1			1	1		3			1			1	1		
P36995			1						1			1						
P0A9X9			1			1	1		3			1			1	1		
P08368			1				1		2			1				1		
P75726			1				1		2			1				1		
P69330			1				1		2			1				1		
P0A9H9			1			1			2			1			1			
P0AE67			1				1		2			1				1		
P69795			1				1		2			1				1		
P69791			1						1			1						
P31572			1						1			1						
Q06065			1		1	1	1	1	5			1		1	1	1	1	
P76461			1		1				2			1		1				
P04391			1				1		2			1				1		
P06960			1						1			1						
P42904			1				1		2			1				1		
P42909			1		1		1		3			1		1		1		
P24224			1			1	1		3			1			1	1		
P11071			1		1	1	1		4			1		1	1	1		
P0A8P1			1				1		2			1				1		
P77223			1		1	1			3			1		1	1			
P0AFM6			1		1	1	1		4			1		1	1	1		
P39264			1			1			2			1			1			
P27242			1		1	1	1		4			1		1	1	1		
Q46943			1				1		2			1				1		
P0ADM6			1				1		2			1				1		
P42598			1						1			1						
Q46824			1		1	1	1		4			1		1	1	1		
P76272			1	1	1	1	1	1	6			1	1	1	1	1	1	
P0AB35			1						1			1						
P22525			1		1	1	1		4			1		1	1	1		
P37305			1						1			1						
P77616			1						1			1						
P77269			1						1			1						
P75687			1						1			1						
P64614			1				1		2			1				1		
Q46834			1				1		2			1				1		
P77599			1		1				2			1		1				
P33342			1				1		2			1				1		
P0AB24			1		1		1		3			1		1		1		
P31545			1						1			1						
P75856			1				1		2			1				1		
P40876			1						1			1						
P75749			1						1			1						
P37387			1		1		1		3			1		1		1		
P46923			1			1			2			1			1			
P33225			1						1			1						
P77754			1				1		2			1				1		
P77249			1						1			1						
P0AG78			1	1					2			1	1					
P00634			1		1	1	1		4			1		1	1	1		
P16682			1				1		2			1				1		
P0AFI5			1			1		1	3			1			1		1	
Q46790			1						1			1						
P33362			1				1		2			1				1		
P0ABK9			1		1		1		3			1		1		1		
P33590			1				1		2			1				1		
P39371			1				1		2			1				1		
P37329			1				1		2			1				1		
P0ADV7			1	1		1	1		4			1	1		1	1		
P0C0T5			1		1				2			1		1				
P76142			1		1	1	1		4			1		1	1	1		
P04816			1				1		2			1				1		
P0AD96			1				1		2			1				1		
P0AAJ8			1		1	1	1		4			1		1	1	1		
P75942			1						1			1						
P75933			1						1			1						
P23485			1		1				2			1		1				
P33128			1						1			1						
P23827			1			1	1		3			1			1	1		
P76128			1				1		2			1				1		
P24228			1		1	1	1	1	5			1		1	1	1	1	
P16700			1				1		2			1				1		
P52107			1						1			1						
P13656			1						1			1						
P37028			1			1	1		3			1			1	1		
P36560			1						1			1						
P25549			1						1			1						
P07102			1				1		2			1				1		
P45565			1					1	2			1					1	
P39180			1	1	1	1	1		5			1	1	1	1	1		
P21338			1		1	1	1		4			1		1	1	1		
P37651			1						1			1						
P36548			1				1		2			1				1		
P04949			1			1	1		3			1			1	1		
P29744			1			1			2			1			1			
P33235			1			1			2			1			1			
P0ACS5			1				1		2			1				1		
P0ADE4			1	1	1	1	1	1	6			1	1	1	1	1	1	
P0ADE2			1				1		2			1				1		
P39317			1				1		2			1				1		
P56256			1						1			1						
P46857			1						1			1						
P46856			1						1			1						
P45751			1						1			1						
P45750			1						1			1						
P45469			1	1	1	1	1		5			1	1	1	1	1		
P45465			1						1			1						
Q47710			1	1	1	1	1		5			1	1	1	1	1		
P0ADU7			1						1			1						
Q46855			1				1		2			1				1		
P64570			1						1			1						
P64562			1						1			1						
P67603			1				1		2			1				1		
P77136			1						1			1						
Q46942			1						1			1						
P76586			1		1		1		3			1		1		1		
P76585			1		1				2			1		1				
P76559			1		1				2			1		1				
P64542			1						1			1						
P77585			1		1				2			1		1				
P77396			1						1			1						
P64517			1				1		2			1				1		
P76344			1						1			1						
P64490			1				1		2			1				1		
P0AEB7			1			1	1		3			1			1	1		
P76257			1						1			1						
P76909			1				1		2			1				1		
P77559			1				1		2			1				1		
P0AAJ1			1				1		2			1				1		
P76150			1		1				2			1		1				
P76149			1	1		1	1		4			1	1		1	1		
P76148			1						1			1						
P76119			1						1			1						
P76092			1						1			1						
P76073			1						1			1						
P77658			1		1		1		3			1		1		1		
P09154			1						1			1						
P75977			1				1		2			1				1		
P75973			1		1				2			1		1				
P75972			1						1			1						
P75967			1						1			1						
Q7DFV4			1						1			1						
P75919			1	1	1	1	1		5			1	1	1	1	1		
P0A8D6			1				1		2			1				1		
P75804			1				1		2			1				1		
P77759			1			1			2			1			1			
P77129			1						1			1						
Q79E92			1						1			1						
P56257			1						1			1						
P77212			1				1		2			1				1		
P77601			1						1			1						
Q47685			1						1			1						
Q47688			1						1			1						
P39400			1				1		2			1				1		
P39399			1		1				2			1		1				
P0ADC8			1						1			1						
P39393			1						1			1						
P39391			1						1			1						
P39389			1			1			2			1			1			
P39387			1						1			1						
P39376			1				1		2			1				1		
P39369			1						1			1						
P39368			1						1			1						
P39358			1				1		2			1				1		
P39351			1						1			1						
Q9Z3A0			1						1			1						
P39337			1				1		2			1				1		
P39336			1		1		1		3			1		1		1		
P39334			1			1	1		3			1			1	1		
P39298			1				1		2			1				1		
P39295			1				1		2			1				1		
P0AF78			1						1			1						
P39288			1		1		1		3			1		1		1		
P39283			1						1			1						
P39279			1						1			1						
P39274			1				1		2			1				1		
P16694			1	1			1		3			1	1			1		
P32693			1						1			1						
P32690			1						1			1						
P32685			1				1		2			1				1		
P09162			1						1			1						
P32167			1						1			1						
P32162			1				1		2			1				1		
P32160			1				1		2			1				1		
P0AFU6			1						1			1						
P32143			1		1				2			1		1				
P0A9V8			1						1			1						
P32141			1				1		2			1				1		
P32140			1						1			1						
P27862			1						1			1						
P27840			1						1			1						
P22787			1						1			1						
P0ADM8			1						1			1						
P31455			1		1		1		3			1		1		1		
P0ADM4			1		1	1	1		4			1		1	1	1		
P31443			1						1			1						
P31434			1		1		1		3			1		1		1		
P32109			1						1			1						
P0ADK6			1				1		2			1				1		
P0A9V5			1				1		2			1				1		
P37655			1						1			1						
P37646			1						1			1						
P37640			1						1			1						
P37629			1				1		2			1				1		
P37615			1	1	1	1		1	5			1	1	1	1		1	
P28912			1						1			1						
P28911			1						1			1						
P45545			1						1			1						
P0ADX1			1			1	1		3			1			1	1		
P46474			1		1	1	1		4			1		1	1	1		
P36677			1						1			1						
P36675			1						1			1						
P28638			1						1			1						
P45423			1				1		2			1				1		
P45527			1		1		1		3			1		1		1		
P64599			1						1			1						
P45472			1						1			1						
P0AFX0			1		1		1		3			1		1		1		
P42624			1				1		2			1				1		
P64578			1						1			1						
P42592			1						1			1						
Q46864			1				1		2			1				1		
