Merge ID	Thein_bl21	OurStudy_Feb2011_Common	# Studies	TableS4_BL21_DE3_ProteomeV8_BasicProteome Duplicates
C6EF64_ECOBD	0	1	1	B
C6EFU6_ECOBD	1	1	2	A
C6EK20_ECOBD	1	1	2	A
C6EC27_ECOBD	0	0	0	A
C6EHC9_ECOBD	1	1	2	F1
C6EDL9_ECOBD	0	1	1	B
C6EDL8_ECOBD	0	0	0	F1
C6EDL7_ECOBD	1	1	2	F1
C6EDL6_ECOBD	0	1	1	B
C6EDL4_ECOBD	0	1	1	B
C6EDL5_ECOBD	0	1	1	G
C6EGL4_ECOBD	1	1	2	A
C6EA76_ECOBD	0	1	1	A
C6EAA2_ECOBD	0	1	1	A
C6EK83_ECOBD	0	1	1	G
C6EK84_ECOBD	0	0	0	A
C6EGA0_ECOBD	0	1	1	A
C6ECH0_ECOBD	1	1	2	A
C6ECV1_ECOBD	0	1	1	A
C6E9T1_ECOBD	0	0	0	A
C6EBH5_ECOBD	0	1	1	A
C6EK59_ECOBD	0	1	1	B
C6EKJ3_ECOBD	1	1	2	B
C6EA96_ECOBD	0	0	0	A
C6EFB3_ECOBD	0	0	0	A
C6EH25_ECOBD	0	1	1	A
C6EH24_ECOBD	0	1	1	A
C6EFJ0_ECOBD	0	1	1	A
C6EIJ5_ECOBD	0	1	1	A
C6ED33_ECOBD	0	0	0	A
C6ED34_ECOBD	0	1	1	B
C6EGH1_ECOBD	1	1	2	A
C6EE32_ECOBD	1	1	2	A
C6EE31_ECOBD	1	1	2	A
C6EHS8_ECOBD	1	1	2	A
C6EK14_ECOBD	0	1	1	F1
C6EJC6_ECOBD	0	1	1	A
C6EDE1_ECOBD	0	1	1	A
C6EJ39_ECOBD	0	1	1	A
C6EEW9_ECOBD	0	1	1	A
C6EAB3_ECOBD	0	1	1	A
C6EI71_ECOBD	1	1	2	A
C6EGE5_ECOBD	1	1	2	A
C6EGG9_ECOBD	1	1	2	A
C6EGC2_ECOBD	1	1	2	A
C6EGG8_ECOBD	1	1	2	A
C6EGF9_ECOBD	1	1	2	A
C6EH60_ECOBD	1	1	2	A
C6EJY3_ECOBD	1	1	2	A
C6EGF5_ECOBD	1	1	2	A
C6ECE7_ECOBD	1	1	2	A
C6EGF0_ECOBD	1	1	2	A
C6EAB6_ECOBD	1	1	2	A
C6EB30_ECOBD	1	1	2	A
C6EHT0_ECOBD	1	1	2	A
C6EGF2_ECOBD	1	1	2	A
C6EGH0_ECOBD	1	1	2	A
C6EGG3_ECOBD	1	1	2	A
C6ECE9_ECOBD	1	1	2	A
C6EGC3_ECOBD	1	1	2	A
C6EGG0_ECOBD	1	1	2	A
C6EH02_ECOBD	1	1	2	A
C6EE23_ECOBD	0	1	1	A
C6EK15_ECOBD	0	1	1	B
C6EK16_ECOBD	0	1	1	G
C6EK17_ECOBD	0	1	1	B
C6EAA9_ECOBD	0	1	1	B
C6ECW4_ECOBD	0	1	1	A
C6EB02_ECOBD	0	1	1	A
C6EGH8_ECOBD	1	1	2	B
C6EBK1_ECOBD	1	1	2	A
C6EFA9_ECOBD	0	1	1	A
C6EIG5_ECOBD	0	1	1	A
C6EBZ4_ECOBD	0	1	1	A
C6EG63_ECOBD	0	1	1	A
C6EAX3_ECOBD	1	1	2	A
C6EH79_ECOBD	1	1	2	A
C6EDR7_ECOBD	0	0	0	A
C6EDR8_ECOBD	0	0	0	B
C6EGN3_ECOBD	0	1	1	A
C6EDP0_ECOBD	0	1	1	A
C6EDN9_ECOBD	0	1	1	B
C6EA14_ECOBD	1	1	2	A
C6EFF4_ECOBD	0	0	0	A
C6EFF3_ECOBD	0	1	1	A
C6EFF2_ECOBD	0	0	0	A
C6EA21_ECOBD	0	1	1	B
C6EJ87_ECOBD	0	1	1	A
C6EIC2_ECOBD	0	1	1	A
C6EHJ5_ECOBD	0	0	0	A
C6EHJ6_ECOBD	0	0	0	A
C6EHJ7_ECOBD	0	0	0	G
C6EHJ8_ECOBD	0	0	0	A
C6EHJ9_ECOBD	0	0	0	A
C6EHK0_ECOBD	0	0	0	A
C6EHK1_ECOBD	0	0	0	B
C6EHJ4_ECOBD	0	1	1	A
C6EBW6_ECOBD	0	1	1	A
C6EBW7_ECOBD	0	1	1	A
C6EBW4_ECOBD	0	1	1	A
C6EIG2_ECOBD	0	1	1	A
C6EAG8_ECOBD	1	1	2	B
C6EFT8_ECOBD	0	1	1	G
C6EFT9_ECOBD	0	1	1	B
C6EFU0_ECOBD	0	1	1	B
C6EFU1_ECOBD	0	1	1	F1
C6EFU2_ECOBD	0	1	1	F1
C6ELI7_ECOBD	0	1	1	B
C6ELI6_ECOBD	0	1	1	A
C6EIJ2_ECOBD	0	0	0	A
C6ELL0_ECOBD	0	1	1	B
C6EJ75_ECOBD	1	1	2	B
C6ELA2_ECOBD	0	0	0	A
C6EC17_ECOBD	1	1	2	B
C6EJ74_ECOBD	0	1	1	A
C6EBE5_ECOBD	0	0	0	A
C6EAV7_ECOBD	1	1	2	F1
C6EDI0_ECOBD	0	1	1	F1
C6ELH6_ECOBD	1	1	2	B
C6EE38_ECOBD	0	1	1	B
C6ELH5_ECOBD	1	1	2	B
C6EH52_ECOBD	1	1	2	B
C6EAV8_ECOBD	0	0	0	G
C6EGG6_ECOBD	1	1	2	B
C6EE84_ECOBD	0	1	1	A
C6EE85_ECOBD	0	1	1	A
C6ECJ3_ECOBD	1	1	2	A
C6EKW2_ECOBD	0	0	0	A
C6EJP7_ECOBD	1	1	2	F1
C6EIJ6_ECOBD	0	1	1	A
C6EBI3_ECOBD	0	1	1	B
C6EI75_ECOBD	0	1	1	A
C6EAY4_ECOBD	0	0	0	B
C6EA28_ECOBD	0	0	0	B
C6EDB2_ECOBD	0	0	0	B
C6EHL7_ECOBD	0	0	0	B
C6ELM5_ECOBD	0	1	1	A
C6EAF9_ECOBD	0	0	0	A
C6EKT6_ECOBD	0	0	0	G
C6EKT5_ECOBD	0	0	0	G
C6EKT4_ECOBD	0	0	0	H
C6EKT2_ECOBD	0	0	0	G
C6EKT3_ECOBD	0	0	0	G
C6EAD8_ECOBD	0	1	1	A
C6EH39_ECOBD	0	0	0	A
C6EE96_ECOBD	0	0	0	A
C6EE98_ECOBD	0	0	0	A
C6EE97_ECOBD	0	0	0	A
C6EC57_ECOBD	0	1	1	A
C6EC54_ECOBD	0	0	0	F1
C6EC55_ECOBD	0	1	1	B
C6EC58_ECOBD	0	1	1	A
C6EC56_ECOBD	0	1	1	A
C6EC59_ECOBD	0	1	1	A
C6EBT0_ECOBD	0	0	0	A
C6EAY6_ECOBD	1	1	2	A
C6EAY5_ECOBD	0	0	0	A
C6EB88_ECOBD	0	1	1	B
C6EGQ2_ECOBD	0	1	1	B
C6EGQ3_ECOBD	0	0	0	B
C6ELB4_ECOBD	0	1	1	B
C6EAA7_ECOBD	1	1	2	G
C6EDF0_ECOBD	0	1	1	A
C6EEH9_ECOBD	1	1	2	I
C6EBH9_ECOBD	0	1	1	G
C6EDK3_ECOBD	0	1	1	A
C6EDK4_ECOBD	1	1	2	I
C6EGB5_ECOBD	0	1	1	A
C6EGB6_ECOBD	0	1	1	A
C6EGI2_ECOBD	0	0	0	A
C6EJX6_ECOBD	1	1	2	I
C6EI61_ECOBD	0	1	1	A
C6EDJ9_ECOBD	0	1	1	G
C6ECU7_ECOBD	0	1	1	A
C6EEY9_ECOBD	0	1	1	A
C6EH97_ECOBD	0	0	0	A
C6EFW5_ECOBD	1	1	2	B
C6EDW1_ECOBD	0	0	0	B
C6ED61_ECOBD	0	1	1	A
C6ED62_ECOBD	0	1	1	A
C6EIH1_ECOBD	0	1	1	A
C6EIH2_ECOBD	0	1	1	A
C6EAT7_ECOBD	0	1	1	A
C6EAT6_ECOBD	1	1	2	A
C6EDE0_ECOBD	1	1	2	A
C6ECJ1_ECOBD	1	1	2	B
C6EA22_ECOBD	0	1	1	I
C6EIG7_ECOBD	0	0	0	A
C6ECL5_ECOBD	0	1	1	G
C6EEN7_ECOBD	0	0	0	A
C6EJS6_ECOBD	1	1	2	A
C6EJS4_ECOBD	0	1	1	A
C6EK10_ECOBD	1	1	2	A
C6EJY2_ECOBD	1	1	2	F1
C6ED65_ECOBD	0	1	1	A
C6EKI5_ECOBD	0	1	1	A
C6EIM9_ECOBD	0	0	0	A
C6EH03_ECOBD	0	1	1	A
C6EH04_ECOBD	0	1	1	A
C6EJX3_ECOBD	0	1	1	A
C6EHQ5_ECOBD	0	1	1	B
C6EI46_ECOBD	0	1	1	G
C6EI49_ECOBD	0	1	1	F1
C6EI48_ECOBD	0	0	0	B
C6EI47_ECOBD	0	1	1	A
C6EI45_ECOBD	0	1	1	A
C6EE47_ECOBD	0	1	1	A
C6EJV6_ECOBD	0	1	1	A
C6EEY1_ECOBD	0	0	0	G
C6EJL0_ECOBD	1	1	2	A
C6EJK9_ECOBD	0	1	1	A
C6EFS3_ECOBD	0	0	0	A
C6ECS2_ECOBD	0	1	1	F1
C6ECS3_ECOBD	0	1	1	F1
C6ECS4_ECOBD	0	1	1	F1
C6ECS6_ECOBD	0	0	0	F1
C6EHX7_ECOBD	0	1	1	G
C6ECS5_ECOBD	0	1	1	F1
C6ECX5_ECOBD	0	0	0	B
C6EKH4_ECOBD	1	1	2	A
C6EI23_ECOBD	0	0	0	A
C6EIW0_ECOBD	0	1	1	A
C6EB00_ECOBD	1	1	2	G
C6EJC3_ECOBD	0	1	1	A
C6EI22_ECOBD	0	0	0	A
C6EJT4_ECOBD	1	1	2	A
C6EKU0_ECOBD	0	1	1	A
C6EBW1_ECOBD	0	1	1	F1
C6EJ79_ECOBD	0	1	1	F1
C6EL72_ECOBD	1	1	2	A
C6ECP3_ECOBD	0	1	1	A
C6ECP4_ECOBD	0	1	1	A
C6EEB9_ECOBD	1	1	2	A
C6EEC0_ECOBD	1	1	2	A
C6EKJ5_ECOBD	1	1	2	A
C6EB27_ECOBD	1	1	2	A
C6EIL8_ECOBD	1	1	2	A
C6ECZ5_ECOBD	1	1	2	A
C6EK51_ECOBD	1	1	2	A
C6EAJ7_ECOBD	0	1	1	A
C6EBN4_ECOBD	0	0	0	A
C6EI52_ECOBD	1	1	2	A
C6EA90_ECOBD	1	1	2	A
C6EJQ4_ECOBD	0	1	1	A
C6EBV1_ECOBD	1	1	2	A
C6EI89_ECOBD	0	1	1	A
C6ECN8_ECOBD	1	1	2	A
C6EC93_ECOBD	1	1	2	A
C6EFJ2_ECOBD	0	1	1	A
C6EDK8_ECOBD	1	1	2	A
C6EBN1_ECOBD	0	1	1	A
C6EBN0_ECOBD	1	1	2	A
C6EK29_ECOBD	0	1	1	A
C6EKP8_ECOBD	0	1	1	A
C6EBG1_ECOBD	1	1	2	A
C6EEK4_ECOBD	0	0	0	A
C6EJ34_ECOBD	0	1	1	A
C6EF60_ECOBD	1	1	2	B
C6EF59_ECOBD	1	1	2	B
C6EF58_ECOBD	0	1	1	B
C6EF57_ECOBD	0	1	1	A
C6EK66_ECOBD	1	1	2	B
C6ELL9_ECOBD	0	0	0	G
C6ELL8_ECOBD	0	1	1	F1
C6ELL7_ECOBD	0	0	0	B
C6ELL6_ECOBD	0	1	1	A
C6EHA6_ECOBD	0	0	0	A
C6EHA8_ECOBD	0	0	0	B
C6EHA9_ECOBD	0	0	0	A
C6EHB0_ECOBD	0	1	1	A
C6EHB1_ECOBD	0	0	0	A
C6EHB2_ECOBD	0	0	0	B
C6EHA5_ECOBD	0	0	0	A
C6EDH3_ECOBD	1	1	2	A
C6EET4_ECOBD	0	1	1	B
C6EET3_ECOBD	0	1	1	A
C6EKX0_ECOBD	0	1	1	G
C6EL11_ECOBD	0	1	1	A
C6EL20_ECOBD	0	1	1	A
C6ELH8_ECOBD	0	1	1	A
C6EG39_ECOBD	0	1	1	B
C6EHA7_ECOBD	0	0	0	B
C6ELN8_ECOBD	0	0	0	A
C6EAY7_ECOBD	0	1	1	G
C6EE24_ECOBD	0	0	0	B
C6EAK7_ECOBD	1	1	2	A
C6EE25_ECOBD	0	1	1	A
C6EE26_ECOBD	0	1	1	B
C6EE28_ECOBD	0	0	0	A
C6EE29_ECOBD	0	0	0	A
C6EL46_ECOBD	1	1	2	A
C6EL45_ECOBD	0	0	0	A
C6EGY6_ECOBD	0	0	0	B
C6ELG7_ECOBD	0	1	1	A
C6EAK6_ECOBD	1	0	1	B
C6EG32_ECOBD	1	1	2	A
C6EK04_ECOBD	1	1	2	A
C6EAY8_ECOBD	0	0	0	B
C6EAY9_ECOBD	0	1	1	F1
C6EE27_ECOBD	0	0	0	A
C6EBG5_ECOBD	0	1	1	A
C6EKI8_ECOBD	0	1	1	A
C6EL29_ECOBD	1	1	2	A
C6EA97_ECOBD	0	0	0	A
C6EIH4_ECOBD	1	1	2	A
C6EKP7_ECOBD	0	1	1	A
C6EGL6_ECOBD	0	1	1	A
C6EG95_ECOBD	1	0	1	A
C6EG94_ECOBD	1	0	1	B
C6EJJ8_ECOBD	1	1	2	B
C6EJJ7_ECOBD	1	1	2	G
C6EHV8_ECOBD	1	1	2	H
C6EJK0_ECOBD	1	1	2	B
C6EJJ9_ECOBD	1	1	2	B
C6EFY4_ECOBD	0	1	1	B
C6EFW3_ECOBD	1	1	2	A
C6ECJ4_ECOBD	0	1	1	A
C6EHL0_ECOBD	0	1	1	G
C6EHL1_ECOBD	0	1	1	B
C6EHK9_ECOBD	0	0	0	A
C6EHL2_ECOBD	0	1	1	A
C6EHL4_ECOBD	0	0	0	B
C6EHL3_ECOBD	0	0	0	G
C6EBV4_ECOBD	0	0	0	B
C6EBV5_ECOBD	0	0	0	G
C6EEX9_ECOBD	0	1	1	A
C6EFQ8_ECOBD	0	1	1	A
C6EDP7_ECOBD	0	1	1	B
C6EGS0_ECOBD	0	1	1	G
C6ECA9_ECOBD	1	1	2	A
C6EEG4_ECOBD	0	1	1	A
C6ECA7_ECOBD	0	1	1	A
C6EGH7_ECOBD	1	1	2	F1
C6EF49_ECOBD	0	1	1	B
C6EE44_ECOBD	0	1	1	A
C6EIF0_ECOBD	0	1	1	A
C6EJY5_ECOBD	0	1	1	A
C6EDD9_ECOBD	0	1	1	A
C6EKH5_ECOBD	0	1	1	A
C6EK11_ECOBD	0	1	1	A
C6EFX6_ECOBD	0	1	1	A
C6EFX5_ECOBD	0	1	1	B
C6EFX4_ECOBD	0	1	1	B
C6EFX2_ECOBD	0	0	0	A
C6EFX3_ECOBD	1	0	1	F1
C6EFX1_ECOBD	0	1	1	A
C6EBH8_ECOBD	0	0	0	A
C6ELD5_ECOBD	0	1	1	A
C6EH59_ECOBD	0	0	0	A
C6EJ81_ECOBD	0	0	0	A
C6EJC2_ECOBD	0	1	1	A
C6EI94_ECOBD	0	1	1	G
C6EFL2_ECOBD	0	0	0	B
C6EFN8_ECOBD	0	1	1	A
C6EHT4_ECOBD	0	1	1	A
C6EHT3_ECOBD	0	0	0	A
C6EHT5_ECOBD	0	0	0	B
C6EHT2_ECOBD	0	0	0	B
C6EDN8_ECOBD	0	1	1	A
C6EFA4_ECOBD	0	0	0	A
C6EGC1_ECOBD	0	1	1	A
C6EGC0_ECOBD	0	0	0	A
C6EGB9_ECOBD	0	0	0	A
C6EI12_ECOBD	0	0	0	A
C6EF30_ECOBD	1	1	2	A
C6EBI9_ECOBD	0	1	1	B
C6EJZ2_ECOBD	0	1	1	A
C6ED71_ECOBD	0	1	1	A
C6EBF2_ECOBD	0	0	0	B
C6EFQ9_ECOBD	0	1	1	A
C6EJ42_ECOBD	1	1	2	A
C6EDY0_ECOBD	0	1	1	B
C6EF61_ECOBD	0	1	1	B
C6EDY1_ECOBD	0	1	1	A
C6EF55_ECOBD	1	1	2	F1
C6EF63_ECOBD	1	1	2	A
C6EK33_ECOBD	0	1	1	B
C6E9W9_ECOBD	0	1	1	A
C6EIK1_ECOBD	0	1	1	F1
C6ELE2_ECOBD	0	1	1	A
C6EL51_ECOBD	0	1	1	A
C6EB57_ECOBD	1	1	2	B
C6EF71_ECOBD	0	1	1	A
C6EFC2_ECOBD	0	1	1	B
C6EFC1_ECOBD	0	1	1	G
C6EFC4_ECOBD	0	1	1	F1
C6EFC3_ECOBD	0	1	1	B
C6EFC5_ECOBD	0	0	0	A
C6EDA0_ECOBD	0	1	1	A
C6EDA1_ECOBD	0	1	1	B
C6EDA2_ECOBD	0	0	0	B
C6EDA3_ECOBD	0	0	0	B
C6EDN1_ECOBD	0	0	0	B
C6EDN2_ECOBD	0	0	0	H
C6EDM9_ECOBD	0	1	1	A
C6ECF6_ECOBD	0	0	0	B
C6ECF5_ECOBD	0	0	0	A
C6ECF4_ECOBD	0	0	0	F1
C6ECF3_ECOBD	0	1	1	A
C6ECF2_ECOBD	0	0	0	A
C6ECF1_ECOBD	0	0	0	A
C6ECF7_ECOBD	0	1	1	A
C6ECF8_ECOBD	0	1	1	A
C6EGT3_ECOBD	0	0	0	A
C6EGT4_ECOBD	0	0	0	A
C6EK06_ECOBD	0	1	1	A
C6EKL3_ECOBD	1	1	2	A
C6EHT8_ECOBD	0	1	1	B
C6EAB1_ECOBD	0	0	0	A
C6EKL4_ECOBD	0	0	0	B
C6EAP1_ECOBD	1	1	2	A
C6ELD4_ECOBD	0	1	1	A
C6EKY4_ECOBD	0	1	1	G
C6EEJ0_ECOBD	0	1	1	F1
C6EEJ1_ECOBD	0	0	0	B
C6EBT4_ECOBD	0	1	1	A
C6EEX5_ECOBD	0	1	1	A
C6EFP9_ECOBD	0	1	1	A
C6EFL5_ECOBD	0	1	1	A
C6EK87_ECOBD	0	1	1	A
C6EI33_ECOBD	0	1	1	F1
C6ED66_ECOBD	1	1	2	F1
C6EJ03_ECOBD	1	1	2	A
C6EBE9_ECOBD	1	1	2	A
C6EG01_ECOBD	0	1	1	A
C6EBE8_ECOBD	0	0	0	A
C6EHQ3_ECOBD	0	0	0	B
C6EEK2_ECOBD	0	0	0	A
C6EHQ2_ECOBD	0	0	0	A
C6EBR1_ECOBD	0	1	1	A
C6EBR0_ECOBD	0	1	1	A
C6EBQ8_ECOBD	0	1	1	A
C6ECL6_ECOBD	0	0	0	B
C6EG58_ECOBD	0	0	0	A
C6EIK2_ECOBD	0	1	1	B
C6EBA6_ECOBD	0	0	0	A
C6EB47_ECOBD	0	1	1	A
C6EAP8_ECOBD	0	0	0	A
C6EAP9_ECOBD	0	0	0	A
C6EAQ0_ECOBD	0	0	0	A
C6EAQ1_ECOBD	0	0	0	B
C6EAQ2_ECOBD	0	0	0	A
C6EAQ3_ECOBD	0	0	0	A
C6EAQ7_ECOBD	0	0	0	B
C6EAR0_ECOBD	0	0	0	B
C6EAR2_ECOBD	0	1	1	A
C6EAR3_ECOBD	0	0	0	A
C6EAR4_ECOBD	0	0	0	G
C6EG28_ECOBD	0	1	1	B
C6EG26_ECOBD	0	1	1	A
C6EG25_ECOBD	0	1	1	H
C6EG19_ECOBD	0	1	1	F1
C6EG17_ECOBD	1	1	2	A
C6EHK3_ECOBD	0	1	1	B
C6EAP5_ECOBD	0	0	0	I
C6EAP6_ECOBD	0	0	0	A
C6EAP7_ECOBD	0	0	0	B
C6EAR1_ECOBD	0	0	0	B
C6EG20_ECOBD	0	0	0	B
C6EG18_ECOBD	0	0	0	B
C6EB58_ECOBD	1	1	2	B
C6EG27_ECOBD	1	1	2	B
C6EDD5_ECOBD	0	0	0	B
C6EIM6_ECOBD	0	0	0	B
C6EIP2_ECOBD	0	0	0	A
C6EIP1_ECOBD	0	1	1	A
C6EIP0_ECOBD	0	0	0	A
C6EIM7_ECOBD	0	0	0	A
C6EA49_ECOBD	0	1	1	F1
C6EJ73_ECOBD	0	1	1	B
C6EEB3_ECOBD	0	1	1	A
C6EEB4_ECOBD	0	0	0	A
C6EDZ2_ECOBD	0	0	0	B
C6EEB2_ECOBD	0	0	0	G
C6EEB1_ECOBD	0	0	0	B
C6EEB0_ECOBD	0	1	1	A
C6EDD3_ECOBD	0	0	0	A
C6EBG3_ECOBD	0	1	1	A
C6EB43_ECOBD	0	1	1	B
C6EB41_ECOBD	0	0	0	G
C6EBG2_ECOBD	0	0	0	B
C6EB08_ECOBD	0	0	0	B
C6EB42_ECOBD	0	0	0	A
C6EB29_ECOBD	0	0	0	F1
C6EAZ0_ECOBD	0	1	1	B
C6EAT5_ECOBD	0	1	1	G
C6EAV4_ECOBD	0	1	1	A
C6EAV5_ECOBD	0	0	0	A
C6EAU0_ECOBD	0	0	0	G
C6EAT8_ECOBD	0	1	1	A
C6EAS2_ECOBD	0	0	0	G
C6EAS7_ECOBD	1	1	2	G
C6EAT0_ECOBD	1	1	2	F1
C6EAS9_ECOBD	0	1	1	B
C6EAS8_ECOBD	0	0	0	F1
C6EAS1_ECOBD	0	0	0	G
C6EAS0_ECOBD	0	0	0	G
C6EAE6_ECOBD	0	0	0	G
C6EAE3_ECOBD	0	0	0	G
C6EAC7_ECOBD	0	0	0	B
C6EA89_ECOBD	0	0	0	A
C6EA91_ECOBD	0	0	0	I
C6EAC1_ECOBD	1	1	2	A
C6EAC0_ECOBD	0	0	0	A
C6EA93_ECOBD	0	0	0	A
C6EA95_ECOBD	0	1	1	A
C6EA94_ECOBD	0	1	1	A
C6EA98_ECOBD	0	1	1	A
C6EAA8_ECOBD	1	1	2	H
C6EA82_ECOBD	0	1	1	B
C6EA81_ECOBD	0	1	1	A
C6EA80_ECOBD	0	0	0	A
C6EA65_ECOBD	0	1	1	A
C6EA64_ECOBD	0	0	0	G
C6EA60_ECOBD	0	0	0	G
C6EA55_ECOBD	0	0	0	A
C6EA54_ECOBD	0	0	0	A
C6EA53_ECOBD	0	0	0	A
C6EA63_ECOBD	0	1	1	A
C6EA77_ECOBD	0	1	1	A
C6EA74_ECOBD	0	0	0	I
C6EA69_ECOBD	0	0	0	A
C6EA40_ECOBD	0	0	0	A
C6EA39_ECOBD	0	0	0	G
C6EA38_ECOBD	0	0	0	G
C6EA37_ECOBD	0	0	0	G
C6EA36_ECOBD	1	1	2	B
C6EA34_ECOBD	0	0	0	G
C6EA33_ECOBD	0	0	0	H
C6EA32_ECOBD	0	0	0	G
C6ELR5_ECOBD	0	0	0	A
C6ELR4_ECOBD	0	1	1	A
C6ELR3_ECOBD	0	0	0	B
C6ELR2_ECOBD	0	1	1	A
C6ELR1_ECOBD	0	0	0	A
C6ELR0_ECOBD	0	1	1	A
C6ELQ9_ECOBD	0	0	0	A
C6ELQ6_ECOBD	0	0	0	G
C6ELQ5_ECOBD	0	1	1	B
C6ELQ4_ECOBD	0	0	0	A
C6ELQ3_ECOBD	0	0	0	A
C6ELQ2_ECOBD	0	0	0	B
C6ELQ1_ECOBD	0	0	0	G
C6ELJ8_ECOBD	0	0	0	A
C6ELJ6_ECOBD	0	1	1	A
C6ELK0_ECOBD	0	1	1	A
C6ELM6_ECOBD	0	1	1	A
C6ELM2_ECOBD	0	0	0	G
C6ELL3_ECOBD	0	0	0	A
C6ELK9_ECOBD	1	1	2	I
C6ELK8_ECOBD	0	0	0	B
C6ELK7_ECOBD	0	0	0	B
C6ELH7_ECOBD	1	1	2	B
C6ELH4_ECOBD	0	0	0	A
C6EL32_ECOBD	1	1	2	I
C6ELH2_ECOBD	0	1	1	I
C6ELG5_ECOBD	0	1	1	A
C6EL43_ECOBD	0	1	1	A
C6EL42_ECOBD	0	1	1	B
C6EL08_ECOBD	0	0	0	A
C6EKZ3_ECOBD	0	1	1	A
C6EL18_ECOBD	0	0	0	A
C6EL03_ECOBD	0	0	0	A
C6EKY3_ECOBD	0	1	1	A
C6EKY6_ECOBD	1	1	2	B
C6EKZ8_ECOBD	0	0	0	A
C6EKZ6_ECOBD	0	0	0	B
C6EL16_ECOBD	0	0	0	B
C6EKY2_ECOBD	0	1	1	A
C6EKY1_ECOBD	0	0	0	A
C6EKX8_ECOBD	0	0	0	B
C6EL21_ECOBD	0	0	0	G
C6EL10_ECOBD	0	1	1	I
C6EL09_ECOBD	0	0	0	A
C6EKW9_ECOBD	0	1	1	F1
C6EKW6_ECOBD	0	0	0	I
C6EKX6_ECOBD	0	1	1	B
C6EKX4_ECOBD	0	1	1	F1
C6EKX3_ECOBD	0	1	1	B
C6EKX2_ECOBD	0	1	1	A
C6EKX1_ECOBD	1	1	2	A
C6EKW8_ECOBD	0	1	1	B
C6EKV3_ECOBD	0	0	0	B
C6EKT9_ECOBD	0	0	0	B
C6EKT8_ECOBD	0	0	0	A
C6EK97_ECOBD	0	0	0	A
C6EKC2_ECOBD	0	0	0	A
C6EKC4_ECOBD	0	1	1	B
C6EK95_ECOBD	0	0	0	A
C6EKC1_ECOBD	0	0	0	B
C6EK94_ECOBD	0	0	0	A
C6EK93_ECOBD	0	0	0	A
C6EK86_ECOBD	0	0	0	B
C6EKB0_ECOBD	0	0	0	A
C6EK56_ECOBD	0	1	1	A
C6EK62_ECOBD	0	1	1	A
C6EK64_ECOBD	0	0	0	A
C6EK50_ECOBD	0	1	1	A
C6EK49_ECOBD	0	0	0	A
C6EK48_ECOBD	0	0	0	A
C6EK47_ECOBD	0	0	0	A
C6EK36_ECOBD	0	1	1	A
C6EJN5_ECOBD	0	0	0	B
C6EJN4_ECOBD	0	0	0	B
C6EJN3_ECOBD	0	0	0	G
C6EJP9_ECOBD	0	0	0	A
C6EJP8_ECOBD	0	1	1	A
C6EJP1_ECOBD	0	0	0	A
C6EJQ3_ECOBD	0	0	0	H
C6EJQ2_ECOBD	0	0	0	I
C6EJP5_ECOBD	0	0	0	I
C6EJN1_ECOBD	0	0	0	A
C6EJK1_ECOBD	0	1	1	F1
C6EJL9_ECOBD	0	0	0	G
C6EJK2_ECOBD	0	1	1	B
C6EJJ5_ECOBD	0	1	1	G
C6EJM8_ECOBD	0	1	1	A
C6EJM7_ECOBD	0	0	0	A
C6EJM6_ECOBD	0	1	1	A
C6EJM5_ECOBD	0	1	1	A
C6EJM2_ECOBD	0	0	0	G
C6EJM1_ECOBD	0	1	1	G
C6EJM0_ECOBD	0	0	0	H
C6EJJ1_ECOBD	0	0	0	G
C6EJK3_ECOBD	0	0	0	B
C6EJ09_ECOBD	0	0	0	A
C6EJI8_ECOBD	1	1	2	I
C6EIY8_ECOBD	0	1	1	F1
C6EIY7_ECOBD	1	1	2	B
C6EJ02_ECOBD	0	1	1	A
C6EIZ6_ECOBD	0	1	1	B
C6EIZ5_ECOBD	0	0	0	B
C6EIZ4_ECOBD	0	0	0	B
C6EIZ3_ECOBD	0	1	1	F1
C6EIZ2_ECOBD	0	1	1	A
C6EIZ1_ECOBD	0	0	0	B
C6EIZ0_ECOBD	0	1	1	B
C6EIY9_ECOBD	0	1	1	B
C6EIY4_ECOBD	0	0	0	A
C6EIY2_ECOBD	0	1	1	A
C6EIY1_ECOBD	0	1	1	A
C6EIY6_ECOBD	0	1	1	B
C6EIX9_ECOBD	0	0	0	A
C6EIY0_ECOBD	0	0	0	G
C6EIX4_ECOBD	0	1	1	B
C6EIW7_ECOBD	0	1	1	B
C6EIW4_ECOBD	0	0	0	B
C6EIW3_ECOBD	0	1	1	G
C6EIW2_ECOBD	0	1	1	F1
C6EIW1_ECOBD	0	0	0	A
C6EIX8_ECOBD	0	1	1	A
C6EIQ5_ECOBD	0	0	0	B
C6EIA5_ECOBD	0	1	1	B
C6EIA7_ECOBD	0	1	1	B
C6EIU2_ECOBD	0	0	0	B
C6EIU0_ECOBD	0	0	0	G
C6EIT9_ECOBD	0	1	1	A
C6EIT8_ECOBD	0	0	0	B
C6EIT7_ECOBD	0	0	0	A
C6EIQ8_ECOBD	0	1	1	B
C6EIQ7_ECOBD	0	0	0	B
C6EIQ2_ECOBD	0	1	1	A
C6EIC3_ECOBD	0	0	0	B
C6EIB6_ECOBD	1	1	2	I
C6EIB5_ECOBD	1	1	2	A
C6EIB3_ECOBD	1	1	2	A
