Merge ID	TableS3_K12_ProteomeV13_BasicProteome_3900	Gevaert2002	Taoka2004	Arifuzzaman2006	Ji2006	Iwasaki2009	Masuda2009	Iwasaki2010	Thein2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_BasicProteome_3900 Duplicates	Gevaert2002 Duplicates	Taoka2004 Duplicates	Arifuzzaman2006 Duplicates	Ji2006 Duplicates	Iwasaki2009 Duplicates	Masuda2009 Duplicates	Iwasaki2010 Duplicates	Thein2010 Duplicates	OurStudy_Feb2011_Common Duplicates	Subcellular Location(this study)	Entry name (Uniprot)	
P0ACG1	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	STPA_ECOLI	
P0ACG8	1			1				1		1	4	1			1				1		1	A	HSLR_ECOLI	
P0ACL5	1			1			1	1		1	5	1			1			1	1		1	A	GLCC_ECOLI	
P0ACM9	1	1		1				1			4	1	1		1				1			A	YIHL_ECOLI	
P0ACN4	1		1	1			1	1		1	6	1		1	1			1	1		1	A	ALLR_ECOLI	
P0ACP1	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	A	FRUR_ECOLI	
P0ACP7	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	PURR_ECOLI	
P0ACQ0	1			1		1				1	4	1			1		1				1	A	RBSR_ECOLI	
P0ACR0	1		1								2	1		1								A	ALLS_ECOLI	
P0ACR7	1							1		1	3	1							1		1	A	YFER_ECOLI	
P0ACR9	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	MPRA_ECOLI	
P0ACS7	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	B	RPIR_ECOLI	
P0ACU0	1			1				1		1	4	1			1				1		1	B	YBIH_ECOLI	
P0ACU5	1		1							1	3	1		1							1	A	FABR_ECOLI	
P0ACU7	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	YJDC_ECOLI	
P0ACV4	1				1	1	1	1		1	6	1				1	1	1	1		1	B	YCIS_ECOLI	
P0ACV6	1			1				1			3	1			1				1			A	MPAA_ECOLI	
P0ACV8	1							1			2	1							1			A	YMJA_ECOLI	
P0ACW2	1										1	1										I	YDBJ_ECOLI	
P0ACW4	1			1				1			3	1			1				1			G	YDCA_ECOLI	
P0ACW6	1		1	1			1	1		1	6	1		1	1			1	1		1	A	YDCH_ECOLI	
P0ACX3	1							1		1	3	1							1		1	A	YDHR_ECOLI	
P0ACX5	1			1				1			3	1			1				1			A	YDHZ_ECOLI	
P0ACX9	1										1	1										A	YDIE_ECOLI	
P0ACY6	1										1	1										B	YEAL_ECOLI	
P0ACY9	1		1	1							3	1		1	1							A	YEBG_ECOLI	
P0ACZ2	1									1	2	1									1	A	ETP_ECOLI	
P0ACZ4	1	1		1			1	1		1	6	1	1		1			1	1		1	A	EVGA_ECOLI	
P0AD01	1							1			2	1							1			A	DCUR_ECOLI	
P0AD07	1		1	1				1			4	1		1	1				1			A	YECF_ECOLI	
P0AD10	1						1	1			3	1						1	1			A	YECJ_ECOLI	
P0AD21	1									1	2	1									1	A	YEJG_ECOLI	
P0AD24	1		1				1	1			4	1		1				1	1			A	YEJL_ECOLI	
P0AD33	1		1				1	1			4	1		1				1	1			A	YFCZ_ECOLI	
P0AD40	1							1			2	1							1			A	YPEB_ECOLI	
P0AD42	1				1	1	1	1		1	6	1				1	1	1	1		1	B	YFHB_ECOLI	
P0AD44	1				1	1	1	1		1	6	1				1	1	1	1		1	I	YFHG_ECOLI	
P0AD47	1					1					2	1					1					B	YPHA_ECOLI	
P0AD49	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	RAIA_ECOLI	
P0AD79	1										1	1										A	LPL_ECOLI	
P0AD89	1							1			2	1							1			A	LPTN_ECOLI	
P0ADA1	1							1		1	3	1							1		1	G	TESA_ECOLI	
P0ADA3	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	I	NLPD_ECOLI	
P0ADA7	1					1	1	1			4	1					1	1	1			I	OSMB_ECOLI	
P0ADB7	1					1	1	1	1	1	6	1					1	1	1	1	1	I	ECNB_ECOLI	
P0ADC1	1		1	1	1	1	1	1	1	1	9	1		1	2	1	1	1	1	1	1	I	LPTE_ECOLI	
P0ADC3	1			1	1	1	1	1	1	1	8	1			1	1	1	1	1	1	1	B	LOLC_ECOLI	
P0ADC8	1			1							2	1			1							A	YJIX_ECOLI	
P0ADD9	1										1	1										A	YJJY_ECOLI	
P0ADE2	1			1				1			3	1			1				1			A	YTFK_ECOLI	
P0ADG1	1										1	1										A	ILVM_ECOLI	
P0ADG4	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	A	SUHB_ECOLI	
P0ADG7	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	B	IMDH_ECOLI	
P0ADI9	1					1		1			3	1					1		1			B	YHHN_ECOLI	
P0ADJ3	1										1	1										A	YHJR_ECOLI	
P0ADJ5	1										1	1										B	YHJT_ECOLI	
P0ADJ8	1										1	1										B	YIAA_ECOLI	
P0ADK4	1										1	1										B	YIAW_ECOLI	
P0ADK6	1			1				1		1	4	1			1				1		1	A	YIBA_ECOLI	
P0ADK8	1	1	1	1			1	1		1	7	1	1	1	1			1	1		1	A	YIBL_ECOLI	
P0ADL6	1										1	1										B	YIDG_ECOLI	
P0ADM0	1										1	1										B	YIDH_ECOLI	
P0ADM6	1			1				1			3	1			1				1			I	YIDX_ECOLI	
P0ADN6	1					1	1	1		1	5	1					1	1	1		1	I	YIFL_ECOLI	
P0ADP5	1										1	1										B	YIGM_ECOLI	
P0ADQ2	1		1			1	1	1	1	1	7	1		1			1	1	1	1	1	B	YIID_ECOLI	
P0ADQ7	1		1	1	1	1	1	1		1	8	1		1	1	1	1	1	1		1	B	YGAM_ECOLI	
P0ADT8	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	B	YGIM_ECOLI	
P0ADU2	1	1	1	1			1	1		1	7	1	1	1	1			1	1		1	A	YGIN_ECOLI	
P0ADW3	1	1	1		1	1	1	1	1	1	9	1	1	1		1	1	1	1	1	1	B	YHCB_ECOLI	
P0ADW8	1							1			2	1							1			A	YHEV_ECOLI	
P0ADX5	1							1			2	1							1			A	YHFG_ECOLI	
P0ADX7	1	1		1			1	1		1	6	1	1		1			1	1		1	G	YHHA_ECOLI	
P0ADZ0	1		1	1		1	1	1	1	1	8	1		1	1		1	1	1	1	1	A	RL23_ECOLI	
P0AE06	1	1	1		1	1	1	1	1	1	9	1	1	1		1	1	1	1	1	1	E	ACRA_ECOLI	
P0AE16	1										1	1										B	AMPG_ECOLI	
P0AE22	1	1	1	1			1	1		1	7	1	1	2	1			1	1		1	G	APHA_ECOLI	
P0AE24	1							1			2	1							1			B	ARAE_ECOLI	
P0AE26	1					1		1		1	4	1					1		1		1	B	ARAH_ECOLI	
P0AE30	1			1		1	1			1	5	1			1		1	1			1	B	ARTM_ECOLI	
P0AE42	1										1	1										B	YQAE_ECOLI	
P0AE56	1			1							2	1			1							A	BFD_ECOLI	
P0AE63	1			1				1			3	1			1				1			A	CHAB_ECOLI	
P0AE67	1			1				1			3	1			1				1			A	CHEY_ECOLI	
P0AE70	1		1	1				1			4	1		1	1				1			A	CHPA_ECOLI	
P0AE72	1							1			2	1							1			A	CHPR_ECOLI	
P0AE85	1	1		1				1		1	5	1	1		1				1		1	F2	CPXP_ECOLI	
P0AE88	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	F1	CPXR_ECOLI	
P0AE98	1										1	1										G	CSGF_ECOLI	
P0AEB0	1										1	1										B	CYSW_ECOLI	
P0AEC5	1	1		1	1	1	1	1	1	1	9	1	1		1	1	1	1	1	1	1	B	BARA_ECOLI	
P0AED5	1		1	1			1	1			5	1		1	1			1	1			A	UVRY_ECOLI	
P0AED9	1		1	1				1			4	1		1	1				1			A	DCM_ECOLI	
P0AEE3	1					1	1	1		1	5	1					1	1	1		1	B	DEGS_ECOLI	
P0AEG1	1				1	1	1	1		1	6	1				1	1	1	1		1	B	DPPC_ECOLI	
P0AEG8	1										1	1										A	DSRB_ECOLI	
P0AEH3	1		1					1		1	4	1		1					1		1	A	ELAA_ECOLI	
P0AEH5	1		1		1	1	1	1		1	7	1		1		1	1	1	1		1	B	ELAB_ECOLI	
P0AEH8	1			1							2	1			1							B	YJIG_ECOLI	
P0AEJ6	1		1			1	1	1			5	1		1			1	1	1			A	EUTB_ECOLI	
P0AEK2	1	1			1	1	1	1	1	1	8	1	1			1	1	1	1	1	1	A	FABG_ECOLI	
P0AEL3	1			1							2	1			1							A	FEOA_ECOLI	
P0AEL8	1										1	1										A	FIMZ_ECOLI	
P0AEM4	1			1				1			3	1			1				1			A	FLGM_ECOLI	
P0AEM6	1			1							2	1			1							A	FLIA_ECOLI	
P0AEM9	1	1	1	1	1		1	1		1	8	1	1	1	1	1		1	1		1	G	FLIY_ECOLI	
P0AEN4	1			1	1	1	1	1		1	7	1			1	1	1	1	1		1	B	FTSL_ECOLI	
P0AEP1	1						1	1	1	1	5	1						1	1	1	1	B	GALP_ECOLI	
P0AEP7	1										1	1										A	GCL_ECOLI	
P0AEP9	1	1		1	1			1			5	1	1		1	1			1			A	GLCD_ECOLI	
P0AEQ1	1						1	1			3	1						1	1			A	GLCG_ECOLI	
P0AEQ6	1				1	1	1	1		1	6	1				1	1	1	1		1	B	GLNP_ECOLI	
P0AER8	1					1				1	3	1					1				1	B	GLTS_ECOLI	
P0AES6	1	1	1	1	1	1	1	1	1	1	10	1	1	2	1	1	1	1	1	1	1	A	GYRB_ECOLI	
P0AET5	1				1	1	1	1			5	1				1	1	1	1			B	HDED_ECOLI	
P0AEU3	1									1	2	1									1	B	HISM_ECOLI	
P0AEU7	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	G	SKP_ECOLI	
P0AEW1	1			1							2	1			1							B	HYFE_ECOLI	
P0AEW9	1		1			1	1	1		1	6	1		1			1	1	1		1	A	K1PF_ECOLI	
P0AEX7	1										1	1										B	LIVH_ECOLI	
P0AF16	1			1		1		1		1	5	1			1		1		1		1	B	MVIN_ECOLI	
P0AF32	1					1	1	1			4	1					1	1	1			B	NARV_ECOLI	
P0AF36	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	F1	ZAPB_ECOLI	
P0AF43	1	1			1	1	1	1		1	7	1	1			1	1	1	1		1	B	YJBB_ECOLI	
P0AF45	1										1	1										G	YJBE_ECOLI	
P0AF52	1				1	1	1	1		1	6	1				1	1	1	1		1	B	YJCD_ECOLI	
P0AF54	1					1	1	1		1	5	1					1	1	1		1	B	YJCH_ECOLI	
P0AF59	1							1			2	1							1			A	YJDI_ECOLI	
P0AF61	1	1						1			3	1	1						1			A	YJDK_ECOLI	
P0AF73	1			1						1	3	1			1						1	B	YJET_ECOLI	
P0AF86	1										1	1										G	YJFY_ECOLI	
P0AF90	1		1				1	1		1	5	1		1				1	1		1	A	YJGD_ECOLI	
P0AF96	1		1			1	1	1			5	1		1			1	1	1			A	YJGK_ECOLI	
P0AF98	1		1		1	1	1	1		1	7	1		1		1	1	1	1		1	B	LPTF_ECOLI	
P0AFA7	1		1		1	1	1	1		1	7	1		1		1	1	1	1		1	B	NHAB_ECOLI	
P0AFA9	1										1	1										B	NIKC_ECOLI	
P0AFE0	1					1	1	1		1	5	1					1	1	1		1	B	NUOJ_ECOLI	
P0AFE4	1			1		1	1	1		1	6	1			1		1	1	1		1	B	NUOK_ECOLI	
P0AFH0	1		1	1				1		1	5	1		1	1				1		1	A	OGT_ECOLI	
P0AFH2	1	1			1	1	1	1		1	7	1	1			1	1	1	1		1	B	OPPB_ECOLI	
P0AFH6	1					1	1	1		1	5	1					1	1	1		1	B	OPPC_ECOLI	
P0AFI9	1	1		1	1	1		1		1	7	1	1		1	1	1		1		1	B	PERM_ECOLI	
P0AFJ1	1		1	1		1	1	1			6	1		1	1		1	1	1			A	PHNA_ECOLI	
P0AFL1	1										1	1										B	POTI_ECOLI	
P0AFL3	1		1					1		1	4	1		1					1		1	G	PPIA_ECOLI	
P0AFM4	1			1				1			3	1			1				1			G	PSIF_ECOLI	
P0AFN6	1									1	2	1									1	B	YADH_ECOLI	
P0AFP0	1										1	1										B	YADS_ECOLI	
P0AFP4	1			1		1	1	1	1	1	7	1			1		1	1	1	1	1	A	YBBO_ECOLI	
P0AFR2	1					1	1	1		1	5	1					1	1	1		1	B	YCHM_ECOLI	
P0AFR7	1										1	1										B	YCJO_ECOLI	
P0AFR9	1										1	1										B	YDCV_ECOLI	
P0AFS5	1									1	2	1									1	B	TQSA_ECOLI	
P0AFS7	1		1		1	1		1		1	6	1		1		1	1		1		1	B	YDIK_ECOLI	
P0AFT2	1			1		1	1	1			5	1			1		1	1	1			B	YECS_ECOLI	
P0AFT8	1										1	1										A	YEIW_ECOLI	
P0AFU2	1			1		1	1	1			5	1			1		1	1	1			B	YFBS_ECOLI	
P0AFU6	1			1							2	1			1							A	YIIF_ECOLI	
P0AFW2	1			1				1			3	1			1				1			A	RMF_ECOLI	
P0AFX7	1	1	1	1	1	1	1	1		1	9	1	1	1	1	1	1	1	1		1	B	RSEA_ECOLI	
P0AFZ5	1										1	1										A	SULA_ECOLI	
P0AG11	1										1	1										A	UMUD_ECOLI	
P0AG14	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	B	SOHB_ECOLI	
P0AG18	1			1			1	1		1	5	1			1			1	1		1	A	PUR6_ECOLI	
P0AG20	1		1	1		1	1	1	1	1	8	1		1	1		1	1	1	1	1	A	RELA_ECOLI	
P0AG34	1		1	1						1	4	1		1	1						1	B	RHTB_ECOLI	
P0AG38	1									1	2	1									1	B	RHTC_ECOLI	
P0AG48	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	A	RL21_ECOLI	
P0AG51	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	A	RL30_ECOLI	
P0AG67	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	A	RS1_ECOLI	
P0AG96	1					1	1	1		1	5	1					1	1	1		1	B	SECE_ECOLI	
P0AGC5	1						1				2	1						1				F3	MLTF_ECOLI	
P0AGE4	1									1	2	1									1	B	SSTT_ECOLI	
P0AGE9	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	SUCD_ECOLI	
P0AGF4	1										1	1										B	XYLE_ECOLI	
P0AGH1	1					1	1			1	4	1					1	1			1	B	YHHJ_ECOLI	
P0AGH8	1									1	2	1									1	B	PSTC_ECOLI	
P0AGI1	1					1	1	1		1	5	1					1	1	1		1	B	RBSC_ECOLI	
P0AGI4	1										1	1										B	XYLH_ECOLI	
P0AGI8	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	F1	TRKA_ECOLI	
P0AGJ9	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	A	SYY_ECOLI	
P0AGK1	1					1	1	1		1	5	1					1	1	1		1	B	UBIA_ECOLI	
P0AGK4	1		1	1			1	1		1	6	1		1	1			1	1		1	A	YHBY_ECOLI	
P0AGM2	1			1							2	1			1							B	YICG_ECOLI	
P0C018	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	A	RL18_ECOLI	
P0C0L9	1		1				1	1		1	5	1		1				1	1		1	A	ISCX_ECOLI	
P0C0S1	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	B	MSCS_ECOLI	
P0C0T5	1			1		1				1	4	1			1		1				1	G	MEPA_ECOLI	
P0C0V0	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	G	DEGP_ECOLI	
P0C8J6	1		1		1	1	1	1		1	7	1		1		1	1	1	1		1	A	GATY_ECOLI	
P0C8J8	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	A	GATZ_ECOLI	
P0CB62	1										1	1										A	YMIA_ECOLI	
P0CE44	1										1	1										B	UIDB_ECOLI	
P0CE47	1	1	1		1	1	1	1	1	1	9	1	2	1		1	1	1	1	1	1	F1	EFTU1_ECOLI	
P0CE48	1	1	1		1				1	1	6	1	1	1		1				1	1	F1	EFTU2_ECOLI	
P10100	1		1			1	1	1	1	1	7	1		1			1	1	1	1	1	I	RLPA_ECOLI	
P10151	1										1	1										A	LEUO_ECOLI	
P10371	1		1	1			1	1		1	6	1		1	1			1	1		1	A	HIS4_ECOLI	
P10384	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	H	FADL_ECOLI	
P10902	1			1	1					1	4	1			1	1					1	A	NADB_ECOLI	
P10903	1		1			1	1	1			5	1		1			1	1	1			B	NARK_ECOLI	
P10908	1		1	1				1			4	1		1	1				1			A	UGPQ_ECOLI	
P11286	1										1	1										B	YIAB_ECOLI	
P11553	1										1	1										A	FUCK_ECOLI	
P11557	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	B	DAMX_ECOLI	
P11664	1									1	2	1									1	A	YGGC_ECOLI	
P11667	1										1	1										B	ARGO_ECOLI	
P11864	1					1					2	1					1					A	YHAC_ECOLI	
P11865	1										1	1										A	YHAB_ECOLI	
P11866	1										1	1										A	TDCR_ECOLI	
P11868	1			1							2	1			1							A	TDCD_ECOLI	
P11988	1							1			2	1							1			A	BGLB_ECOLI	
P11989	1							1			2	1							1			A	BGLG_ECOLI	
P12998	1										1	1										A	BIOF_ECOLI	
P13035	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	F1	GLPD_ECOLI	
P13036	1		1	1	1	1	1		1	1	8	1		1	1	1	1	1		1	1	H	FECA_ECOLI	
P13445	1		1			1	1	1		1	6	1		1			1	1	1		1	A	RPOS_ECOLI	
P13458	1		1	1		1		1		1	6	1		1	1		1		1		1	B	SBCC_ECOLI	
P13482	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	G	TREA_ECOLI	
P13656	1			1							2	1			1							G	CHIA_ECOLI	
P13669	1	1					1			1	4	1	1					1			1	A	MNGR_ECOLI	
P13738	1	1						1		1	4	1	1						1		1	B	NHAA_ECOLI	
P13857	1		1					1			3	1		1					1			A	RIML_ECOLI	
P14175	1		1	1						1	4	1		1	1						1	F1	PROV_ECOLI	
P14176	1				1					1	3	1				1					1	B	PROW_ECOLI	
P14375	1						1			1	3	1						1			1	A	ZRAR_ECOLI	
P14377	1	1			1	1	1	1		1	7	1	1			1	1	1	1		1	B	ZRAS_ECOLI	
P14900	1		1				1	1	1	1	6	1		1				1	1	1	1	A	MURD_ECOLI	
P15005	1			1			1	1		1	5	1			1			1	1		1	A	MCRB_ECOLI	
P15006	1										1	1										A	MCRC_ECOLI	
P15028	1		1			1	1	1		1	6	1		1			1	1	1		1	G	FECB_ECOLI	
P15029	1									1	2	1									1	B	FECD_ECOLI	
P15030	1										1	1										B	FECC_ECOLI	
P15031	1			1			1	1		1	5	1			1			1	1		1	F1	FECE_ECOLI	
P15043	1			1				1			3	1			1				1			A	RECQ_ECOLI	
P15047	1							1			2	1							1			A	ENTA_ECOLI	
P15070	1										1	1										F1	FLIN_ECOLI	
P15081	1					1					2	1					1					A	GUTM_ECOLI	
P15082	1	1		1				1		1	5	1	1		1				1		1	A	SRLR_ECOLI	
P15286	1					1	1	1		1	5	1					1	1	1		1	B	FLK_ECOLI	
P15373	1		1	1				1			4	1		1	1				1			A	SOHA_ECOLI	
P16256	1					1					2	1					1					B	PANF_ECOLI	
P16429	1										1	1										B	HYCC_ECOLI	
P16681	1							1			2	1							1			A	PHNB_ECOLI	
P16683	1							1			2	1							1			B	PHNE_ECOLI	
P16688	1			1				1			3	1			1				1			A	PHNJ_ECOLI	
P16690	1			1		1				1	4	1			1		1				1	A	PHNN_ECOLI	
P16692	1							1			2	1							1			G	PHNP_ECOLI	
P16694	1			1	1			1			4	1			1	1			1			A	YJDA_ECOLI	
P16701	1										1	1										B	CYST_ECOLI	
P16869	1	1			1	1	1			1	6	1	1			1	1	1			1	H	FHUE_ECOLI	
P16926	1		1	1		1	1	1	1	1	8	1		1	1		1	1	1	1	1	B	MREC_ECOLI	
P17117	1		1				1	1		1	5	1		1				1	1		1	A	NFSA_ECOLI	
P17169	1	1	1		1	1	1	1	1	1	9	1	1	1		1	1	1	1	1	1	A	GLMS_ECOLI	
P17315	1			1	1	1	1	1	1	1	8	1			1	1	1	1	1	1	1	H	CIRA_ECOLI	
P17444	1		1	1				1		1	5	1		1	1				1		1	F1	BETA_ECOLI	
P17445	1	1	1	1			1	1		1	7	1	1	1	1			1	1		1	A	BETB_ECOLI	
P17446	1			1	1					1	4	1			1	1					1	A	BETI_ECOLI	
P17583	1			1				1			3	1			1				1			B	CYNX_ECOLI	
P17846	1		1	1	1	1	1	1		1	8	1		1	1	1	1	1	1		1	A	CYSI_ECOLI	
P17994	1		1	1							3	1		1	1							G	YFAA_ECOLI	
P18133	1		1	1			1	1			5	1		1	1			1	1			A	PNCB_ECOLI	
P18393	1										1	1										A	YBDZ_ECOLI	
P18775	1	1	1	1	1	1	1	1		1	9	1	1	1	1	1	1	1	1		1	F2	DMSA_ECOLI	
P18777	1							1		1	3	1							1		1	B	DMSC_ECOLI	
P18811	1			1		1				1	4	1			1		1				1	A	MALI_ECOLI	
P19317	1									1	2	1									1	A	NARW_ECOLI	
P19636	1							1		1	3	1							1		1	A	EUTC_ECOLI	
P19642	1					1	1	1			4	1					1	1	1			B	PTOCB_ECOLI	
P19925	1										1	1										A	ENTD_ECOLI	
P19926	1	1	1			1	1	1		1	7	1	1	1			1	1	1		1	G	AGP_ECOLI	
P19930	1							1			2	1							1			A	HYAD_ECOLI	
P19934	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	B	TOLA_ECOLI	
P20099	1			1		1		1			4	1			1		1		1			A	BISC_ECOLI	
P20605	1	1						1		1	4	1	1						1		1	A	FIC_ECOLI	
P20966	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	B	PTFBC_ECOLI	
P21189	1			1		1	1	1			5	1			1		1	1	1			A	DPO2_ECOLI	
P21361	1			1		1		1			4	1			1		1		1			A	YCIG_ECOLI	
P21362	1		1	1		1		1			5	1		1	1		1		1			A	YCIF_ECOLI	
P21363	1	1		1		1		1			5	1	1		1		1		1			A	YCIE_ECOLI	
P21365	1				1	1	1	1		1	6	1				1	1	1	1		1	B	YCIC_ECOLI	
P21367	1		1		1	1	1	1		1	7	1		1		1	1	1	1		1	B	YCAC_ECOLI	
P21437	1		1	1				1			4	1		1	1				1			A	YGGF_ECOLI	
P21507	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	A	SRMB_ECOLI	
P21513	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	F1	RNE_ECOLI	
P21514	1	1						1			3	1	1						1			A	YAHA_ECOLI	
P21515	1				1	1				1	4	1				1	1				1	A	ACPH_ECOLI	
P21865	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	B	KDPD_ECOLI	
P22186	1							1		1	3	1							1		1	A	MRAZ_ECOLI	
P22188	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	MURE_ECOLI	
P22255	1	1	1	1				1		1	6	1	1	1	1				1		1	F1	CYSQ_ECOLI	
P22564	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	RIHC_ECOLI	
P22586	1			1			1	1			4	1			1			1	1			B	FLIO_ECOLI	
P22729	1										1	1										B	LIVM_ECOLI	
P23173	1					1		1	1		4	1					1		1	1		B	TNAB_ECOLI	
P23200	1				1			1		1	4	1				1			1		1	B	MGLC_ECOLI	
P23305	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	A	YIGA_ECOLI	
P23481	1										1	1										A	HYFA_ECOLI	
P23482	1					1		1			3	1					1		1			B	HYFB_ECOLI	
P23484	1			1							2	1			1							A	FECI_ECOLI	
P23485	1			1		1					3	1			1		1					B	FECR_ECOLI	
P23827	1			1			1	1		1	5	1			1			1	1		1	G	ECOT_ECOLI	
P23840	1		1								2	1		1								A	DIND_ECOLI	
P23842	1			1		1	1	1	1	1	7	1			1		1	1	1	1	1	B	YFEA_ECOLI	
P23869	1	1	1	1			1	1	1	1	8	1	1	1	2			1	1	1	1	A	PPIB_ECOLI	
P23873	1	1		1							3	1	1		1							A	HIPB_ECOLI	
P23874	1			1				1		1	4	1			1				1		1	A	HIPA_ECOLI	
P23876	1									1	2	1									1	B	FEPD_ECOLI	
P23877	1										1	1										B	FEPG_ECOLI	
P23883	1							1		1	3	1							1		1	A	PUUC_ECOLI	
P23890	1					1				1	3	1					1				1	B	CADC_ECOLI	
P23910	1										1	1										B	ARAJ_ECOLI	
P24077	1										1	1										B	ENTS_ECOLI	
P24169	1	1		1				1			4	1	1		1				1			A	DCOS_ECOLI	
P24180	1			1							2	1			1							E	ACRE_ECOLI	
P24181	1							1			2	1							1			B	ACRF_ECOLI	
P24183	1		1	1		1	1	1			6	1		1	1		1	1	1			F2	FDNG_ECOLI	
P24202	1		1	1	1	1	1	1		1	8	1		1	1	1	1	1	1		1	A	MRR_ECOLI	
P24203	1	1	1		1	1	1	1		1	8	1	1	1		1	1	1	1		1	A	YJIA_ECOLI	
P24207	1		1	1		1				1	5	1		1	1		1				1	B	PHEP_ECOLI	
P24215	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	UXUA_ECOLI	
P24216	1						1				2	1						1				F4	FLID_ECOLI	
P24224	1			1			1	1			4	1			1			1	1			A	ACPS_ECOLI	
P24240	1			1				1			3	1			1				1			A	ASCB_ECOLI	
P24241	1			1							2	1			1							B	PTIBC_ECOLI	
P24242	1			1		1		1		1	5	1			1		1		1		1	A	ASCG_ECOLI	
P24244	1										1	1										B	YCCB_ECOLI	
P24251	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	CRL_ECOLI	
P24255	1		1					1		1	4	1		1					1		1	A	RP54_ECOLI	
P25396	1	1								1	3	1	1								1	B	TEHA_ECOLI	
P25397	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	TEHB_ECOLI	
P25516	1	1	1	1	1	1	1	1		1	9	1	1	1	1	1	1	1	1		1	A	ACON1_ECOLI	
P25524	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	CODA_ECOLI	
P25526	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	GABD_ECOLI	
P25549	1			1							2	1			1							G	ASLA_ECOLI	
P25552	1		1					1		1	4	1		1					1		1	B	GPPA_ECOLI	
P25553	1	1	1			1	1	1		1	7	1	1	1			1	1	1		1	A	ALDA_ECOLI	
P25736	1							1			2	1							1			G	END1_ECOLI	
P25740	1			1			1	1		1	5	1			1			1	1		1	A	RFAG_ECOLI	
P25741	1			1	1	1	1	1		1	7	1			1	1	1	1	1		1	A	RFAP_ECOLI	
P25742	1					1	1			1	4	1					1	1			1	A	RFAQ_ECOLI	
P25744	1					1				1	3	1					1				1	B	MDTG_ECOLI	
P25747	1										1	1										B	YEIB_ECOLI	
P25798	1			1		1	1	1			5	1			1		1	1	1			B	FLIF_ECOLI	
P25894	1		1	1		1	1	1	1	1	8	1		1	1		1	1	1	1	1	I	YGGG_ECOLI	
P25907	1										1	1										G	YDBD_ECOLI	
P25960	1										1	1										B	LEP4_ECOLI	
P26218	1							1			2	1							1			H	BGLH_ECOLI	
P26266	1			1				1			3	1			1				1			B	FEPE_ECOLI	
P26281	1							1		1	3	1							1		1	A	HPPK_ECOLI	
P26602	1		1	1			1	1		1	6	1		1	1			1	1		1	A	UBIC_ECOLI	
P26608	1										1	1										A	FLIS_ECOLI	
