Merge ID	Gevaert2002	Corbin2003	Taoka2004	Butland2005	Lopez2005	Arifuzzaman2006	Ji2006	Zhang2007	Ishihama2008_fin	Iwasaki2009	Masuda2009_fin2	Iwasaki2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_conBL21 Duplicates	Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	P76316	Q9S4X5	P00350	P31119	P60560	P17583	P0A6H8	P45763	emPAI	emPAI-derived copy no/cell (see Figure 2)	C1P619	emPAI Value	Copy number per cell	P00350	Accession
P33915	0	0	0	1	0	0	0	0	0	1	0	1	1	4	B	YEJE_ECOLI	C6EA18_ECOBD				P33915							P33915			P33915	P33915
P33916	0	0	0	1	0	0	1	1	1	1	0	1	1	7	F1	YEJF_ECOLI	C6EA17_ECOBD				P33916			P33916	P33916	1.79E-01	1.06E+02	P33916			P33916	P33916
P33927	0	0	0	0	0	0	0	0	0	1	0	1	1	3	B	CCMF_ECOLI	C6EA04_ECOBD											P33927			P33927	P33927
P33934	0	0	0	1	0	0	0	0	0	1	0	1	0	3	B	NAPH_ECOLI	C6E9Z6_ECOBD				P33934							P33934			P33934	
P33937	1	0	0	1	0	1	0	0	0	1	0	1	1	6	G	NAPA_ECOLI	C6E9Z4_ECOBD	P33937			P33937		P33937					P33937			P33937	P33937
P33940	1	0	0	0	0	1	0	0	1	0	1	0	1	5	B	MQO_ECOLI	C6E9Y9_ECOBD	P33940					P33940			2.02E-01	1.14E+02		0.64	30.64		P33940
P34749	0	0	0	0	0	0	0	0	0	0	0	1	0	1	H	HOFQ_ECOLI	C6EFI5_ECOBD														P34749	
P36548	0	0	0	0	0	1	0	0	0	0	0	1	1	3	G	AMIA_ECOLI	C6EKR9_ECOBD						P36548								P36548	P36548
P36647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	PPDD_ECOLI	C6EAU9_ECOBD															
P36672	0	1	1	0	0	0	0	0	1	1	1	1	1	7	B	PTTBC_ECOLI	C6ECA8_ECOBD		P36672	P36672						7.78E-01	2.50E+02	P36672	236.14	9440.35	P36672	P36672
P36837	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	DTPB_ECOLI	C6EEI9_ECOBD				P36837											
P36879	0	0	1	1	1	1	1	0	1	1	0	1	1	9	F1	YADG_ECOLI	C6EAT0_ECOBD			P36879	P36879	P36879	P36879	P36879		3.34E-01	1.53E+02	P36879			P36879	P36879
P36881	0	0	0	0	0	1	0	0	0	0	0	0	0	1	F1	YADI_ECOLI	C6EAS8_ECOBD						P36881									
P36929	0	0	1	1	0	1	0	0	1	1	1	1	1	8	B	RSMB_ECOLI	C6EGH8_ECOBD			P36929	P36929		P36929			2.92E-01	1.41E+02	P36929	0.82	38.96	P36929	P36929
P37028	0	0	0	0	0	1	0	0	0	0	0	1	1	3	G	BTUF_ECOLI	C6EAC6_ECOBD						P37028								P37028	P37028
P37146	0	1	1	0	0	1	0	0	0	0	0	1	0	4	B	RIR4_ECOLI	C6EJU9_ECOBD		P37146	P37146			P37146								P37146	
P37177	0	0	0	0	0	1	1	0	0	1	0	1	1	5	F1	PT1P_ECOLI	C6EJ40_ECOBD						P37177	P37177				P37177			P37177	P37177
P37180	0	0	0	0	0	1	0	0	0	0	0	0	0	1	B	HYBB_ECOLI	C6EHZ7_ECOBD						P37180									
P37194	0	1	1	0	1	0	1	1	1	1	1	1	1	10	I	SLP_ECOLI	C6EEH9_ECOBD		P37194	P37194		P37194		P37194	P37194	9.31E-01	2.78E+02	P37194	2.59	118.82	P37194	P37194
P37313	1	1	0	0	0	0	1	1	0	1	0	1	1	7	F1	DPPF_ECOLI	C6EEE0_ECOBD	P37313	P37313					P37313	P37313			P37313			P37313	P37313
P37339	0	0	0	1	0	1	0	1	0	1	0	1	1	6	B	YGAF_ECOLI	C6EJW5_ECOBD				P37339		P37339		P37339			P37339			P37339	P37339
P37340	0	1	0	0	0	0	0	0	0	1	0	1	1	4	B	MDTK_ECOLI	C6ECU0_ECOBD		P37340									P37340			P37340	P37340
P37387	0	1	0	0	0	1	0	0	0	1	0	1	0	4	G	XYLF_ECOLI	C6EEB2_ECOBD		P37387				P37387					P37387			P37387	
P37619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YHHQ_ECOLI	C6EFA3_ECOBD															
P37624	0	1	0	1	0	0	1	0	0	1	0	1	1	6	B	YHIH_ECOLI	C6EEJ8_ECOBD		P37624		P37624			P37624				P37624			P37624	P37624
P37631	0	0	1	1	0	0	0	0	1	0	0	1	0	4	B	YHIN_ECOLI	C6EEJ3_ECOBD			P37631	P37631					3.11E-01	1.47E+02				P37631	
P37636	0	0	1	0	1	1	0	1	0	1	0	1	1	7	E	MDTE_ECOLI	C6EEH1_ECOBD			P37636		P37636	P37636		P37636			P37636			P37636	P37636
P37637	1	0	1	0	0	0	1	1	0	1	0	1	1	7	B	MDTF_ECOLI	C6EEH0_ECOBD	P37637		P37637				P37637	P37637			P37637			P37637	P37637
P37641	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	YHJC_ECOLI	C6EEG2_ECOBD															P37641
P37642	0	1	0	1	0	0	0	1	0	1	0	1	1	6	B	YHJD_ECOLI	C6EEG1_ECOBD		P37642		P37642				P37642			P37642			P37642	P37642
P37648	1	1	1	0	0	1	0	0	1	1	0	1	1	8	G	YHJJ_ECOLI	C6EEF6_ECOBD	P37648	P37648	P37648			P37648			1.99E+00	4.32E+02	P37648			P37648	P37648
P37649	0	0	0	1	0	1	1	0	0	1	0	1	1	6	B	YHJK_ECOLI	C6EEF4_ECOBD				P37649		P37649	P37649				P37649			P37649	P37649
P37651	0	0	0	0	0	1	0	0	0	0	0	0	1	2	G	GUN_ECOLI	C6EEF2_ECOBD						P37651									P37651
P37652	1	0	0	1	0	1	1	0	0	1	0	1	1	7	B	BCSB_ECOLI	C6EEF1_ECOBD	P37652			P37652		P37652	P37652				P37652			P37652	P37652
P37660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YHJV_ECOLI	C6EEE1_ECOBD															
P37661	0	0	1	0	0	1	1	0	0	0	0	1	0	4	B	EPTB_ECOLI	C6EED5_ECOBD			P37661			P37661	P37661							P37661	
P37690	1	1	0	0	0	0	0	1	0	0	0	1	1	5	G	YIBP_ECOLI	C6EDH6_ECOBD	P37690	P37690						P37690						P37690	P37690
P37691	0	0	0	0	0	0	0	0	0	0	0	1	1	2	G	YIBQ_ECOLI	C6EDH5_ECOBD														P37691	P37691
P37758	0	0	0	0	0	0	0	0	0	1	0	1	0	2	B	NARU_ECOLI	C6EEP6_ECOBD											P37758			P37758	
P37767	1	0	0	0	0	0	0	0	0	0	0	1	1	3	B	YFHH_ECOLI	C6EK27_ECOBD	P37767													P37767	P37767
P37908	0	0	0	1	0	1	1	0	0	1	0	1	1	6	B	YFJD_ECOLI	C6EJY0_ECOBD				P37908		P37908	P37908				P37908			P37908	P37908
P38054	0	1	1	0	0	1	1	0	0	0	0	1	0	5	B	CUSA_ECOLI	C6EKC6_ECOBD		P38054	P38054			P38054	P38054							P38054	
P38055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YDJE_ECOLI	C6ECI8_ECOBD															
P38135	0	0	1	0	0	1	0	0	0	1	0	1	1	5	F1	FADK_ECOLI	C6ECQ6_ECOBD			P38135			P38135					P38135			P38135	P38135
P38506	0	0	0	1	0	0	0	0	0	0	0	1	1	3	B	XNI_ECOLI	C6EJ73_ECOBD				P38506										P38506	P38506
P38683	1	0	0	0	0	0	0	0	0	0	0	0	0	1	G	TORT_ECOLI	C6EHL3_ECOBD	P38683														
P39165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YCHO_ECOLI	C6EGP4_ECOBD															
P39176	1	0	1	1	0	0	0	0	0	1	0	1	1	6	G	ERFK_ECOLI	C6EB82_ECOBD	P39176		P39176	P39176							P39176			P39176	P39176
P39187	0	0	0	0	1	0	0	0	0	0	0	1	1	3	G	YTFJ_ECOLI	C6ECC9_ECOBD					P39187									P39187	P39187
P39276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJDL_ECOLI	C6ECZ4_ECOBD															
P39285	0	1	1	0	0	0	1	1	0	1	0	1	1	7	B	YJEP_ECOLI	C6ECW6_ECOBD		P39285	P39285				P39285	P39285			P39285			P39285	P39285
P39301	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	ULAA_ECOLI	C6ECF6_ECOBD				P39301											
P39314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YTFF_ECOLI	C6ECD4_ECOBD															
P39321	1	0	1	0	0	1	0	0	1	1	0	1	1	7	B	YTFN_ECOLI	C6ECC4_ECOBD	P39321		P39321			P39321			1.72E-01	1.04E+02	P39321			P39321	P39321
P39325	1	1	1	0	1	1	0	0	0	1	0	1	1	8	G	YTFQ_ECOLI	C6ECC1_ECOBD	P39325	P39325	P39325		P39325	P39325					P39325			P39325	P39325
P39342	1	1	1	0	0	1	0	0	0	1	1	1	1	8	B	YJGR_ECOLI	C6EC88_ECOBD	P39342	P39342	P39342			P39342					P39342	0	15	P39342	P39342
P39405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F1	FHUF_ECOLI	C6EBK3_ECOBD															
P39453	0	0	0	0	0	0	0	0	0	1	0	1	0	2	B	TORS_ECOLI	C6EHL4_ECOBD											P39453			P39453	
P39836	0	0	0	0	0	0	0	0	0	1	0	1	1	3	B	YFEH_ECOLI	C6EL69_ECOBD											P39836			P39836	P39836
P40710	0	0	0	0	0	1	1	0	0	1	0	1	1	5	I	NLPE_ECOLI	C6EA92_ECOBD						P40710	P40710				P40710			P40710	P40710
P40719	0	0	0	0	0	1	0	0	0	1	0	0	1	3	B	QSEC_ECOLI	C6EHW7_ECOBD						P40719					P40719				P40719
P40874	0	1	1	0	0	1	1	0	1	0	1	1	0	7	B	MTOX_ECOLI	C6EHF4_ECOBD		P40874	P40874			P40874	P40874		1.07E+00	3.01E+02		0.52	25.05	P40874	
P41052	0	0	0	1	0	0	0	1	0	1	1	1	1	6	I	MLTB_ECOLI	C6EJT0_ECOBD				P41052				P41052			P41052	0.54	25.99	P41052	P41052
P42588	0	1	0	0	0	0	0	0	0	1	0	1	0	3	G	PAT_ECOLI	C6EHS3_ECOBD		P42588									P42588			P42588	
P42590	0	0	0	1	0	0	0	0	0	0	0	1	0	2	B	YGJI_ECOLI	C6EHR8_ECOBD				P42590										P42590	
P42591	0	0	0	0	0	0	0	0	0	0	0	1	1	2	G	YGJJ_ECOLI	C6EHR7_ECOBD														P42591	P42591
P42592	0	0	0	0	0	1	0	0	0	0	0	0	0	1	G	YGJK_ECOLI	C6EHR6_ECOBD						P42592									
P42598	0	0	0	0	0	1	0	0	0	0	0	0	0	1	B	YGJQ_ECOLI	C6EHR0_ECOBD						P42598									
P42601	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	ALX_ECOLI	C6EHQ7_ECOBD															P42601
P42603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YGJV_ECOLI	C6EHQ4_ECOBD															
P42604	0	0	0	0	0	1	0	0	0	0	0	1	0	2	B	UXAA_ECOLI	C6EHQ3_ECOBD						P42604								P42604	
P42616	0	0	1	0	0	1	0	0	0	0	0	1	0	3	G	YQJC_ECOLI	C6EHP6_ECOBD			P42616			P42616								P42616	
P42640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YHBX_ECOLI	C6EH53_ECOBD															
P42911	0	0	0	0	0	1	0	0	0	0	0	1	0	2	B	PTPD_ECOLI	C6EH85_ECOBD						P42911								P42911	
P43337	0	0	0	1	0	0	0	0	0	1	0	1	1	4	B	NUDL_ECOLI	C6EC18_ECOBD				P43337							P43337			P43337	P43337
P43341	0	0	0	0	0	1	0	0	0	1	0	0	1	3	F1	LPXH_ECOLI	C6EKU2_ECOBD						P43341					P43341				P43341
P43531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YNFM_ECOLI	C6EDQ2_ECOBD															
P43667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YGAH_ECOLI	C6EJU3_ECOBD															
P43671	1	0	0	1	0	0	1	1	1	1	1	1	1	9	B	PQIB_ECOLI	C6EI31_ECOBD	P43671			P43671			P43671	P43671	4.45E-01	1.81E+02	P43671	0.23	11.36	P43671	P43671
P43674	0	0	0	0	0	0	0	0	0	0	0	0	1	1	I	YCAL_ECOLI	C6EI73_ECOBD															P43674
P45395	1	0	1	0	0	1	0	0	0	1	1	1	1	7	B	KDSD_ECOLI	C6EH30_ECOBD	P45395		P45395			P45395					P45395	1.25	58.63	P45395	P45395
P45463	0	0	0	1	0	1	0	0	0	0	0	0	0	2	B	TTDR_ECOLI	C6EHT5_ECOBD				P45463		P45463									
P45468	0	0	0	1	0	0	0	1	0	1	0	1	0	4	B	YRAQ_ECOLI	C6EH74_ECOBD				P45468				P45468			P45468			P45468	
P45537	0	0	0	0	0	1	1	0	0	1	0	1	1	5	B	YHFK_ECOLI	C6EGA5_ECOBD						P45537	P45537				P45537			P45537	P45537
P45565	0	0	0	0	0	1	0	0	0	0	0	0	1	2	G	AIS_ECOLI	C6E9U8_ECOBD						P45565									P45565
P45751	0	0	0	1	0	1	0	0	0	0	0	0	0	2	B	YRFB_ECOLI	C6EFI3_ECOBD				P45751		P45751									
P45753	0	0	0	1	0	0	0	0	0	1	0	0	0	2	G	YRFD_ECOLI	C6EFI1_ECOBD				P45753							P45753				
P45767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YHDX_ECOLI	C6EGJ0_ECOBD															
P45768	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	YHDY_ECOLI	C6EGI9_ECOBD				P45768											
P45769	0	0	0	0	0	1	0	0	0	0	0	0	1	2	F1	YHDZ_ECOLI	C6EGI8_ECOBD						P45769									P45769
P45800	0	1	1	0	0	0	1	1	0	1	0	1	1	7	B	IGAA_ECOLI	C6EFH7_ECOBD		P45800	P45800				P45800	P45800			P45800			P45800	P45800
P46022	0	0	0	1	0	1	0	0	0	0	0	0	1	3	B	MTGA_ECOLI	C6EH19_ECOBD				P46022		P46022									P46022
P46118	0	0	1	1	0	0	0	0	0	1	1	1	1	6	B	HEXR_ECOLI	C6EBX4_ECOBD			P46118	P46118							P46118	0.72	34.35	P46118	P46118
P46126	0	0	0	0	0	1	0	0	0	0	0	0	0	1	E	YFIM_ECOLI	C6EK00_ECOBD						P46126									
P46130	0	1	1	1	1	0	1	1	1	1	1	1	1	11	I	YBHC_ECOLI	C6EJI8_ECOBD		P46130	P46130	P46130	P46130		P46130	P46130	1.31E+00	3.39E+02	P46130	1.51	70.42	P46130	P46130
P46136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YDDG_ECOLI	C6EEP4_ECOBD															
P46139	0	0	0	0	0	1	0	0	0	0	0	0	0	1	B	YFIN_ECOLI	C6EJY8_ECOBD						P46139									
P46141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YGBE_ECOLI	C6EJB8_ECOBD															
P46142	0	0	0	0	0	1	0	0	0	0	0	1	0	2	G	YGGM_ECOLI	C6EIF5_ECOBD						P46142								P46142	
P46478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	AAEX_ECOLI	C6EGL8_ECOBD															
P46482	0	0	0	1	0	1	0	0	0	0	0	0	1	3	B	AAEA_ECOLI	C6EGL9_ECOBD				P46482		P46482									P46482
P46889	0	0	1	1	0	1	0	0	1	1	0	1	1	7	B	FTSK_ECOLI	C6EI92_ECOBD			P46889	P46889		P46889			3.77E-01	1.64E+02	P46889			P46889	P46889
P50456	1	0	0	0	0	1	1	0	0	1	0	1	1	6	F1	MLC_ECOLI	C6EDQ4_ECOBD	P50456					P50456	P50456				P50456			P50456	P50456
P50466	0	0	0	0	0	1	0	1	0	1	0	0	0	3	B	AER_ECOLI	C6EHS4_ECOBD						P50466		P50466			P50466				
P51981	0	1	1	0	0	1	0	0	0	0	0	1	1	5	B	AEEP_ECOLI	C6EFQ7_ECOBD		P51981	P51981			P51981								P51981	P51981
P52005	0	0	0	1	0	1	0	0	0	0	0	0	0	2	B	TORY_ECOLI	C6EBV4_ECOBD				P52005		P52005									
P52107	0	0	0	0	0	1	0	0	0	0	0	0	0	1	G	CSGC_ECOLI	C6EHG9_ECOBD						P52107									
P52599	1	0	0	0	0	0	0	0	0	0	0	1	0	2	G	EMRK_ECOLI	C6ELA0_ECOBD	P52599													P52599	
P52636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YCCM_ECOLI	C6EHL5_ECOBD															
P52645	0	0	0	0	1	1	1	0	0	1	0	1	1	6	B	YDBH_ECOLI	C6EEW3_ECOBD					P52645	P52645	P52645				P52645			P52645	P52645
P60061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	ADIC_ECOLI	C6ED09_ECOBD															
P60560	0	1	1	1	1	1	0	0	1	1	1	1	1	10	B	GUAC_ECOLI	C6EAV2_ECOBD		P60560	P60560	P60560	P60560	P60560			3.92E+00	6.40E+02	P60560	28.76	1226.02	P60560	P60560
P60752	1	1	1	1	1	1	1	1	1	1	1	1	1	13	B	MSBA_ECOLI	C6EI68_ECOBD	P60752	P60752	P60752	P60752	P60752	P60752	P60752	P60752	5.57E-01	2.06E+02	P60752	0.91	43	P60752	P60752
P60778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	TSGA_ECOLI	C6EFL2_ECOBD															
P60782	0	0	0	0	0	1	0	0	0	1	0	1	1	4	B	PLSY_ECOLI	C6EHT6_ECOBD						P60782					P60782			P60782	P60782
P60785	1	1	1	1	0	1	1	0	1	1	1	1	1	11	F1	LEPA_ECOLI	C6EK18_ECOBD	P60785	P60785	P60785	P60785		P60785	P60785		5.19E+00	7.53E+02	P60785	8.28	366.63	P60785	P60785
P60869	0	0	0	0	0	0	1	0	0	1	1	1	1	5	B	YBJL_ECOLI	C6EIQ8_ECOBD							P60869				P60869	0.44	21.31	P60869	P60869
P60932	0	0	0	1	0	0	0	0	0	1	0	1	1	4	B	UPPP_ECOLI	C6EHT8_ECOBD				P60932							P60932			P60932	P60932
P60955	0	0	1	0	0	0	0	0	0	1	1	1	1	5	B	LGT_ECOLI	C6EJ41_ECOBD			P60955								P60955	0.78	37.12	P60955	P60955
P61316	1	1	1	1	1	1	0	0	1	0	1	1	1	10	G	LOLA_ECOLI	C6EI91_ECOBD	P61316	P61316	P61316	P61316	P61316	P61316			3.64E+00	6.13E+02		0.33	16.12	P61316	P61316
P61320	1	1	1	0	1	1	1	1	1	1	1	1	1	12	I	LOLB_ECOLI	C6EGQ7_ECOBD	P61320	P61320	P61320		P61320	P61320	P61320	P61320	6.38E-01	2.23E+02	P61320	1.05	49.52	P61320	P61320
P61889	1	1	1	1	1	1	1	0	1	1	1	1	1	12	F1	MDH_ECOLI	C6EGZ6_ECOBD	P61889	P61889	P61889	P61889	P61889	P61889	P61889		6.92E+01	3.39E+03	P61889	86.99	582.65	P61889	P61889
P62395	0	0	0	0	0	0	0	0	0	0	0	1	0	1	G	SECM_ECOLI	C6EAV8_ECOBD														P62395	
P62517	0	1	0	0	0	0	1	1	0	1	1	1	1	7	B	OPGH_ECOLI	C6EHG3_ECOBD		P62517					P62517	P62517			P62517	1	28.78	P62517	P62517
P63183	0	0	0	0	0	1	1	0	0	1	0	0	1	4	B	KUP_ECOLI	C6EG56_ECOBD						P63183	P63183				P63183				P63183
P63340	0	0	0	0	0	0	0	0	0	1	0	1	1	3	B	YQEG_ECOLI	C6EIP8_ECOBD											P63340			P63340	P63340
P63386	1	0	1	1	1	1	1	1	0	1	1	1	1	11	F1	MLAF_ECOLI	C6EH32_ECOBD	P63386		P63386	P63386	P63386	P63386	P63386	P63386			P63386	0.78	37.12	P63386	P63386
P63389	0	1	1	1	0	1	0	0	1	1	1	1	1	9	F1	YHES_ECOLI	C6EGB1_ECOBD		P63389	P63389	P63389		P63389			1.66E-01	1.02E+02	P63389	0.55	26.45	P63389	P63389
P63883	0	0	1	0	0	1	0	0	0	0	0	1	1	4	G	AMIC_ECOLI	C6EJ52_ECOBD			P63883			P63883								P63883	P63883
P64423	0	0	0	1	0	0	0	0	0	1	0	1	1	4	B	ZNTB_ECOLI	C6EFP1_ECOBD				P64423							P64423			P64423	P64423
P64426	0	0	0	0	0	1	1	0	0	1	1	0	0	4	I	YDDW_ECOLI	C6EEM6_ECOBD						P64426	P64426				P64426	0.17	8.47		
P64439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YBJM_ECOLI	C6EIQ7_ECOBD															
P64445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YNAJ_ECOLI	C6EFQ0_ECOBD															
P64481	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	YDJM_ECOLI	C6ECN0_ECOBD															P64481
P64515	0	0	0	0	0	0	0	0	0	1	0	1	1	3	B	YECN_ECOLI	C6EBV8_ECOBD											P64515			P64515	P64515
P64548	0	0	0	0	0	1	0	0	0	0	0	0	0	1	G	YFIR_ECOLI	C6EJY9_ECOBD						P64548									
P64550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YGAW_ECOLI	C6EJV5_ECOBD															
P64590	0	0	0	0	0	0	0	1	0	1	0	0	1	3	B	YHAH_ECOLI	C6EHN9_ECOBD								P64590			P64590				P64590
P64604	0	1	1	0	0	0	1	1	1	1	1	1	1	9	G	MLAD_ECOLI	C6EH34_ECOBD		P64604	P64604				P64604	P64604	2.16E+00	4.53E+02	P64604	7.11	316.29	P64604	P64604
P64606	0	0	0	0	0	1	0	1	0	1	0	1	1	5	B	MLAE_ECOLI	C6EH33_ECOBD						P64606		P64606			P64606			P64606	P64606
P65298	0	0	0	0	0	1	0	0	0	0	0	0	0	1	I	YQHH_ECOLI	C6EHX9_ECOBD						P65298									
P66948	1	0	1	1	1	1	0	0	0	1	1	1	1	9	G	YFGC_ECOLI	C6EKL7_ECOBD	P66948		P66948	P66948	P66948	P66948					P66948	0.19	9.44	P66948	P66948
P67153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YQFA_ECOLI	C6EIK9_ECOBD															
P67244	0	0	0	0	0	0	1	1	0	1	0	0	1	4	B	YQHA_ECOLI	C6EHZ0_ECOBD							P67244	P67244			P67244				P67244
P67444	0	0	0	0	0	0	0	0	0	1	0	0	0	1	B	XANQ_ECOLI	C6EIM6_ECOBD											P67444				
P67553	0	0	0	0	0	0	0	0	0	1	0	1	1	3	E	YNFC_ECOLI	C6EDR3_ECOBD											P67553			P67553	P67553
P67601	0	0	0	0	0	1	0	0	0	0	0	0	0	1	B	YOBD_ECOLI	C6EC10_ECOBD						P67601									
P67662	1	0	0	0	0	0	0	0	0	0	0	0	1	2	B	AAER_ECOLI	C6EGL7_ECOBD	P67662														P67662
P68183	0	0	0	0	0	0	0	0	0	1	0	1	0	2	B	MALG_ECOLI	C6EDZ1_ECOBD											P68183			P68183	
P68187	1	0	1	1	1	0	1	0	1	1	1	1	0	9	F1	MALK_ECOLI	C6EDY7_ECOBD	P68187		P68187	P68187	P68187		P68187		5.85E-01	2.12E+02	P68187	3.33	152	P68187	
P68644	0	0	0	0	0	1	0	0	0	1	0	1	0	3	F1	FIXC_ECOLI	C6EB10_ECOBD						P68644					P68644			P68644	
P69054	0	1	0	0	0	0	1	1	0	1	0	1	1	6	B	DHSC_ECOLI	C6EJL6_ECOBD		P69054					P69054	P69054			P69054			P69054	P69054
P69380	1	0	0	0	0	0	0	0	0	1	0	1	1	4	B	FIEF_ECOLI	C6EEY3_ECOBD	P69380										P69380			P69380	P69380
P69423	0	0	0	0	0	0	0	1	0	1	0	1	1	4	B	TATC_ECOLI	C6EF58_ECOBD								P69423			P69423			P69423	P69423
P69425	0	0	1	0	1	1	0	1	1	1	0	1	1	8	B	TATB_ECOLI	C6EF59_ECOBD			P69425		P69425	P69425		P69425	7.78E-01	2.50E+02	P69425			P69425	P69425
P69451	1	0	0	0	0	0	0	0	0	0	1	1	1	4	F1	LCFA_ECOLI	C6EC26_ECOBD	P69451											0.19	9.44	P69451	P69451
P69490	0	0	1	0	0	0	0	0	0	1	0	1	1	4	B	CCME_ECOLI	C6EA03_ECOBD			P69490								P69490			P69490	P69490
P69739	1	0	1	0	0	0	1	0	0	1	0	1	0	5	B	MBHS_ECOLI	C6EI10_ECOBD	P69739		P69739				P69739				P69739			P69739	
P69783	1	1	1	0	1	1	0	0	1	1	1	1	1	10	F1	PTGA_ECOLI	C6EL60_ECOBD	P69783	P69783	P69783		P69783	P69783			1.58E+05	3.04E+05	P69783	9	398	P69783	P69783
P69786	1	1	1	0	0	0	1	1	1	1	1	1	1	10	B	PTGCB_ECOLI	C6EGZ1_ECOBD	P69786	P69786	P69786				P69786	P69786	1.08E+01	1.15E+03	P69786	7.58	336.54	P69786	P69786
P69791	0	0	0	0	0	1	0	0	0	0	0	0	0	1	F1	PTQA_ECOLI	C6ECM2_ECOBD						P69791									
P69801	0	1	1	0	0	0	0	0	0	1	1	1	1	6	B	PTNC_ECOLI	C6EC12_ECOBD		P69801	P69801								P69801	0.12	6.05	P69801	P69801
P69805	0	1	1	0	0	0	1	1	1	1	1	1	1	9	B	PTND_ECOLI	C6EC11_ECOBD		P69805	P69805				P69805	P69805	1.85E+00	4.14E+02	P69805	2.46	113.03	P69805	P69805
P69829	0	0	1	1	0	0	0	0	1	1	1	1	1	7	F1	PTSN_ECOLI	C6EH23_ECOBD			P69829	P69829					4.18E+00	6.64E+02	P69829	2.73	125.04	P69829	P69829
P69853	0	0	0	0	0	0	0	0	0	1	0	1	1	3	F1	DMSD_ECOLI	C6EDQ7_ECOBD											P69853			P69853	P69853
P69874	0	0	1	0	1	0	1	1	1	1	1	1	1	9	F1	POTA_ECOLI	C6EGW5_ECOBD			P69874		P69874		P69874	P69874	1.98E+00	4.30E+02	P69874	0.86	41	P69874	P69874
P69902	1	0	0	0	0	0	0	0	0	0	0	0	0	1	B	FCTA_ECOLI	C6EL94_ECOBD	P69902														
P69924	1	1	1	1	0	1	0	0	1	1	1	1	1	10	B	RIR2_ECOLI	C6E9W6_ECOBD	P69924	P69924	P69924	P69924		P69924			3.08E+00	5.57E+02	P69924	4.48	202.12	P69924	P69924
P69931	0	0	0	1	0	0	0	1	0	0	0	1	1	4	F1	HDA_ECOLI	C6EKL5_ECOBD				P69931				P69931						P69931	P69931
P71241	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	WCAJ_ECOLI	C6EAR0_ECOBD				P71241											
P71244	0	0	0	0	0	1	0	0	0	0	0	0	0	1	G	WCAM_ECOLI	C6EAR4_ECOBD						P71244									
P75728	0	0	1	1	0	0	0	0	0	1	1	1	1	6	B	UBIF_ECOLI	C6EK33_ECOBD			P75728	P75728							P75728	0.47	22.71	P75728	P75728
P75733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	H	YBFM_ECOLI	C6EJQ3_ECOBD															
P75734	0	0	0	0	0	0	0	0	0	1	0	0	0	1	I	YBFN_ECOLI	C6EJQ2_ECOBD											P75734				
P75742	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	DTPD_ECOLI	C6EJM9_ECOBD				P75742											
P75780	0	0	0	0	1	0	0	0	1	1	1	0	1	5	H	FIU_ECOLI	C6EIX7_ECOBD					P75780				1.59E+00	3.79E+02	P75780	0.13	6.53		P75780
P75785	0	0	0	0	0	0	0	0	0	1	0	1	1	3	B	YBIP_ECOLI	C6EIW7_ECOBD											P75785			P75785	P75785
P75796	0	0	0	0	0	1	1	1	0	0	0	1	1	5	F1	GSIA_ECOLI	C6EIV3_ECOBD						P75796	P75796	P75796						P75796	P75796
P75797	1	1	0	0	1	1	0	0	0	0	0	1	1	6	G	GSIB_ECOLI	C6EIV2_ECOBD	P75797	P75797			P75797	P75797								P75797	P75797
