Entry Name A	Entry Name B	Accession A	Accession B	Satus
RL20_ECOLI	RL13_ECOLI	P0A7L3	P0AA10	C
RL20_ECOLI	UVRC_ECOLI	P0A7L3	P0A8G0	C
RL20_ECOLI	HFQ_ECOLI	P0A7L3	P0A6X3	C
RL20_ECOLI	TGT_ECOLI	P0A7L3	P0A847	C
RL20_ECOLI	UVRC_ECOLI	P0A7L3	P0A8G0	C
RL20_ECOLI	YEEX_ECOLI	P0A7L3	P0A8M6	C
RL20_ECOLI	PHOL_ECOLI	P0A7L3	P0A9K3	C
RL20_ECOLI	RLUC_ECOLI	P0A7L3	P0AA39	C
RL20_ECOLI	YBCJ_ECOLI	P0A7L3	P0AAS7	C
RL20_ECOLI	YIBL_ECOLI	P0A7L3	P0ADK8	C
RL20_ECOLI	YGGE_ECOLI	P0A7L3	P0ADS6	C
RL20_ECOLI	RL23_ECOLI	P0A7L3	P0ADZ0	C
RL20_ECOLI	YFIF_ECOLI	P0A7L3	P0AGJ5	C
RL20_ECOLI	FIS_ECOLI	P0A7L3	P0A6R3	C
RL20_ECOLI	SELB_ECOLI	P0A7L3	P14081	C
RL20_ECOLI	SELB_ECOLI	P0A7L3	P14081	C
RL20_ECOLI	SRLR_ECOLI	P0A7L3	P15082	C
RL20_ECOLI	ICLR_ECOLI	P0A7L3	P16528	C
RL20_ECOLI	ICLR_ECOLI	P0A7L3	P16528	C
RL20_ECOLI	FIC_ECOLI	P0A7L3	P20605	C
RL20_ECOLI	RCSA_ECOLI	P0A7L3	P69405	C
RL20_ECOLI	HFQ_ECOLI	P0A7L3	P0A6X3	C
RL20_ECOLI	RISB_ECOLI	P0A7L3	P61714	C
RL20_ECOLI	YFIF_ECOLI	P0A7L3	P0AGJ5	C
RL20_ECOLI	HSCA_ECOLI	P0A7L3	P0A6Z1	C
RL20_ECOLI	YIBL_ECOLI	P0A7L3	P0ADK8	C
RL20_ECOLI	YADG_ECOLI	P0A7L3	P36879	C
RL20_ECOLI	RLUB_ECOLI	P0A7L3	P37765	C
RL20_ECOLI	AG43_ECOLI	P0A7L3	P39180	C
RL20_ECOLI	YJJU_ECOLI	P0A7L3	P39407	C
RL20_ECOLI	YBCJ_ECOLI	P0A7L3	P0AAS7	C
RL20_ECOLI	YDCY_ECOLI	P0A7L3	P64455	C
RL20_ECOLI	RLMI_ECOLI	P0A7L3	P75876	C
RL20_ECOLI	YNCE_ECOLI	P0A7L3	P76116	C
RL20_ECOLI	PHOL_ECOLI	P0A7L3	P0A9K3	C
RL20_ECOLI	RPPH_ECOLI	P0A7L3	P0A776	C
RL27_ECOLI	RPOA_ECOLI	P0A7L8	P0A7Z4	C
RL27_ECOLI	RL17_ECOLI	P0A7L8	P0AG44	C
RL27_ECOLI	RL33_ECOLI	P0A7L8	P0A7N9	C
RL27_ECOLI	SRP54_ECOLI	P0A7L8	P0AGD7	C
RL27_ECOLI	RPOA_ECOLI	P0A7L8	P0A7Z4	C
RL27_ECOLI	DEAD_ECOLI	P0A7L8	P0A9P6	C
RL27_ECOLI	CLPA_ECOLI	P0A7L8	P0ABH9	C
RL27_ECOLI	OPPB_ECOLI	P0A7L8	P0AFH2	C
RL27_ECOLI	SERB_ECOLI	P0A7L8	P0AGB0	C
RL27_ECOLI	PARC_ECOLI	P0A7L8	P0AFI2	C
RL28_ECOLI	PLSB_ECOLI	P0A7M2	P0A7A7	C
RL28_ECOLI	RPOA_ECOLI	P0A7M2	P0A7Z4	C
RL28_ECOLI	RPOD_ECOLI	P0A7M2	P00579	C
RL28_ECOLI	DPO1_ECOLI	P0A7M2	P00582	C
RL28_ECOLI	RNH_ECOLI	P0A7M2	P0A7Y4	C
RL28_ECOLI	ILVG_ECOLI	P0A7M2	P00892	C
RL28_ECOLI	ILVI_ECOLI	P0A7M2	P00893	C
RL28_ECOLI	THRC_ECOLI	P0A7M2	P00934	C
RL28_ECOLI	SYGA_ECOLI	P0A7M2	P00960	C
RL28_ECOLI	ACP_ECOLI	P0A7M2	P0A6A8	C
RL28_ECOLI	TOP1_ECOLI	P0A7M2	P06612	C
RL28_ECOLI	UVRB_ECOLI	P0A7M2	P0A8F8	C
RL28_ECOLI	UVRC_ECOLI	P0A7M2	P0A8G0	C
RL28_ECOLI	PUTA_ECOLI	P0A7M2	P09546	C
RL28_ECOLI	FABZ_ECOLI	P0A7M2	P0A6Q6	C
RL28_ECOLI	HFQ_ECOLI	P0A7M2	P0A6X3	C
RL28_ECOLI	MOAC_ECOLI	P0A7M2	P0A738	C
RL28_ECOLI	RPPH_ECOLI	P0A7M2	P0A776	C
RL28_ECOLI	RNPA_ECOLI	P0A7M2	P0A7Y8	C
RL28_ECOLI	RPOA_ECOLI	P0A7M2	P0A7Z4	C
RL28_ECOLI	TGT_ECOLI	P0A7M2	P0A847	C
RL28_ECOLI	TIG_ECOLI	P0A7M2	P0A850	C
RL28_ECOLI	YFCN_ECOLI	P0A7M2	P0A8B2	C
RL28_ECOLI	YACL_ECOLI	P0A7M2	P0A8E5	C
RL28_ECOLI	UVRC_ECOLI	P0A7M2	P0A8G0	C
RL28_ECOLI	YEEX_ECOLI	P0A7M2	P0A8M6	C
RL28_ECOLI	YFBU_ECOLI	P0A7M2	P0A8W8	C
RL28_ECOLI	BLC_ECOLI	P0A7M2	P0A901	C
RL28_ECOLI	ULAR_ECOLI	P0A7M2	P0A9W0	C
RL28_ECOLI	RLUC_ECOLI	P0A7M2	P0AA39	C
RL28_ECOLI	HYPC_ECOLI	P0A7M2	P0AAM3	C
RL28_ECOLI	YBIS_ECOLI	P0A7M2	P0AAX8	C
RL28_ECOLI	ATPG_ECOLI	P0A7M2	P0ABA6	C
RL28_ECOLI	MBHM_ECOLI	P0A7M2	P0ACE0	C
RL28_ECOLI	YFCZ_ECOLI	P0A7M2	P0AD33	C
RL28_ECOLI	YIBL_ECOLI	P0A7M2	P0ADK8	C
RL28_ECOLI	YGGE_ECOLI	P0A7M2	P0ADS6	C
RL28_ECOLI	YHFA_ECOLI	P0A7M2	P0ADX1	C
RL28_ECOLI	RL23_ECOLI	P0A7M2	P0ADZ0	C
RL28_ECOLI	YTFL_ECOLI	P0A7M2	P0AE45	C
RL28_ECOLI	NUSG_ECOLI	P0A7M2	P0AFG0	C
RL28_ECOLI	YFIF_ECOLI	P0A7M2	P0AGJ5	C
RL28_ECOLI	SECA_ECOLI	P0A7M2	P10408	C
RL28_ECOLI	RCSB_ECOLI	P0A7M2	P69407	C
RL28_ECOLI	RECQ_ECOLI	P0A7M2	P15043	C
RL28_ECOLI	RECQ_ECOLI	P0A7M2	P15043	C
RL28_ECOLI	IPYR_ECOLI	P0A7M2	P0A7A9	C
RL28_ECOLI	KDSA_ECOLI	P0A7M2	P0A715	C
RL28_ECOLI	CLPP_ECOLI	P0A7M2	P0A6G7	C
RL28_ECOLI	YCIF_ECOLI	P0A7M2	P21362	C
RL28_ECOLI	RECJ_ECOLI	P0A7M2	P21893	C
RL28_ECOLI	MUKB_ECOLI	P0A7M2	P22523	C
RL28_ECOLI	EMRE_ECOLI	P0A7M2	P23895	C
RL28_ECOLI	HYPD_ECOLI	P0A7M2	P24192	C
RL28_ECOLI	HFQ_ECOLI	P0A7M2	P0A6X3	C
RL28_ECOLI	UBIC_ECOLI	P0A7M2	P26602	C
RL28_ECOLI	UBIC_ECOLI	P0A7M2	P26602	C
RL28_ECOLI	HOLB_ECOLI	P0A7M2	P28631	C
RL28_ECOLI	HOLB_ECOLI	P0A7M2	P28631	C
RL28_ECOLI	HOLD_ECOLI	P0A7M2	P28632	C
RL28_ECOLI	HOLC_ECOLI	P0A7M2	P28905	C
RL28_ECOLI	HOLC_ECOLI	P0A7M2	P28905	C
RL28_ECOLI	YGIF_ECOLI	P0A7M2	P30871	C
RL28_ECOLI	SSRP_ECOLI	P0A7M2	P0A832	C
RL28_ECOLI	NFI_ECOLI	P0A7M2	P68739	C
RL28_ECOLI	YEBE_ECOLI	P0A7M2	P33218	C
RL28_ECOLI	AIDB_ECOLI	P0A7M2	P33224	C
RL28_ECOLI	LLDD_ECOLI	P0A7M2	P33232	C
RL28_ECOLI	YIBL_ECOLI	P0A7M2	P0ADK8	C
RL28_ECOLI	YADG_ECOLI	P0A7M2	P36879	C
RL28_ECOLI	RLMN_ECOLI	P0A7M2	P36979	C
RL28_ECOLI	RLMN_ECOLI	P0A7M2	P36979	C
RL28_ECOLI	YHJD_ECOLI	P0A7M2	P37642	C
RL28_ECOLI	RLUB_ECOLI	P0A7M2	P37765	C
RL28_ECOLI	RLMB_ECOLI	P0A7M2	P63177	C
RL28_ECOLI	ULAR_ECOLI	P0A7M2	P0A9W0	C
RL28_ECOLI	YRAN_ECOLI	P0A7M2	P45465	C
RL28_ECOLI	YRAN_ECOLI	P0A7M2	P45465	C
RL28_ECOLI	RCSB_ECOLI	P0A7M2	P69407	C
RL28_ECOLI	DMSD_ECOLI	P0A7M2	P69853	C
RL28_ECOLI	CSRA_ECOLI	P0A7M2	P69913	C
RL28_ECOLI	YBGK_ECOLI	P0A7M2	P75745	C
RL28_ECOLI	GSIB_ECOLI	P0A7M2	P75797	C
RL28_ECOLI	YBJX_ECOLI	P0A7M2	P75829	C
RL28_ECOLI	RLMI_ECOLI	P0A7M2	P75876	C
RL28_ECOLI	PAAK_ECOLI	P0A7M2	P76085	C
RL28_ECOLI	PAAX_ECOLI	P0A7M2	P76086	C
RL28_ECOLI	YEAO_ECOLI	P0A7M2	P76243	C
RL28_ECOLI	DCYD_ECOLI	P0A7M2	P76316	C
RL28_ECOLI	YFHM_ECOLI	P0A7M2	P76578	C
RL28_ECOLI	YFIQ_ECOLI	P0A7M2	P76594	C
RL28_ECOLI	GTRB_ECOLI	P0A7M2	P77293	C
RL28_ECOLI	YDII_ECOLI	P0A7M2	P77781	C
RL28_ECOLI	YAFM_ECOLI	P0A7M2	Q47152	C
RL29_ECOLI	DNAB_ECOLI	P0A7M6	P0ACB0	C
RL29_ECOLI	IHFB_ECOLI	P0A7M6	P0A6Y1	C
RL29_ECOLI	TIG_ECOLI	P0A7M6	P0A850	C
RL29_ECOLI	RL23_ECOLI	P0A7M6	P0ADZ0	C
RL32_ECOLI	RS9_ECOLI	P0A7N4	P0A7X3	C
RL32_ECOLI	RL23_ECOLI	P0A7N4	P0ADZ0	C
RL33_ECOLI	RPOA_ECOLI	P0A7N9	P0A7Z4	C
RL33_ECOLI	RPOB_ECOLI	P0A7N9	P0A8V2	C
RL33_ECOLI	SSB_ECOLI	P0A7N9	P0AGE0	C
RL33_ECOLI	RL23_ECOLI	P0A7N9	P0ADZ0	C
RL33_ECOLI	IF3_ECOLI	P0A7N9	P0A707	C
RL33_ECOLI	DNAK_ECOLI	P0A7N9	P0A6Y8	C
RL33_ECOLI	TOP1_ECOLI	P0A7N9	P06612	C
RL33_ECOLI	IHFB_ECOLI	P0A7N9	P0A6Y1	C
RL33_ECOLI	GRPE_ECOLI	P0A7N9	P09372	C
RL33_ECOLI	PUTA_ECOLI	P0A7N9	P09546	C
RL33_ECOLI	RPOA_ECOLI	P0A7N9	P0A7Z4	C
RL33_ECOLI	PHOL_ECOLI	P0A7N9	P0A9K3	C
RL33_ECOLI	ZNUC_ECOLI	P0A7N9	P0A9X1	C
RL33_ECOLI	CLPA_ECOLI	P0A7N9	P0ABH9	C
RL33_ECOLI	YCIS_ECOLI	P0A7N9	P0ACV4	C
RL33_ECOLI	NLPD_ECOLI	P0A7N9	P0ADA3	C
RL33_ECOLI	HTPG_ECOLI	P0A7N9	P0A6Z3	C
RL33_ECOLI	FIS_ECOLI	P0A7N9	P0A6R3	C
RL33_ECOLI	TOP3_ECOLI	P0A7N9	P14294	C
RL33_ECOLI	SRLR_ECOLI	P0A7N9	P15082	C
RL33_ECOLI	CLPA_ECOLI	P0A7N9	P0ABH9	C
RL33_ECOLI	KDSA_ECOLI	P0A7N9	P0A715	C
RL33_ECOLI	CLPP_ECOLI	P0A7N9	P0A6G7	C
RL33_ECOLI	KDTA_ECOLI	P0A7N9	P0AC75	C
RL33_ECOLI	PTH_ECOLI	P0A7N9	P0A7D1	C
RL33_ECOLI	HOLC_ECOLI	P0A7N9	P28905	C
RL33_ECOLI	HOLC_ECOLI	P0A7N9	P28905	C
RL33_ECOLI	HSCB_ECOLI	P0A7N9	P0A6L9	C
RL33_ECOLI	CBPA_ECOLI	P0A7N9	P36659	C
RL33_ECOLI	RPIB_ECOLI	P0A7N9	P37351	C
RL33_ECOLI	RLMB_ECOLI	P0A7N9	P63177	C
RL33_ECOLI	ZNUC_ECOLI	P0A7N9	P0A9X1	C
RL33_ECOLI	YBJX_ECOLI	P0A7N9	P75829	C
RL33_ECOLI	YBJX_ECOLI	P0A7N9	P75829	C
RL33_ECOLI	YDCP_ECOLI	P0A7N9	P76104	C
RL33_ECOLI	YGCP_ECOLI	P0A7N9	Q46906	C
RL34_ECOLI	RL23_ECOLI	P0A7P5	P0ADZ0	C
RL34_ECOLI	SPEA_ECOLI	P0A7P5	P21170	C
RL36_ECOLI	GYRA_ECOLI	P0A7Q6	P0AES4	C
RL9_ECOLI	RPOC_ECOLI	P0A7R1	P0A8T7	C
RL9_ECOLI	ILVG_ECOLI	P0A7R1	P00892	C
RL9_ECOLI	ILVI_ECOLI	P0A7R1	P00893	C
RL9_ECOLI	SYT_ECOLI	P0A7R1	P0A8M3	C
RL9_ECOLI	RL2_ECOLI	P0A7R1	P60422	C
RL9_ECOLI	RL28_ECOLI	P0A7R1	P0A7M2	C
RL9_ECOLI	IF3_ECOLI	P0A7R1	P0A707	C
RL9_ECOLI	DNAK_ECOLI	P0A7R1	P0A6Y8	C
RL9_ECOLI	PNP_ECOLI	P0A7R1	P05055	C
RL9_ECOLI	UVRC_ECOLI	P0A7R1	P0A8G0	C
RL9_ECOLI	LEPA_ECOLI	P0A7R1	P60785	C
RL9_ECOLI	CH60_ECOLI	P0A7R1	P0A6F5	C
RL9_ECOLI	HFQ_ECOLI	P0A7R1	P0A6X3	C
RL9_ECOLI	RPPH_ECOLI	P0A7R1	P0A776	C
RL9_ECOLI	PGK_ECOLI	P0A7R1	P0A799	C
RL9_ECOLI	RL1_ECOLI	P0A7R1	P0A7L0	C
RL9_ECOLI	RHLB_ECOLI	P0A7R1	P0A8J8	C
RL9_ECOLI	YEEX_ECOLI	P0A7R1	P0A8M6	C
RL9_ECOLI	YBGC_ECOLI	P0A7R1	P0A8Z3	C
RL9_ECOLI	OMPA_ECOLI	P0A7R1	P0A910	C
RL9_ECOLI	DEAD_ECOLI	P0A7R1	P0A9P6	C
RL9_ECOLI	CLPA_ECOLI	P0A7R1	P0ABH9	C
RL9_ECOLI	YCIS_ECOLI	P0A7R1	P0ACV4	C
RL9_ECOLI	KPYK1_ECOLI	P0A7R1	P0AD61	C
RL9_ECOLI	RL23_ECOLI	P0A7R1	P0ADZ0	C
RL9_ECOLI	FKBX_ECOLI	P0A7R1	P0AEM0	C
RL9_ECOLI	OPPB_ECOLI	P0A7R1	P0AFH2	C
RL9_ECOLI	SKP_ECOLI	P0A7R1	P0AEU7	C
RL9_ECOLI	PGK_ECOLI	P0A7R1	P0A799	C
RL9_ECOLI	TREA_ECOLI	P0A7R1	P13482	C
RL9_ECOLI	SELB_ECOLI	P0A7R1	P14081	C
RL9_ECOLI	RCSB_ECOLI	P0A7R1	P69407	C
RL9_ECOLI	SYK2_ECOLI	P0A7R1	P0A8N5	C
RL9_ECOLI	IPYR_ECOLI	P0A7R1	P0A7A9	C
RL9_ECOLI	MURC_ECOLI	P0A7R1	P17952	C
RL9_ECOLI	RNR_ECOLI	P0A7R1	P21499	C
RL9_ECOLI	RNE_ECOLI	P0A7R1	P21513	C
RL9_ECOLI	LPXD_ECOLI	P0A7R1	P21645	C
RL9_ECOLI	FABZ_ECOLI	P0A7R1	P0A6Q6	C
RL9_ECOLI	HFQ_ECOLI	P0A7R1	P0A6X3	C
RL9_ECOLI	HSLV_ECOLI	P0A7R1	P0A7B8	C
RL9_ECOLI	YJBH_ECOLI	P0A7R1	P32689	C
RL9_ECOLI	YADG_ECOLI	P0A7R1	P36879	C
RL9_ECOLI	RLMN_ECOLI	P0A7R1	P36979	C
RL9_ECOLI	CSPC_ECOLI	P0A7R1	P0A9Y6	C
RL9_ECOLI	YHJD_ECOLI	P0A7R1	P37642	C
RL9_ECOLI	YHJG_ECOLI	P0A7R1	P37645	C
RL9_ECOLI	RLUB_ECOLI	P0A7R1	P37765	C
RL9_ECOLI	YJIY_ECOLI	P0A7R1	P39396	C
RL9_ECOLI	HRPA_ECOLI	P0A7R1	P43329	C
RL9_ECOLI	RLMB_ECOLI	P0A7R1	P63177	C
RL9_ECOLI	CSRA_ECOLI	P0A7R1	P69913	C
RL9_ECOLI	YBJX_ECOLI	P0A7R1	P75829	C
RL9_ECOLI	RLMI_ECOLI	P0A7R1	P75876	C
RL9_ECOLI	YDCP_ECOLI	P0A7R1	P76104	C
RL9_ECOLI	YNCE_ECOLI	P0A7R1	P76116	C
RL9_ECOLI	PHOL_ECOLI	P0A7R1	P0A9K3	C
RS10_ECOLI	PLSB_ECOLI	P0A7R5	P0A7A7	C
RS10_ECOLI	SYT_ECOLI	P0A7R5	P0A8M3	C
RS10_ECOLI	CARB_ECOLI	P0A7R5	P00968	C
RS10_ECOLI	SSB_ECOLI	P0A7R5	P0AGE0	C
RS10_ECOLI	RS5_ECOLI	P0A7R5	P0A7W1	C
RS10_ECOLI	PBPA_ECOLI	P0A7R5	P02918	C
RS10_ECOLI	IF3_ECOLI	P0A7R5	P0A707	C
RS10_ECOLI	DNAA_ECOLI	P0A7R5	P03004	C
RS10_ECOLI	CLPB_ECOLI	P0A7R5	P63284	C
RS10_ECOLI	NUSB_ECOLI	P0A7R5	P0A780	C
RS10_ECOLI	GCP_ECOLI	P0A7R5	P05852	C
RS10_ECOLI	RNPA_ECOLI	P0A7R5	P0A7Y8	C
RS10_ECOLI	TOP1_ECOLI	P0A7R5	P06612	C
RS10_ECOLI	TOP1_ECOLI	P0A7R5	P06612	C
RS10_ECOLI	RF2_ECOLI	P0A7R5	P07012	C
RS10_ECOLI	UVRC_ECOLI	P0A7R5	P0A8G0	C
RS10_ECOLI	LEPA_ECOLI	P0A7R5	P60785	C
RS10_ECOLI	SYL_ECOLI	P0A7R5	P07813	C
RS10_ECOLI	RUVB_ECOLI	P0A7R5	P0A812	C
RS10_ECOLI	DNAJ_ECOLI	P0A7R5	P08622	C
RS10_ECOLI	HSLU_ECOLI	P0A7R5	P0A6H5	C
RS10_ECOLI	IF3_ECOLI	P0A7R5	P0A707	C
RS10_ECOLI	NAGB_ECOLI	P0A7R5	P0A759	C
RS10_ECOLI	RPOA_ECOLI	P0A7R5	P0A7Z4	C
RS10_ECOLI	TIG_ECOLI	P0A7R5	P0A850	C
RS10_ECOLI	YEEX_ECOLI	P0A7R5	P0A8M6	C
RS10_ECOLI	RPOB_ECOLI	P0A7R5	P0A8V2	C
RS10_ECOLI	CSPD_ECOLI	P0A7R5	P0A968	C
RS10_ECOLI	DEAD_ECOLI	P0A7R5	P0A9P6	C
RS10_ECOLI	YBAK_ECOLI	P0A7R5	P0AAR3	C
RS10_ECOLI	DPS_ECOLI	P0A7R5	P0ABT2	C
RS10_ECOLI	FTSX_ECOLI	P0A7R5	P0AC30	C
RS10_ECOLI	MBHM_ECOLI	P0A7R5	P0ACE0	C
RS10_ECOLI	YCIS_ECOLI	P0A7R5	P0ACV4	C
RS10_ECOLI	NLPD_ECOLI	P0A7R5	P0ADA3	C
RS10_ECOLI	SERB_ECOLI	P0A7R5	P0AGB0	C
RS10_ECOLI	YFIF_ECOLI	P0A7R5	P0AGJ5	C
RS10_ECOLI	SECA_ECOLI	P0A7R5	P10408	C
RS10_ECOLI	RCSB_ECOLI	P0A7R5	P69407	C
RS10_ECOLI	SYK2_ECOLI	P0A7R5	P0A8N5	C
RS10_ECOLI	CSPA_ECOLI	P0A7R5	P0A9X9	C
RS10_ECOLI	CLPA_ECOLI	P0A7R5	P0ABH9	C
RS10_ECOLI	KDSA_ECOLI	P0A7R5	P0A715	C
RS10_ECOLI	SPOT_ECOLI	P0A7R5	P0AG24	C
RS10_ECOLI	RSMH_ECOLI	P0A7R5	P60390	C
RS10_ECOLI	PARC_ECOLI	P0A7R5	P0AFI2	C
RS10_ECOLI	GREA_ECOLI	P0A7R5	P0A6W5	C
RS10_ECOLI	RNE_ECOLI	P0A7R5	P21513	C
RS10_ECOLI	MURE_ECOLI	P0A7R5	P22188	C
RS10_ECOLI	MUKB_ECOLI	P0A7R5	P22523	C
RS10_ECOLI	DEAD_ECOLI	P0A7R5	P0A9P6	C
RS10_ECOLI	LDCI_ECOLI	P0A7R5	P0A9H3	C
RS10_ECOLI	PTH_ECOLI	P0A7R5	P0A7D1	C
RS10_ECOLI	RHLB_ECOLI	P0A7R5	P0A8J8	C
RS10_ECOLI	CSPD_ECOLI	P0A7R5	P0A968	C
RS10_ECOLI	HOLB_ECOLI	P0A7R5	P28631	C
RS10_ECOLI	MURA_ECOLI	P0A7R5	P0A749	C
RS10_ECOLI	PANB_ECOLI	P0A7R5	P31057	C
RS10_ECOLI	THIB_ECOLI	P0A7R5	P31550	C
RS10_ECOLI	HSLU_ECOLI	P0A7R5	P0A6H5	C
RS10_ECOLI	DUSC_ECOLI	P0A7R5	P33371	C
RS10_ECOLI	ISPF_ECOLI	P0A7R5	P62617	C
RS10_ECOLI	RLMN_ECOLI	P0A7R5	P36979	C
RS10_ECOLI	CSPB_ECOLI	P0A7R5	P36995	C
RS10_ECOLI	CSPB_ECOLI	P0A7R5	P36995	C
RS10_ECOLI	MBHM_ECOLI	P0A7R5	P0ACE0	C
RS10_ECOLI	LOLA_ECOLI	P0A7R5	P61316	C
RS10_ECOLI	YFCB_ECOLI	P0A7R5	P39199	C
RS10_ECOLI	RSGA_ECOLI	P0A7R5	P39286	C
RS10_ECOLI	YACL_ECOLI	P0A7R5	P0A8E5	C
RS10_ECOLI	HSLR_ECOLI	P0A7R5	P0ACG8	C
RS10_ECOLI	HSLO_ECOLI	P0A7R5	P0A6Y5	C
RS10_ECOLI	FTSK_ECOLI	P0A7R5	P46889	C
RS10_ECOLI	TORZ_ECOLI	P0A7R5	P46923	C
RS10_ECOLI	YGGS_ECOLI	P0A7R5	P67080	C
RS10_ECOLI	RSMH_ECOLI	P0A7R5	P60390	C
RS10_ECOLI	GMHB_ECOLI	P0A7R5	P63228	C
RS10_ECOLI	RLMI_ECOLI	P0A7R5	P75876	C
RS10_ECOLI	EUTL_ECOLI	P0A7R5	P76541	C
RS10_ECOLI	YFFS_ECOLI	P0A7R5	P76550	C
RS10_ECOLI	YFIQ_ECOLI	P0A7R5	P76594	C
RS10_ECOLI	YFIQ_ECOLI	P0A7R5	P76594	C
RS10_ECOLI	YBAY_ECOLI	P0A7R5	P77717	C
RS10_ECOLI	QUEC_ECOLI	P0A7R5	P77756	C
RS10_ECOLI	YGFU_ECOLI	P0A7R5	Q46821	C
RS11_ECOLI	RL4_ECOLI	P0A7R9	P60723	C
RS11_ECOLI	UVRC_ECOLI	P0A7R9	P0A8G0	C
RS11_ECOLI	TIG_ECOLI	P0A7R9	P0A850	C
RS11_ECOLI	YACL_ECOLI	P0A7R9	P0A8E5	C
RS11_ECOLI	YGGE_ECOLI	P0A7R9	P0ADS6	C
RS11_ECOLI	SOHB_ECOLI	P0A7R9	P0AG14	C
RS11_ECOLI	YFIF_ECOLI	P0A7R9	P0AGJ5	C
RS11_ECOLI	SPOT_ECOLI	P0A7R9	P0AG24	C
RS11_ECOLI	RNR_ECOLI	P0A7R9	P21499	C
RS11_ECOLI	GMHB_ECOLI	P0A7R9	P63228	C
RS11_ECOLI	YFFS_ECOLI	P0A7R9	P76550	C
RS12_ECOLI	RS7_ECOLI	P0A7S3	P02359	C
RS12_ECOLI	RL13_ECOLI	P0A7S3	P0AA10	C
RS12_ECOLI	RL32_ECOLI	P0A7S3	P0A7N4	C
RS12_ECOLI	IF1_ECOLI	P0A7S3	P69222	C
RS12_ECOLI	UVRC_ECOLI	P0A7S3	P0A8G0	C
RS12_ECOLI	DEAD_ECOLI	P0A7S3	P0A9P6	C
RS12_ECOLI	ULAR_ECOLI	P0A7S3	P0A9W0	C
RS12_ECOLI	ALLR_ECOLI	P0A7S3	P0ACN4	C
RS12_ECOLI	YFIF_ECOLI	P0A7S3	P0AGJ5	C
RS12_ECOLI	AIDB_ECOLI	P0A7S3	P33224	C
RS12_ECOLI	AIDB_ECOLI	P0A7S3	P33224	C
RS12_ECOLI	YFIF_ECOLI	P0A7S3	P0AGJ5	C
RS12_ECOLI	YACL_ECOLI	P0A7S3	P0A8E5	C
RS12_ECOLI	HSLO_ECOLI	P0A7S3	P0A6Y5	C
RS12_ECOLI	GMHB_ECOLI	P0A7S3	P63228	C
RS12_ECOLI	YQJI_ECOLI	P0A7S3	P64588	C
RS12_ECOLI	ALLR_ECOLI	P0A7S3	P0ACN4	C
RS13_ECOLI	SYT_ECOLI	P0A7S9	P0A8M3	C
RS13_ECOLI	SYGA_ECOLI	P0A7S9	P00960	C
RS13_ECOLI	RS9_ECOLI	P0A7S9	P0A7X3	C
RS13_ECOLI	RS19_ECOLI	P0A7S9	P0A7U3	C
RS13_ECOLI	RS21_ECOLI	P0A7S9	P68679	C
RS13_ECOLI	RL4_ECOLI	P0A7S9	P60723	C
RS13_ECOLI	ACP_ECOLI	P0A7S9	P0A6A8	C
RS13_ECOLI	PBPA_ECOLI	P0A7S9	P02918	C
RS13_ECOLI	IF3_ECOLI	P0A7S9	P0A707	C
RS13_ECOLI	DNAA_ECOLI	P0A7S9	P03004	C
RS13_ECOLI	DNAA_ECOLI	P0A7S9	P03004	C
RS13_ECOLI	PNP_ECOLI	P0A7S9	P05055	C
RS13_ECOLI	FDHF_ECOLI	P0A7S9	P07658	C
RS13_ECOLI	RPOZ_ECOLI	P0A7S9	P0A800	C
RS13_ECOLI	DNAJ_ECOLI	P0A7S9	P08622	C
RS13_ECOLI	HFQ_ECOLI	P0A7S9	P0A6X3	C
RS13_ECOLI	CSPD_ECOLI	P0A7S9	P0A968	C
RS13_ECOLI	PHOL_ECOLI	P0A7S9	P0A9K3	C
RS13_ECOLI	CSPC_ECOLI	P0A7S9	P0A9Y6	C
RS13_ECOLI	ATPG_ECOLI	P0A7S9	P0ABA6	C
RS13_ECOLI	KPYK1_ECOLI	P0A7S9	P0AD61	C
RS13_ECOLI	FKBX_ECOLI	P0A7S9	P0AEM0	C
RS13_ECOLI	SOHB_ECOLI	P0A7S9	P0AG14	C
RS13_ECOLI	FIS_ECOLI	P0A7S9	P0A6R3	C
RS13_ECOLI	ICLR_ECOLI	P0A7S9	P16528	C
RS13_ECOLI	ICLR_ECOLI	P0A7S9	P16528	C
RS13_ECOLI	RNR_ECOLI	P0A7S9	P21499	C
RS13_ECOLI	MAK_ECOLI	P0A7S9	P23917	C
RS13_ECOLI	CSPD_ECOLI	P0A7S9	P0A968	C
RS13_ECOLI	RNG_ECOLI	P0A7S9	P0A9J0	C
RS13_ECOLI	NFI_ECOLI	P0A7S9	P68739	C
RS13_ECOLI	YJAG_ECOLI	P0A7S9	P32680	C
RS13_ECOLI	CBPA_ECOLI	P0A7S9	P36659	C
RS13_ECOLI	RLMN_ECOLI	P0A7S9	P36979	C
RS13_ECOLI	CSPC_ECOLI	P0A7S9	P0A9Y6	C
RS13_ECOLI	RLUB_ECOLI	P0A7S9	P37765	C
RS13_ECOLI	RLUB_ECOLI	P0A7S9	P37765	C
RS13_ECOLI	ULAR_ECOLI	P0A7S9	P0A9W0	C
RS13_ECOLI	KDSD_ECOLI	P0A7S9	P45395	C
RS13_ECOLI	YACL_ECOLI	P0A7S9	P0A8E5	C
