ID interactor A	ID interactor B
P0A8E5	P60438
P0A8E5	P60240
P0A8E5	P39177
P0A8E5	P39177
P0A8E5	P33937
P0A8E5	P33918
P0A8E5	P33602
P0A8E5	P25521
P0A8E5	P16921
P0A8E5	P0AG67
P0A8E5	P0AG48
P0A8E5	P0AG48
P0A8E5	P0AFG0
P0A8E5	P0AEH5
P0A8E5	P0ADY7
P0A8E5	P0ADY7
P0A8E5	P0ADY3
P0A8E5	P0ADY3
P0A8E5	P0ACJ8
P0A8E5	P0ABH7
P0A8E5	P0AA10
P0A8E5	P0A9K9
P0A8E5	P0A9I5
P0A8E5	P0A9B2
P0A8E5	P0A9A9
P0A8E5	P0A8V2
P0A8E5	P0A8E5
P0A8E5	P0A7Z4
P0A8E5	P0A7Z4
P0A8E5	P0A7V8
P0A8E5	P0A7U7
P0A8E5	P0A7U7
P0A8E5	P0A7S3
P0A8E5	P0A7R9
P0A8E5	P0A7R5
P0A8E5	P0A7M2
P0A8E5	P0A6X3
P0A8E5	P06975
P0A8E5	P02413
P0A8E5	P02413
P0A8E5	P02358
P0A8E7	P23917
P0A8E7	P0A9I5
P0A8E7	P0A988
P0A8F4	P0AFP6
P0A8F8	P23524
P0A8F8	P0ACF8
P0A8F8	P0ACF4
P0A8F8	P0ACF0
P0A8F8	P0A9P0
P0A8F8	P0A8G0
P0A8F8	P0A8F8
P0A8F8	P08957
P0A8G0	P77172
P0A8G0	P76128
P0A8G0	P61175
P0A8G0	P60723
P0A8G0	P60438
P0A8G0	P60422
P0A8G0	P38504
P0A8G0	P0A9Y6
P0A8G0	P31806
P0A8G0	P31806
P0A8G0	P0AGJ5
P0A8G0	P0AG59
P0A8G0	P0AFG8
P0A8G0	P0AFG6
P0A8G0	P0AFG6
P0A8G0	P0AFG3
P0A8G0	P0ADY3
P0A8G0	P0ACF0
P0A8G0	P0AA10
P0A8G0	P0AA10
P0A8G0	P0A8G0
P0A8G0	P0A7W7
P0A8G0	P0A7W7
P0A8G0	P0A7V8
P0A8G0	P0A7V8
P0A8G0	P0A7V3
P0A8G0	P0A7T7
P0A8G0	P0A7S9
P0A8G0	P0A7S9
P0A8G0	P0A7S3
P0A8G0	P0A7L0
P0A8G0	P0A7K6
P0A8G0	P07021
P0A8G0	P07001
P0A8G0	P07001
P0A8G0	P02359
P0A8G0	P02358
P0A8G6	P39180
P0A8G6	P37751
P0A8G6	P31133
P0A8G6	P30015
P0A8H6	P60422
P0A8H6	P37765
P0A8H6	P37634
P0A8H6	P32053
P0A8H6	P29745
P0A8H6	P0A7B8
P0A8H6	P0A6M4
P0A8H8	P23845
P0A8H8	P0AES6
P0A8H8	P0AES4
P0A8I5	Q47153
P0A8I5	P60723
P0A8I5	P60422
P0A8I5	P30871
P0A8I5	P23830
P0A8I5	P0ABX2
P0A8I5	P0A9K3
P0A8I5	P0A7U7
P0A8I5	P0A7S9
P0A8I5	P0A7R1
P0A8I8	P0A8I8
P0A8J2	P17411
P0A8J2	P0A8J2
P0A8J4	P33920
P0A8J8	P21513
P0A8J8	P0AG48
P0A8J8	P0A7V8
P0A8J8	P0A7T3
P0A8J8	P0A7S9
P0A8J8	P0A7L0
P0A8J8	P0A7J7
P0A8J8	P0A6P9
P0A8J8	P05055
P0A8L1	P39296
P0A8L1	P37652
P0A8L1	P0A972
P0A8L1	P33030
P0A8L1	P33030
P0A8L1	P0AEE8
P0A8L1	P0ACA3
P0A8L1	P0ACA3
P0A8L1	P0A8L1
P0A8L1	P0A7H0
P0A8L1	P05100
P0A8L7	P76148
P0A8L7	P60785
P0A8L7	P0AG44
P0A8L7	P0A7R5
P0A8M3	P61175
P0A8M3	P32661
P0A8M3	P29209
P0A8M3	P23839
P0A8M3	P21346
P0A8M3	P0C054
P0A8M3	P0AG67
P0A8M3	P0ACC9
P0A8M3	P0A8M3
P0A8M3	P0A7W1
P0A8M3	P0A7V0
P0A8M3	P0A7U7
P0A8M3	P0A7S9
P0A8M3	P0A7L0
P0A8M3	P0A7L0
P0A8M3	P0A6Y8
P0A8M3	P0A6P9
P0A8M3	P0A6F5
P0A8M3	P02359
P0A8M3	P02358
P0A8M6	Q46877
P0A8M6	P76503
P0A8M6	P68679
P0A8M6	P62399
P0A8M6	P60723
P0A8M6	P60624
P0A8M6	P21507
P0A8M6	P0AGJ5
P0A8M6	P0AG67
P0A8M6	P0AG55
P0A8M6	P0AG24
P0A8M6	P0ADZ4
P0A8M6	P0ADZ0
P0A8M6	P0ADK8
P0A8M6	P0ADA3
P0A8M6	P0ACF4
P0A8M6	P0ACF0
P0A8M6	P0AA43
P0A8M6	P0A8W8
P0A8M6	P0A8V2
P0A8M6	P0A8T7
P0A8M6	P0A832
P0A8M6	P0A7Z4
P0A8M6	P0A7X3
P0A8M6	P0A7T3
P0A8M6	P0A7S9
P0A8M6	P0A7R9
P0A8M6	P0A7N9
P0A8M6	P0A7L8
P0A8M6	P0A7L0
P0A8M6	P0A7K6
P0A8M6	P0A7J3
P0A8M6	P0A707
P0A8M6	P0A6X7
P0A8M6	P0A6P7
P0A8M6	P02413
P0A8M6	P02358
P0A8N3	Q46802
P0A8N3	P39362
P0A8N3	P39346
P0A8N3	P39315
P0A8N3	P36979
P0A8N3	P16916
P0A8N3	P12995
P0A8N3	P0AAM3
P0A8N3	P0A8N5
P0A8N3	P0A759
P0A8N3	P09377
P0A8N5	P77733
P0A8N5	P76185
P0A8N5	P68066
P0A8N5	P63284
P0A8N5	P37751
P0A8N5	P0ACA3
P0A8N5	P0ABU7
P0A8N5	P0A9B2
P0A8N5	P0A988
P0A8N5	P0A944
P0A8N5	P0A8L1
P0A8N5	P0A8G6
P0A8N5	P0A858
P0A8N5	P09373
P0A8N5	P02918
P0A8N7	P0A8N7
P0A8P1	P0AAB6
P0A8P8	P22523
P0A8P8	P0A6A8
P0A8Q0	P0A7I0
P0A8Q3	P0A8Q3
P0A8Q3	P0A8Q0
P0A8R0	P76235
P0A8R0	P37765
P0A8R0	P0A9K3
P0A8R7	P68066
P0A8R7	P33602
P0A8R7	P0AG67
P0A8R7	P0A9Y6
P0A8R7	P0A8N3
P0A8R7	P0A7M2
P0A8R9	P0A8W8
P0A8S1	P0A6N1
P0A8S1	P0A6H5
P0A8S1	P0A6F5
P0A8S9	P76297
P0A8S9	P52612
P0A8S9	P0ABZ1
P0A8S9	P0A8S9
P0A8S9	P07364
P0A8T1	P25718
P0A8T1	P0A7J7
P0A8T7	Q46906
P0A8T7	P77759
P0A8T7	P76519
P0A8T7	P76211
P0A8T7	P60624
P0A8T7	P60422
P0A8T7	P60240
P0A8T7	P36979
P0A8T7	P36659
P0A8T7	P0A6L9
P0A8T7	P32689
P0A8T7	P30128
P0A8T7	P29209
P0A8T7	P25521
P0A8T7	P24255
P0A8T7	P23484
P0A8T7	P22255
P0A8T7	P21346
P0A8T7	P19245
P0A8T7	P15716
P0A8T7	P10413
P0A8T7	P0AGE0
P0A8T7	P0AGB3
P0A8T7	P0AFG0
P0A8T7	P0AFF6
P0A8T7	P0ADY7
P0A8T7	P0ACF0
P0A8T7	P0ACA3
P0A8T7	P0AA10
P0A8T7	P0A8T7
P0A8T7	P0A8E5
P0A8T7	P0A8E5
P0A8T7	P0A800
P0A8T7	P0A7Z4
P0A8T7	P0A7T3
P0A8T7	P0A7S9
P0A8T7	P0A7R5
P0A8T7	P0A7K6
P0A8T7	P0A6Y1
P0A8T7	P0A6Y1
P0A8T7	P08622
P0A8T7	P08390
P0A8T7	P06612
P0A8T7	P06612
P0A8T7	P02413
P0A8T7	P02359
P0A8T7	P00579
P0A8U0	P75870
P0A8U6	P0AFF6
P0A8U6	P0A8U6
P0A8V2	P76268
P0A8V2	P76008
P0A8V2	P75694
P0A8V2	P61175
P0A8V2	P60723
P0A8V2	P60422
P0A8V2	P39312
P0A8V2	P37618
P0A8V2	P31804
P0A8V2	P31690
P0A8V2	P30128
P0A8V2	P29211
P0A8V2	P25539
P0A8V2	P25539
P0A8V2	P24255
P0A8V2	P21346
P0A8V2	P16921
P0A8V2	P13445
P0A8V2	P0AGB3
P0A8V2	P0AG59
P0A8V2	P0AG30
P0A8V2	P0ACF8
P0A8V2	P0ACF0
P0A8V2	P0ACF0
P0A8V2	P0ABB4
P0A8V2	P0AAH0
P0A8V2	P0A8V2
P0A8V2	P0A8T7
P0A8V2	P0A8T7
P0A8V2	P0A8E5
P0A8V2	P0A890
P0A8V2	P0A800
P0A8V2	P0A7Z4
P0A8V2	P0A7W1
P0A8V2	P0A7V3
P0A8V2	P0A7R5
P0A8V2	P0A7N9
P0A8V2	P0A7K2
P0A8V2	P0A7K2
P0A8V2	P0A6N1
P0A8V2	P0A6N1
P0A8V2	P08390
P0A8V2	P03018
P0A8V2	P03018
P0A8V2	P02358
P0A8V2	P00892
P0A8V2	P00579
P0A8W5	P63020
P0A8W5	P0AF36
P0A8W8	P60624
P0A8W8	P45420
P0A8W8	P0AG55
P0A8W8	P0AG44
P0A8W8	P0ABD5
P0A8W8	P0AA10
P0A8W8	P0A8J8
P0A8W8	P0A7V8
P0A8W8	P0A7S3
P0A8W8	P0A7L8
P0A8W8	P0A7K6
P0A8W8	P02413
P0A8X0	P68919
P0A8X0	P62399
P0A8X0	P60723
P0A8X0	P60624
P0A8X0	P60422
P0A8X0	P32718
P0A8X0	P32701
P0A8X0	P10408
P0A8X0	P0ADZ0
P0A8X0	P0ADY7
P0A8X0	P0ADY3
P0A8X0	P0ABD5
P0A8X0	P0A7M2
P0A8Z0	P0A8Z0
P0A8Z3	P77806
P0A8Z3	P60723
P0A8Z3	P0ADY7
P0A8Z3	P0A7R9
P0A8Z3	P0A7M6
P0A8Z3	P0A7M2
P0A8Z3	P02413
P0A901	P68919
P0A901	P68066
P0A901	P0AG86
P0A901	P0AG55
P0A901	P0AFJ5
P0A901	P0AD61
P0A901	P0ACF0
P0A901	P0ABT2
P0A901	P0AB71
P0A901	P0AAI9
P0A901	P0A9X9
P0A901	P0A9G6
P0A901	P0A9B2
P0A901	P0A7R5
P0A901	P0A7N9
P0A901	P0A7D4
P0A901	P0A6P9
P0A901	P0A6F9
P0A901	P02413
P0A910	P37751
P0A910	P37095
P0A910	P37095
P0A910	P30871
P0A910	P27127
P0A910	P19935
P0A910	P13519
P0A910	P11457
P0A910	P0ADA3
P0A910	P0ABV2
P0A910	P0AAM7
P0A910	P0A850
P0A910	P09373
P0A912	P19935
P0A912	P0A910
P0A917	P0A6H5
P0A940	P76403
P0A940	P36683
P0A940	P33195
P0A940	P25526
P0A940	P0AEU7
P0A940	P0A9S5
P0A940	P0A9A9
P0A944	P67910
P0A944	P63284
P0A944	P0AG82
P0A944	P0A9Q7
P0A944	P0A9B2
P0A944	P0A799
P0A944	P00634
P0A948	P67910
P0A948	P09373
P0A953	P0A9L8
P0A953	P0A6Q3
P0A953	P0A6A8
P0A953	P06616
P0A964	P76116
P0A964	P0A964
P0A964	P07363
P0A964	P07017
P0A964	P07017
P0A968	P77308
P0A968	P68679
P0A968	P60624
P0A968	P60422
P0A968	P21499
P0A968	P0AGJ5
P0A968	P0AC38
P0A968	P0AAG0
P0A968	P0AA39
P0A968	P0AA10
P0A968	P0A9P6
P0A968	P0A8A4
P0A968	P0A7V8
P0A968	P0A7U7
P0A968	P0A7K6
P0A972	P10408
P0A972	P0AG67
P0A972	P0AG30
P0A972	P0AEQ6
P0A972	P0ACC7
P0A972	P0A9Y6
P0A972	P0A988
P0A972	P0A986
P0A972	P0A968
P0A972	P0A8R7
P0A972	P0A7T3
P0A972	P0A7R5
P0A972	P05055
P0A978	P37326
P0A978	P26612
P0A978	P0A9X9
P0A986	Q46821
P0A988	Q46856
P0A988	P77539
P0A988	P77454
P0A988	P77395
P0A988	P76539
P0A988	P64503
P0A988	P39274
P0A988	P36995
P0A988	P32662
P0A988	P25738
P0A988	P0AF93
P0A988	P0AEI4
P0A988	P0AD03
P0A988	P0ACY3
P0A988	P0ACU7
P0A988	P0ACE7
P0A988	P0AC53
P0A988	P0ABT2
P0A988	P0AA25
P0A988	P0A9D8
P0A988	P0A988
P0A988	P0A8G6
P0A988	P0A749
P0A988	P0A731
P0A988	P09546
P0A988	P07003
P0A991	P0A759
P0A991	P0A6F9
P0A991	P0A6F5
P0A991	P08622
P0A996	P0AF90
P0A996	P0ADY7
P0A998	P61320
P0A998	P36879
P0A998	P0A850
P0A9A6	P77717
P0A9A6	P62620
P0A9A6	P46889
P0A9A6	P46889
P0A9A6	P37192
P0A9A6	P27433
P0A9A6	P22333
P0A9A6	P0ABH0
P0A9A6	P0AAH0
P0A9A6	P0A9A6
P0A9A6	P0A7V0
P0A9A6	P0A7R5
P0A9A6	P0A6Y8
P0A9A6	P0A6M8
P0A9A6	P02990
P0A9A9	P37902
P0A9A9	P25553
P0A9A9	P09551
P0A9A9	P07650
P0A9B2	P77539
P0A9B2	P52126
P0A9B2	P37618
P0A9B2	P32148
P0A9B2	P31805
P0A9B2	P30015
P0A9B2	P14825
P0A9B2	P0AFG0
P0A9B2	P0AE88
P0A9B2	P0ACV4
P0A9B2	P0ABU7
P0A9B2	P0AAM7
P0A9B2	P0A9H9
P0A9B2	P0A9B2
P0A9B2	P0A8V2
P0A9B2	P0A8V2
P0A9B2	P0A8T7
P0A9B2	P0A8T7
P0A9B2	P0A7Z4
P0A9B2	P0A759
P0A9B2	P0A6Y8
P0A9B2	P0A6F5
P0A9C5	P0A9C5
P0A9D4	P11096
P0A9D4	P0A9D4
P0A9D8	P37617
P0A9D8	P21169
P0A9D8	P10346
P0A9E0	P0A9E0
P0A9E5	P0A9E5
P0A9F1	P30750
P0A9F3	P0A9F3
P0A9F3	P0A8V2
P0A9F3	P0A7Z4
P0A9H3	P75905
P0A9H3	P69405
P0A9H3	P52095
P0A9H7	P0ACD4
P0A9H7	P0AAH0
P0A9H9	P0AE67
P0A9H9	P0A9H9
P0A9H9	P0A9H9
P0A9H9	P0A9B2
P0A9H9	P0A8T5
P0A9H9	P07364
P0A9H9	P07363
P0A9H9	P07017
P0A9I5	P77756
P0A9J0	P0A7U7
P0A9J0	P0A7U3
P0A9J0	P0A7S9
P0A9J0	P0A707
P0A9J0	P0A6X3
P0A9J6	P36659
P0A9J6	P0A9J6
P0A9J8	P0A7I0
P0A9K3	Q46877
P0A9K3	P77385
P0A9K3	P68919
P0A9K3	P68919
P0A9K3	P67910
P0A9K3	P62399
P0A9K3	P62399
P0A9K3	P60723
P0A9K3	P60624
P0A9K3	P60438
P0A9K3	P60422
P0A9K3	P39199
P0A9K3	P32049
P0A9K3	P23830
P0A9K3	P21774
P0A9K3	P21499
P0A9K3	P21499
P0A9K3	P10408
P0A9K3	P0AGK4
P0A9K3	P0AGK4
P0A9K3	P0AGJ5
P0A9K3	P0AG67
P0A9K3	P0AG67
P0A9K3	P0AG59
P0A9K3	P0AG55
P0A9K3	P0AG48
P0A9K3	P0AG48
P0A9K3	P0AFG8
P0A9K3	P0ADY7
P0A9K3	P0ADQ7
P0A9K3	P0ACF0
P0A9K3	P0ACF0
P0A9K3	P0AAS7
P0A9K3	P0AAN9
P0A9K3	P0AA10
P0A9K3	P0AA10
P0A9K3	P0A9P6
P0A9K3	P0A9K3
P0A9K3	P0A8W8
P0A9K3	P0A809
P0A9K3	P0A7V3
P0A9K3	P0A7U7
P0A9K3	P0A7R1
P0A9K3	P0A7N9
P0A9K3	P0A7M2
P0A9K3	P0A7L0
P0A9K3	P0A7L0
P0A9K3	P0A7K6
P0A9K3	P0A7K2
P0A9K3	P0A7K2
P0A9K3	P03018
P0A9K7	P0A9K7
P0A9K9	P76502
P0A9K9	P76491
P0A9K9	P76440
P0A9K9	P76268
P0A9K9	P69739
P0A9K9	P68066
P0A9K9	P61320
P0A9K9	P50465
P0A9K9	P0AGE0
P0A9K9	P0ADX1
P0A9K9	P0AD70
P0A9K9	P0AD03
P0A9K9	P0ACF0
P0A9K9	P0ABT2
P0A9K9	P0AAN3
P0A9K9	P0AAM7
P0A9K9	P0A996
P0A9K9	P05637
P0A9L3	P0AER0
P0A9L5	P37339
P0A9L8	P60624
P0A9L8	P0AG59
P0A9L8	P0ACF0
P0A9L8	P0ABT2
P0A9L8	P0ABS1
P0A9L8	P0A9L8
P0A9L8	P0A9B2
P0A9L8	P0A988
P0A9L8	P0A8A0
P0A9L8	P0A850
P0A9L8	P0A7W7
P0A9L8	P0A7R5
P0A9L8	P09373
P0A9M0	Q46802
P0A9M0	P78055
P0A9M0	P61175
P0A9M0	P45527
P0A9M0	P39407
P0A9M0	P39178
P0A9M0	P36979
P0A9M0	P33666
P0A9M0	P28905
P0A9M0	P28692
P0A9M0	P27430
P0A9M0	P25521
P0A9M0	P12638
P0A9M0	P0AGE0
P0A9M0	P0AGE0
P0A9M0	P0AGD7
P0A9M0	P0AG86
P0A9M0	P0AG48
P0A9M0	P0AG48
P0A9M0	P0AFZ5
P0A9M0	P0ABH9
P0A9M0	P0AA10
P0A9M0	P0A9M0
P0A9M0	P0A8M6
P0A9M0	P0A7V3
P0A9M0	P0A7R1
P0A9M0	P0A7R1
P0A9M0	P0A7L3
P0A9M0	P0A7B8
P0A9M0	P0A6F5
P0A9M0	P03007
P0A9M0	P02990
P0A9M2	P37617
P0A9M2	P21169
P0A9M2	P10346
P0A9M2	P0A9K9
P0A9M2	P0A9D8
P0A9M2	P00804
P0A9M8	P36662
P0A9M8	P14081
P0A9M8	P0AC81
P0A9M8	P0A9I5
P0A9M8	P0A759
P0A9N8	P28903
P0A9P0	P77574
P0A9P0	P77302
P0A9P0	P76594
P0A9P0	P75829
P0A9P0	P75767
P0A9P0	P52037
P0A9P0	P45527
P0A9P0	P45465
P0A9P0	P37326
P0A9P0	P37163
P0A9P0	P37024
P0A9P0	P33937
P0A9P0	P33916
P0A9P0	P33371
P0A9P0	P32049
P0A9P0	P31806
P0A9P0	P29210
P0A9P0	P29209
P0A9P0	P27851
P0A9P0	P27305
P0A9P0	P24236
P0A9P0	P24188
P0A9P0	P23892
P0A9P0	P21893
P0A9P0	P21202
P0A9P0	P20625
P0A9P0	P20082
P0A9P0	P15043
P0A9P0	P14294
P0A9P0	P11555
P0A9P0	P10485
P0A9P0	P10443
P0A9P0	P0AFG6
P0A9P0	P0AFG3
P0A9P0	P0AEE8
P0A9P0	P0AED5
P0A9P0	P0AE67
P0A9P0	P0AAS7
P0A9P0	P0A9X1
P0A9P0	P0A9K3
P0A9P0	P0A8G0
P0A9P0	P0A7Y4
P0A9P0	P0A7A7
P0A9P0	P0A6F5
P0A9P0	P04993
P0A9P0	P03018
P0A9P0	P03004
P0A9P0	P00582
P0A9P0	P00490
P0A9P6	P77374
P0A9P6	P69913
P0A9P6	P60723
P0A9P6	P60624
P0A9P6	P60422
P0A9P6	P37765
P0A9P6	P36659
P0A9P6	P30871
P0A9P6	P23830
P0A9P6	P21513
P0A9P6	P21507
P0A9P6	P0AGJ5
P0A9P6	P0AG24
P0A9P6	P0AEB2
P0A9P6	P0ADZ4
P0A9P6	P0ADY7
P0A9P6	P0ACF4
P0A9P6	P0ABT2
P0A9P6	P0AA10
P0A9P6	P0A972
P0A9P6	P0A8W8
P0A9P6	P0A8I5
P0A9P6	P0A8B5
P0A9P6	P0A847
P0A9P6	P0A7Y8
P0A9P6	P0A7X3
P0A9P6	P0A7V8
P0A9P6	P0A7V3
P0A9P6	P0A7U7
P0A9P6	P0A7T7
P0A9P6	P0A7T3
P0A9P6	P0A7S9
P0A9P6	P0A7R9
P0A9P6	P0A7M2
P0A9P6	P0A7L3
P0A9P6	P0A7K6
P0A9P6	P0A7J7
P0A9P6	P0A776
P0A9P6	P0A6X3
P0A9P6	P0A6A8
P0A9P6	P08622
P0A9P6	P05055
P0A9P6	P02413
P0A9Q1	P77454
P0A9Q1	P22763
P0A9Q1	P0A9Q1
P0A9Q5	P61175
P0A9Q5	P0A9Y6
P0A9Q5	P31059
P0A9Q5	P25539
P0A9Q5	P25539
P0A9Q5	P24182
P0A9Q5	P15288
P0A9Q5	P13518
P0A9Q5	P0ABH0
P0A9Q5	P0A9Q5
P0A9Q5	P0A7N9
P0A9Q5	P0A7D4
P0A9Q7	P64517
P0A9Q7	P39180
P0A9Q7	P0ABU7
P0A9Q7	P0A901
P0A9Q7	P0A8N5
P0A9R4	P0ACD4
P0A9R4	P0A6B7
P0A9R7	P22188
P0A9R7	P13458
P0A9R7	P08373
P0A9S1	P20083
P0A9S3	P31434
P0A9S3	P21599
P0A9S3	P0A8W8
P0A9S5	P25526
P0A9S5	P19319
P0A9S5	P0A988
P0A9S5	P0A867
P0A9T0	P0A9T0
P0A9T4	P0AFI5
P0A9T4	P0A6U3
P0A9U1	P75767
P0A9U6	P0A877
P0A9V1	P37903
P0A9W0	P77802
P0A9W0	P76578
P0A9W0	P67660
P0A9W0	P0AA10
P0A9W0	P0A7V8
P0A9W0	P0A7V3
P0A9W0	P0A7U7
P0A9W0	P0A7U3
P0A9W0	P0A7S9
P0A9W0	P0A7L0
P0A9W0	P0A7K6
P0A9W0	P0A6F9
P0A9W0	P0A6F5
P0A9W0	P08622
P0A9W0	P03030
P0A9W3	P75967
P0A9W3	P00582
P0A9W9	P0AE78
P0A9W9	P0A9K9
P0A9X1	P76092
P0A9X1	P60723
P0A9X1	P0A9X1
P0A9X1	P0A7W1
P0A9X1	P0A7K2
P0A9X1	P0A6F9
P0A9X1	P0A6F5
P0A9X1	P0A6F5
P0A9X4	P68187
P0A9X4	P32689
P0A9X4	P23836
P0A9X4	P13518
P0A9X4	P10408
P0A9X4	P0C8J6
P0A9X4	P0AG30
P0A9X4	P0ABB4
P0A9X4	P0AAM7
P0A9X4	P0A9A6
P0A9X4	P0A8J4
P0A9X4	P0A7Z4
P0A9X4	P0A7G6
P0A9X4	P0A6H5
P0A9X4	P0A6F9
P0A9X4	P08622
P0A9X4	P00452
P0A9X9	P36995
P0A9X9	P0C018
P0A9X9	P0A7R5
P0A9X9	P0A7K2
P0A9Y6	P75864
P0A9Y6	P64506
P0A9Y6	P46923
P0A9Y6	P46474
P0A9Y6	P39180
P0A9Y6	P37765
P0A9Y6	P37751
P0A9Y6	P37634
P0A9Y6	P21499
P0A9Y6	P0C018
P0A9Y6	P0AG59
P0A9Y6	P0ABV2
P0A9Y6	P0ABD5
P0A9Y6	P0AA10
P0A9Y6	P0A9Q5
P0A9Y6	P0A9P6
P0A9Y6	P0A968
P0A9Y6	P0A8X0
P0A9Y6	P0A7V8
P0A9Y6	P0A7U7
P0A9Y6	P0A7R5
P0A9Y6	P0A7R1
P0A9Y6	P0A7L0
P0A9Y6	P0A7K6
P0A9Y6	P0A6X3
P0A9Y6	P05824
P0A9Z1	P38504
P0A9Z1	P37163
P0A9Z1	P14374
P0A9Z1	P0AFB5
P0A9Z1	P0A9Z1
P0A9Z1	P0A8V2
P0AA04	P69783
P0AA04	P31677
P0AA04	P13031
P0AA04	P0AC86
P0AA04	P0A901
P0AA10	Q47152
P0AA10	Q46930
P0AA10	P76594
P0AA10	P76316
P0AA10	P76086
P0AA10	P76086
P0AA10	P75876
P0AA10	P75829
P0AA10	P69407
P0AA10	P64455
P0AA10	P63284
P0AA10	P61316
P0AA10	P60785
P0AA10	P60723
P0AA10	P60723
P0AA10	P46853
P0AA10	P45465
P0AA10	P45465
P0AA10	P39286
P0AA10	P39178
P0AA10	P39159
P0AA10	P37765
P0AA10	P37751
P0AA10	P0A9Y6
P0AA10	P36979
P0AA10	P36879
P0AA10	P0ADK8
P0AA10	P33224
P0AA10	P33224
P0AA10	P0A6H5
P0AA10	P32052
P0AA10	P32049
P0AA10	P29464
P0AA10	P28632
P0AA10	P25540
P0AA10	P25522
P0AA10	P25521
P0AA10	P24255
P0AA10	P24255
P0AA10	P24245
P0AA10	P24229
P0AA10	P24210
P0AA10	P23304
P0AA10	P23282
P0AA10	P22939
P0AA10	P22523
P0AA10	P21513
P0AA10	P17579
P0AA10	P17288
P0AA10	P17113
P0AA10	P15082
P0AA10	P14294
P0AA10	P14294
P0AA10	P14081
P0AA10	P14081
P0AA10	P11555
P0AA10	P11028
P0AA10	P10441
P0AA10	P0AGK4
P0AA10	P0AG48
P0AA10	P0AG24
P0AA10	P0ADS6
P0AA10	P0ADK8
P0AA10	P0ADH5
P0AA10	P0ABZ4
P0AA10	P0ABU7
P0AA10	P0ABQ4
P0AA10	P0ABH9
P0AA10	P0ABF1
P0AA10	P0ABA6
P0AA10	P0AAS7
P0AA10	P0AA39
P0AA10	P0A9M0
P0AA10	P0A8M6
P0AA10	P0A8M3
P0AA10	P0A8J8
P0AA10	P0A8I5
P0AA10	P0A8E5
P0AA10	P0A847
P0AA10	P0A832
P0AA10	P0A7Z4
P0AA10	P0A7Z4
P0AA10	P0A7Y8
P0AA10	P0A7Y8
P0AA10	P0A7A7
P0AA10	P0A776
P0AA10	P0A6Y1
P0AA10	P0A6X3
P0AA10	P08142
P0AA10	P07658
P0AA10	P06612
P0AA10	P02929
P0AA10	P00960
P0AA10	P00960
P0AA10	P00582
P0AA10	P00490
P0AA16	P0AEJ4
P0AA16	P0AEJ4
P0AA16	P0AA16
P0AA25	Q9S841
P0AA25	Q9LU86
P0AA25	Q42029
P0AA25	Q0WRJ7
P0AA25	P82281
P0AA25	P76270
P0AA25	P23321
P0AA25	P09625
P0AA37	P0AEN4
P0AA39	P75864
P0AA39	P75828
P0AA39	P62399
P0AA39	P60723
P0AA39	P60624
P0AA39	P43329
P0AA39	P37765
P0AA39	P37634
P0AA39	P33224
P0AA39	P30871
P0AA39	P23830
P0AA39	P21507
P0AA39	P21499
P0AA39	P10408
P0AA39	P0AGK4
P0AA39	P0AG67
P0AA39	P0AG48
P0AA39	P0ADY7
P0AA39	P0ADY3
P0AA39	P0ADK8
P0AA39	P0ACF4
P0AA39	P0A9Y6
P0AA39	P0A9P6
P0AA39	P0A7Y8
P0AA39	P0A7V8
P0AA39	P0A7T7
P0AA39	P0A7S9
P0AA39	P0A7R1
P0AA39	P0A7L0
P0AA39	P0A7K6
P0AA39	P0A7K2
P0AA39	P02413
P0AA43	P0A8R7
P0AA43	P0A8E5
P0AA43	P0A7T3
P0AA43	P0A7S9
P0AA43	P0A7R5
P0AA53	P39831
P0AAB4	P08957
P0AAB6	P77808
P0AAB6	P77335
P0AAB6	P39385
P0AAB6	P0AEP3
P0AAB8	P24203
P0AAB8	P21367
P0AAC0	P39177
P0AAC0	P31130
P0AAC6	P0AAF6
P0AAD4	P0ACA3
P0AAE2	P0A9L3
P0AAE5	P21645
P0AAE8	P0AAZ4
P0AAE8	P0A7E9
P0AAF3	P28635
P0AAF3	P03018
P0AAF6	P0A7B1
P0AAG3	P37902
P0AAH0	P75954
P0AAH0	P37192
P0AAH0	P0A6H5
P0AAH0	P29209
P0AAH0	P25437
P0AAH0	P25437
P0AAH0	P13519
P0AAH0	P0AES4
P0AAH0	P0AES4
P0AAH0	P0AEI1
P0AAH0	P0AAH0
P0AAH0	P0A9X4
P0AAH0	P0A9A6
P0AAH0	P0A6N1
P0AAH0	P0A6F9
P0AAH0	P0A6F5
P0AAH0	P0A6F5
P0AAH0	P08622
P0AAH0	P08622
P0AAH0	P06993
P0AAH0	P03842
P0AAH0	P02990
P0AAH8	P0A7M2
P0AAH8	P0A6F9
P0AAI3	P68739
P0AAI3	P0AG48
P0AAI3	P0ADZ7
P0AAI3	P0ACV4
P0AAI3	P0A7K2
P0AAI3	P0A722
P0AAI5	P75867
P0AAI5	P37751
P0AAI5	P0A6A8
P0AAJ1	P77783
P0AAJ1	P18775
P0AAJ3	P32176
P0AAJ3	P28630
P0AAM3	P77329
P0AAM3	P24192
P0AAM3	P0ACE0
P0AAM3	P0A9K9
P0AAM3	P0A858
P0AAM3	P0A850
P0AAM7	P43674
P0AAM7	P30131
P0AAM7	P24193
P0AAM7	P24192
